Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,FI,2024-08-06 12:03
3,238960,Path of Exile(not available in your region),Free To Play,FI,2024-08-06 12:03
4,1245620,ELDEN RING,"NT$ 1,790.00",FI,2024-08-06 12:03
5,230410,Warframe,Free To Play,FI,2024-08-06 12:03
6,570,Dota 2,Free To Play,FI,2024-08-06 12:03
7,236390,War Thunder,Free To Play,FI,2024-08-06 12:03
8,2074920,The First Descendant,Free To Play,FI,2024-08-06 12:03
9,578080,PUBG: BATTLEGROUNDS,Free To Play,FI,2024-08-06 12:03
10,440,Team Fortress 2,Free To Play,FI,2024-08-06 12:03
12,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,FI,2024-08-06 12:03
13,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",FI,2024-08-06 12:03
14,1086940,Baldur's Gate 3,"NT$ 1,599.00",FI,2024-08-06 12:03
15,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",FI,2024-08-06 12:03
16,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",FI,2024-08-06 12:03
17,1222670,The Sims™ 4,Free To Play,FI,2024-08-06 12:03
18,271590,Grand Theft Auto V,NT$ 662.00,FI,2024-08-06 12:03
19,381210,Dead by Daylight,NT$ 151.00,FI,2024-08-06 12:03
20,2139460,Once Human,Free To Play,FI,2024-08-06 12:03
22,2142790,Fields of Mistria,NT$ 248.00,FI,2024-08-06 12:03
23,1599340,Lost Ark(not available in your region),NT$ 248.00,FI,2024-08-06 12:03
24,1203620,Enshrouded,NT$ 499.00,FI,2024-08-06 12:03
26,1172470,Apex Legends™,Free To Play,FI,2024-08-06 12:03
27,553850,HELLDIVERS™ 2,"NT$ 1,190.00",FI,2024-08-06 12:03
28,2567870,Chained Together,NT$ 102.00,FI,2024-08-06 12:03
29,227300,Euro Truck Simulator 2,NT$ 428.00,FI,2024-08-06 12:03
30,306130,The Elder Scrolls® Online,NT$ 599.00,FI,2024-08-06 12:03
31,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,FI,2024-08-06 12:03
32,494840,UBOAT,NT$ 146.00,FI,2024-08-06 12:03
35,1659040,HITMAN World of Assassination,NT$ 420.00,FI,2024-08-06 12:03
36,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",FI,2024-08-06 12:03
38,1282100,REMNANT II®,NT$ 550.00,FI,2024-08-06 12:03
39,1085660,Destiny 2,Free To Play,FI,2024-08-06 12:03
40,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",FI,2024-08-06 12:03
41,2016590,Dark and Darker,Free To Play,FI,2024-08-06 12:03
42,2808930,Lust Goddess(hidden by your preferences),Free To Play,FI,2024-08-06 12:03
43,1149460,ICARUS,NT$ 283.00,FI,2024-08-06 12:03
44,1849250,EA SPORTS™ WRC,NT$ 419.00,FI,2024-08-06 12:03
45,1151340,Fallout 76,"NT$ 1,199.00",FI,2024-08-06 12:03
46,2395210,Tony Hawk's™ Pro Skater™ 1 + 2,NT$ 499.00,FI,2024-08-06 12:03
47,2358720,Black Myth: Wukong,"NT$ 1,280.00",FI,2024-08-06 12:03
49,252490,Rust,NT$ 694.00,FI,2024-08-06 12:03
50,1289670,EA Play,NT$ 34.00,FI,2024-08-06 12:03
51,1332010,Stray,NT$ 323.00,FI,2024-08-06 12:03
53,1091500,Cyberpunk 2077,"NT$ 1,599.00",FI,2024-08-06 12:03
55,1790600,DRAGON BALL: Sparking! ZERO,"NT$ 1,890.00",FI,2024-08-06 12:03
56,2670630,Supermarket Simulator,NT$ 238.00,FI,2024-08-06 12:03
57,107410,Arma 3,NT$ 174.00,FI,2024-08-06 12:03
58,1774580,STAR WARS Jedi: Survivor™,NT$ 899.00,FI,2024-08-06 12:03
59,2357570,Overwatch® 2,Free To Play,FI,2024-08-06 12:03
60,1363080,Manor Lords,NT$ 749.00,FI,2024-08-06 12:03
61,582660,Black Desert,NT$ 200.00,FI,2024-08-06 12:03
62,394360,Hearts of Iron IV,"NT$ 1,268.00",FI,2024-08-06 12:03
63,294100,RimWorld,NT$ 529.00,FI,2024-08-06 12:03
64,960090,Bloons TD 6,NT$ 248.00,FI,2024-08-06 12:03
65,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,FI,2024-08-06 12:03
66,548430,Deep Rock Galactic,NT$ 144.00,FI,2024-08-06 12:03
67,2141910,Magic: The Gathering Arena(not available in your region),NT$ 144.00,FI,2024-08-06 12:03
68,686810,Hell Let Loose,NT$ 899.00,FI,2024-08-06 12:03
70,1326470,Sons Of The Forest,NT$ 488.00,FI,2024-08-06 12:03
71,266410,iRacing,NT$ 278.00,FI,2024-08-06 12:03
72,284160,BeamNG.drive,NT$ 408.00,FI,2024-08-06 12:03
73,413150,Stardew Valley,NT$ 398.00,FI,2024-08-06 12:03
74,1938090,Call of Duty®,NT$ 398.00,FI,2024-08-06 12:03
75,546560,Half-Life: Alyx,NT$ 305.00,FI,2024-08-06 12:03
76,286160,Tabletop Simulator,NT$ 468.00,FI,2024-08-06 12:03
77,447040,Watch_Dogs® 2,NT$ 254.00,FI,2024-08-06 12:03
78,2300320,Farming Simulator 25,"NT$ 1,199.00",FI,2024-08-06 12:03
79,1144200,Ready or Not,NT$ 846.00,FI,2024-08-06 12:03
80,784150,Workers & Resources: Soviet Republic,NT$ 649.00,FI,2024-08-06 12:03
81,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,FI,2024-08-06 12:03
82,1432860,Sun Haven,NT$ 189.00,FI,2024-08-06 12:03
85,1422440,Cataclismo,NT$ 699.00,FI,2024-08-06 12:03
86,1449690,The Walking Dead: The Telltale Definitive Series,NT$ 149.00,FI,2024-08-06 12:03
87,1623730,Palworld,NT$ 488.00,FI,2024-08-06 12:03
88,1517290,Battlefield™ 2042,NT$ 239.00,FI,2024-08-06 12:03
89,1681430,RoboCop: Rogue City,NT$ 599.00,FI,2024-08-06 12:03
90,518790,theHunter: Call of the Wild™,NT$ 318.00,FI,2024-08-06 12:03
91,1966720,Lethal Company,NT$ 188.00,FI,2024-08-06 12:03
92,990080,Hogwarts Legacy,"NT$ 1,690.00",FI,2024-08-06 12:03
93,1875830,Shin Megami Tensei V: Vengeance,"NT$ 1,790.00",FI,2024-08-06 12:03
94,2073850,THE FINALS,Free To Play,FI,2024-08-06 12:03
95,1190000,Car Mechanic Simulator 2021,NT$ 403.00,FI,2024-08-06 12:03
96,739630,Phasmophobia,NT$ 248.00,FI,2024-08-06 12:03
97,377160,Fallout 4,NT$ 599.00,FI,2024-08-06 12:03
98,2366980,Thank Goodness You're Here!,NT$ 296.00,FI,2024-08-06 12:03
99,2649240,FINAL FANTASY XIV: Dawntrail(not available in your region),NT$ 296.00,FI,2024-08-06 12:03
100,2307350,Into the Radius 2,NT$ 599.00,FI,2024-08-06 12:03
