Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,AU,2024-08-07 12:03
2,1085660,Destiny 2,Free To Play,AU,2024-08-07 12:03
3,2074920,The First Descendant,Free To Play,AU,2024-08-07 12:03
4,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",AU,2024-08-07 12:03
5,1245620,ELDEN RING,"NT$ 1,790.00",AU,2024-08-07 12:03
6,1222670,The Sims™ 4,Free To Play,AU,2024-08-07 12:03
7,2139460,Once Human,Free To Play,AU,2024-08-07 12:03
8,230410,Warframe,Free To Play,AU,2024-08-07 12:03
9,381210,Dead by Daylight,NT$ 151.00,AU,2024-08-07 12:03
10,2357570,Overwatch® 2,Free To Play,AU,2024-08-07 12:03
11,311210,Call of Duty®: Black Ops III,NT$ 659.00,AU,2024-08-07 12:03
12,546560,Half-Life: Alyx,NT$ 305.00,AU,2024-08-07 12:03
13,570,Dota 2,Free To Play,AU,2024-08-07 12:03
14,1172470,Apex Legends™,Free To Play,AU,2024-08-07 12:03
15,2142790,Fields of Mistria,NT$ 248.00,AU,2024-08-07 12:03
16,553850,HELLDIVERS™ 2,"NT$ 1,190.00",AU,2024-08-07 12:03
17,238960,Path of Exile(not available in your region),"NT$ 1,190.00",AU,2024-08-07 12:03
18,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",AU,2024-08-07 12:03
20,236390,War Thunder,Free To Play,AU,2024-08-07 12:03
21,1149460,ICARUS,NT$ 283.00,AU,2024-08-07 12:03
22,1086940,Baldur's Gate 3,"NT$ 1,599.00",AU,2024-08-07 12:03
23,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,599.00",AU,2024-08-07 12:03
24,252490,Rust,NT$ 694.00,AU,2024-08-07 12:03
25,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",AU,2024-08-07 12:03
26,440,Team Fortress 2,Free To Play,AU,2024-08-07 12:03
27,2395210,Tony Hawk's™ Pro Skater™ 1 + 2,NT$ 499.00,AU,2024-08-07 12:03
28,578080,PUBG: BATTLEGROUNDS,Free To Play,AU,2024-08-07 12:03
29,271590,Grand Theft Auto V,NT$ 662.00,AU,2024-08-07 12:03
30,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,AU,2024-08-07 12:03
31,1151340,Fallout 76,"NT$ 1,199.00",AU,2024-08-07 12:03
32,202970,Call of Duty®: Black Ops II,NT$ 623.00,AU,2024-08-07 12:03
33,1599340,Lost Ark(not available in your region),NT$ 623.00,AU,2024-08-07 12:03
35,2344520,Diablo® IV,"NT$ 1,575.00",AU,2024-08-07 12:03
36,2366980,Thank Goodness You're Here!,NT$ 296.00,AU,2024-08-07 12:03
38,1774580,STAR WARS Jedi: Survivor™,NT$ 899.00,AU,2024-08-07 12:03
39,2567870,Chained Together,NT$ 102.00,AU,2024-08-07 12:03
40,2519060,Call of Duty®: Modern Warfare® III,"NT$ 1,220.00",AU,2024-08-07 12:03
41,1997040,MARVEL SNAP,Free To Play,AU,2024-08-07 12:03
42,2358720,Black Myth: Wukong,"NT$ 1,280.00",AU,2024-08-07 12:03
43,1659040,HITMAN World of Assassination,NT$ 420.00,AU,2024-08-07 12:03
44,1282100,REMNANT II®,NT$ 550.00,AU,2024-08-07 12:03
47,1091500,Cyberpunk 2077,"NT$ 1,599.00",AU,2024-08-07 12:03
48,1203220,NARAKA: BLADEPOINT,Free To Play,AU,2024-08-07 12:03
49,992300,嗜血印 Bloody Spell,NT$ 63.00,AU,2024-08-07 12:03
50,1681430,RoboCop: Rogue City,NT$ 599.00,AU,2024-08-07 12:03
51,1693980,Dead Space,NT$ 559.00,AU,2024-08-07 12:03
52,306130,The Elder Scrolls® Online,NT$ 599.00,AU,2024-08-07 12:03
53,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,AU,2024-08-07 12:03
54,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",AU,2024-08-07 12:03
55,1363080,Manor Lords,NT$ 999.00,AU,2024-08-07 12:03
56,1449850,Yu-Gi-Oh! Master Duel,Free To Play,AU,2024-08-07 12:03
57,2141910,Magic: The Gathering Arena(not available in your region),Free To Play,AU,2024-08-07 12:03
58,251570,7 Days to Die,NT$ 670.00,AU,2024-08-07 12:03
60,1790600,DRAGON BALL: Sparking! ZERO,"NT$ 1,890.00",AU,2024-08-07 12:03
61,2399830,ARK: Survival Ascended,"NT$ 1,382.00",AU,2024-08-07 12:03
62,1144200,Ready or Not,NT$ 846.00,AU,2024-08-07 12:03
63,42700,Call of Duty®: Black Ops,NT$ 618.00,AU,2024-08-07 12:03
64,1237970,Titanfall® 2,NT$ 79.00,AU,2024-08-07 12:03
65,494840,UBOAT,NT$ 146.00,AU,2024-08-07 12:03
66,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,AU,2024-08-07 12:03
67,107410,Arma 3,NT$ 174.00,AU,2024-08-07 12:03
68,266410,iRacing,NT$ 278.00,AU,2024-08-07 12:03
70,2670630,Supermarket Simulator,NT$ 238.00,AU,2024-08-07 12:03
71,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,AU,2024-08-07 12:03
72,1174180,Red Dead Redemption 2,"NT$ 1,790.00",AU,2024-08-07 12:03
73,2016590,Dark and Darker,Free To Play,AU,2024-08-07 12:03
74,960090,Bloons TD 6,NT$ 248.00,AU,2024-08-07 12:03
75,2488620,F1® 24,"NT$ 1,439.00",AU,2024-08-07 12:03
76,1517290,Battlefield™ 2042,NT$ 239.00,AU,2024-08-07 12:03
77,548430,Deep Rock Galactic,NT$ 144.00,AU,2024-08-07 12:03
78,1158310,Crusader Kings III,"NT$ 1,268.00",AU,2024-08-07 12:03
79,582660,Black Desert,NT$ 200.00,AU,2024-08-07 12:03
80,2337630,AFL 23,"NT$ 1,099.00",AU,2024-08-07 12:03
81,1458140,Pacific Drive,NT$ 340.00,AU,2024-08-07 12:03
82,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",AU,2024-08-07 12:03
83,1432860,Sun Haven,NT$ 189.00,AU,2024-08-07 12:03
84,1778820,TEKKEN 8,"NT$ 1,990.00",AU,2024-08-07 12:03
85,552990,World of Warships,Free To Play,AU,2024-08-07 12:03
86,2346550,Rise of Eros(hidden by your preferences),Free To Play,AU,2024-08-07 12:03
88,1332010,Stray,NT$ 323.00,AU,2024-08-07 12:03
89,2961880,Grocery Store Simulator,NT$ 152.00,AU,2024-08-07 12:03
90,2591280,F1® Manager 2024,NT$ 820.00,AU,2024-08-07 12:03
91,413150,Stardew Valley,NT$ 398.00,AU,2024-08-07 12:03
92,2054970,Dragon's Dogma 2,"NT$ 2,180.00",AU,2024-08-07 12:03
93,2218003,Destiny 2: Echoes Silver Bundle,NT$ 465.00,AU,2024-08-07 12:03
94,221100,DayZ,"NT$ 1,499.00",AU,2024-08-07 12:03
95,2066020,Soulstone Survivors,NT$ 122.00,AU,2024-08-07 12:03
97,1142710,Total War: WARHAMMER III,"NT$ 1,790.00",AU,2024-08-07 12:03
98,739630,Phasmophobia,NT$ 248.00,AU,2024-08-07 12:03
99,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",AU,2024-08-07 12:03
100,394360,Hearts of Iron IV,"NT$ 1,268.00",AU,2024-08-07 12:03
