Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",JP,2024-08-25 12:07
2,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",JP,2024-08-25 12:07
3,1172470,Apex Legends™,Free To Play,JP,2024-08-25 12:07
4,582010,Monster Hunter: World,NT$ 303.00,JP,2024-08-25 12:07
5,1449850,Yu-Gi-Oh! Master Duel,Free To Play,JP,2024-08-25 12:07
6,2074920,The First Descendant,Free To Play,JP,2024-08-25 12:07
7,1118010,Monster Hunter World: Iceborne,NT$ 455.00,JP,2024-08-25 12:07
9,1446780,MONSTER HUNTER RISE,NT$ 280.00,JP,2024-08-25 12:07
10,2344520,Diablo® IV,NT$ 945.00,JP,2024-08-25 12:07
12,1364780,Street Fighter™ 6,"NT$ 1,680.00",JP,2024-08-25 12:07
13,2668080,Snowbreak: Containment Zone,Free To Play,JP,2024-08-25 12:07
14,2139460,Once Human,Free To Play,JP,2024-08-25 12:07
15,1973710,ヘブンバーンズレッド,Free To Play,JP,2024-08-25 12:07
16,960170,DJMAX RESPECT V,NT$ 139.00,JP,2024-08-25 12:07
17,2490990,Visions of Mana,"NT$ 1,790.00",JP,2024-08-25 12:07
18,1245620,ELDEN RING,"NT$ 1,790.00",JP,2024-08-25 12:07
19,251570,7 Days to Die,NT$ 670.00,JP,2024-08-25 12:07
20,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",JP,2024-08-25 12:07
21,1534980,Terminus: Zombie Survivors,NT$ 262.00,JP,2024-08-25 12:07
22,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",JP,2024-08-25 12:07
23,2162800,shapez 2,NT$ 326.00,JP,2024-08-25 12:07
24,2291060,EARTH DEFENSE FORCE 6,"NT$ 1,950.00",JP,2024-08-25 12:07
25,1621690,Core Keeper,NT$ 262.00,JP,2024-08-25 12:07
26,2357570,Overwatch® 2,Free To Play,JP,2024-08-25 12:07
28,2891040,Transformative Summer: Life with a TS Companion(hidden by your preferences),NT$ 259.00,JP,2024-08-25 12:07
29,230410,Warframe,Free To Play,JP,2024-08-25 12:07
31,271590,Grand Theft Auto V,NT$ 480.00,JP,2024-08-25 12:07
32,835570,Conqueror's Blade,Free To Play,JP,2024-08-25 12:07
