Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,SG,2024-08-06 12:03
2,730,Counter-Strike 2,Free To Play,SG,2024-08-06 12:03
3,570,Dota 2,Free To Play,SG,2024-08-06 12:03
4,2074920,The First Descendant,Free To Play,SG,2024-08-06 12:03
5,238960,Path of Exile(not available in your region),Free To Play,SG,2024-08-06 12:03
6,2358720,Black Myth: Wukong,"NT$ 1,280.00",SG,2024-08-06 12:03
7,2808930,Lust Goddess(hidden by your preferences),Free To Play,SG,2024-08-06 12:03
8,1245620,ELDEN RING,"NT$ 1,790.00",SG,2024-08-06 12:03
10,1203220,NARAKA: BLADEPOINT,Free To Play,SG,2024-08-06 12:03
11,230410,Warframe,Free To Play,SG,2024-08-06 12:03
12,2139460,Once Human,Free To Play,SG,2024-08-06 12:03
13,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",SG,2024-08-06 12:03
14,2142790,Fields of Mistria,NT$ 248.00,SG,2024-08-06 12:03
15,1665460,eFootball™ 2024,Free To Play,SG,2024-08-06 12:03
16,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",SG,2024-08-06 12:03
17,1282100,REMNANT II®,NT$ 550.00,SG,2024-08-06 12:03
18,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,SG,2024-08-06 12:03
19,440,Team Fortress 2,Free To Play,SG,2024-08-06 12:03
20,2295520,Gladiators: Survival in Rome,Free To Play,SG,2024-08-06 12:03
21,1449850,Yu-Gi-Oh! Master Duel,Free To Play,SG,2024-08-06 12:03
22,553850,HELLDIVERS™ 2,"NT$ 1,190.00",SG,2024-08-06 12:03
23,2526380,Sword of Convallaria,Free To Play,SG,2024-08-06 12:03
24,2426960,Summoners War,Free To Play,SG,2024-08-06 12:03
26,2567870,Chained Together,NT$ 102.00,SG,2024-08-06 12:03
27,1086940,Baldur's Gate 3,"NT$ 1,599.00",SG,2024-08-06 12:03
28,552990,World of Warships,Free To Play,SG,2024-08-06 12:03
29,1172470,Apex Legends™,Free To Play,SG,2024-08-06 12:03
30,2291060,EARTH DEFENSE FORCE 6,"NT$ 1,755.00",SG,2024-08-06 12:03
31,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",SG,2024-08-06 12:03
32,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,190.00",SG,2024-08-06 12:03
33,1203620,Enshrouded,NT$ 499.00,SG,2024-08-06 12:03
34,1085660,Destiny 2,Free To Play,SG,2024-08-06 12:03
35,381210,Dead by Daylight,NT$ 151.00,SG,2024-08-06 12:03
36,2492430,火焰征程,Free To Play,SG,2024-08-06 12:03
37,2668080,Snowbreak: Containment Zone,Free To Play,SG,2024-08-06 12:03
38,1462040,FINAL FANTASY VII REMAKE INTERGRADE,"NT$ 1,990.00",SG,2024-08-06 12:03
39,1517290,Battlefield™ 2042,NT$ 239.00,SG,2024-08-06 12:03
