Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,KR,2024-08-26 12:04
2,2358720,Black Myth: Wukong,"NT$ 1,280.00",KR,2024-08-26 12:04
3,960170,DJMAX RESPECT V,NT$ 139.00,KR,2024-08-26 12:04
5,2074920,The First Descendant,Free To Play,KR,2024-08-26 12:04
6,2139460,Once Human,Free To Play,KR,2024-08-26 12:04
7,1049590,Eternal Return,Free To Play,KR,2024-08-26 12:04
9,2344520,Diablo® IV,NT$ 945.00,KR,2024-08-26 12:04
10,985810,GrandChase,Free To Play,KR,2024-08-26 12:04
11,582010,Monster Hunter: World,NT$ 920.00,KR,2024-08-26 12:04
12,3038800,DJMAX RESPECT V - V LIBERTY PACK,NT$ 341.00,KR,2024-08-26 12:04
13,1477590,EZ2ON REBOOT : R,NT$ 402.00,KR,2024-08-26 12:04
14,271590,Grand Theft Auto V,NT$ 480.00,KR,2024-08-26 12:04
15,289070,Sid Meier’s Civilization® VI,NT$ 179.00,KR,2024-08-26 12:04
16,2832330,Aeons Echo(hidden by your preferences),Free To Play,KR,2024-08-26 12:04
17,1446780,MONSTER HUNTER RISE,"NT$ 1,120.00",KR,2024-08-26 12:04
18,1859910,Legend of Mortal,NT$ 369.00,KR,2024-08-26 12:04
20,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",KR,2024-08-26 12:04
21,2891040,Transformative Summer: Life with a TS Companion(hidden by your preferences),NT$ 259.00,KR,2024-08-26 12:04
22,1621690,Core Keeper,NT$ 262.00,KR,2024-08-26 12:04
23,1245620,ELDEN RING,"NT$ 1,790.00",KR,2024-08-26 12:04
24,1118010,Monster Hunter World: Iceborne,"NT$ 1,230.00",KR,2024-08-26 12:04
25,730,Counter-Strike 2,Free To Play,KR,2024-08-26 12:04
27,230410,Warframe,Free To Play,KR,2024-08-26 12:04
28,1040200,Crime Scene Cleaner,NT$ 288.00,KR,2024-08-26 12:04
29,2567870,Chained Together,NT$ 102.00,KR,2024-08-26 12:04
30,835570,Conqueror's Blade,Free To Play,KR,2024-08-26 12:04
31,108600,Project Zomboid,NT$ 328.00,KR,2024-08-26 12:04
32,1086940,Baldur's Gate 3,"NT$ 1,599.00",KR,2024-08-26 12:04
33,1623730,Palworld,NT$ 488.00,KR,2024-08-26 12:04
34,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",KR,2024-08-26 12:04
35,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",KR,2024-08-26 12:04
36,1172470,Apex Legends™,Free To Play,KR,2024-08-26 12:04
37,1973530,Limbus Company,Free To Play,KR,2024-08-26 12:04
38,236390,War Thunder,Free To Play,KR,2024-08-26 12:04
40,1966720,Lethal Company,NT$ 188.00,KR,2024-08-26 12:04
41,431960,Wallpaper Engine,NT$ 120.00,KR,2024-08-26 12:04
42,728880,Overcooked! 2,NT$ 168.00,KR,2024-08-26 12:04
43,2681820,DJMAX RESPECT V - V EXTENSION V PACK,NT$ 142.00,KR,2024-08-26 12:04
44,1085660,Destiny 2,Free To Play,KR,2024-08-26 12:04
45,413150,Stardew Valley,NT$ 398.00,KR,2024-08-26 12:04
46,1973710,ヘブンバーンズレッド,Free To Play,KR,2024-08-26 12:04
47,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,KR,2024-08-26 12:04
48,570,Dota 2,Free To Play,KR,2024-08-26 12:04
49,2739990,Mahjong Soul(not available in your region),Free To Play,KR,2024-08-26 12:04
51,252490,Rust,NT$ 694.00,KR,2024-08-26 12:04
52,1575940,Sins of a Solar Empire II,NT$ 596.00,KR,2024-08-26 12:04
53,1943950,Escape the Backrooms,NT$ 186.00,KR,2024-08-26 12:04
54,1449850,Yu-Gi-Oh! Master Duel,Free To Play,KR,2024-08-26 12:04
55,1144200,Ready or Not,NT$ 846.00,KR,2024-08-26 12:04
56,1290000,PowerWash Simulator,NT$ 553.00,KR,2024-08-26 12:04
57,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",KR,2024-08-26 12:04
58,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",KR,2024-08-26 12:04
59,2162800,shapez 2,NT$ 326.00,KR,2024-08-26 12:04
60,1778820,TEKKEN 8,"NT$ 1,990.00",KR,2024-08-26 12:04
61,2307471,DJMAX RESPECT V - V EXTENSION IV PACK,NT$ 81.00,KR,2024-08-26 12:04
62,381210,Dead by Daylight,NT$ 379.00,KR,2024-08-26 12:04
64,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,KR,2024-08-26 12:04
65,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",KR,2024-08-26 12:04
66,648800,Raft,NT$ 468.00,KR,2024-08-26 12:04
67,1046480,THE IDOLM@STER STARLIT SEASON,NT$ 676.00,KR,2024-08-26 12:04
