Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CH,2024-08-05 12:04
2,2074920,The First Descendant,Free To Play,CH,2024-08-05 12:04
3,578080,PUBG: BATTLEGROUNDS,Free To Play,CH,2024-08-05 12:04
4,1245620,ELDEN RING,"NT$ 1,790.00",CH,2024-08-05 12:04
5,236390,War Thunder,Free To Play,CH,2024-08-05 12:04
6,1086940,Baldur's Gate 3,"NT$ 1,599.00",CH,2024-08-05 12:04
7,2139460,Once Human,Free To Play,CH,2024-08-05 12:04
8,238960,Path of Exile(not available in your region),Free To Play,CH,2024-08-05 12:04
9,1203620,Enshrouded,NT$ 399.00,CH,2024-08-05 12:04
10,2567870,Chained Together,NT$ 102.00,CH,2024-08-05 12:04
11,983380,Car Manufacture,NT$ 295.00,CH,2024-08-05 12:04
12,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",CH,2024-08-05 12:04
13,230410,Warframe,Free To Play,CH,2024-08-05 12:04
14,1363080,Manor Lords,NT$ 749.00,CH,2024-08-05 12:04
15,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CH,2024-08-05 12:04
16,1091500,Cyberpunk 2077,"NT$ 1,599.00",CH,2024-08-05 12:04
17,271590,Grand Theft Auto V,NT$ 662.00,CH,2024-08-05 12:04
18,1172470,Apex Legends™,Free To Play,CH,2024-08-05 12:04
19,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",CH,2024-08-05 12:04
20,1085660,Destiny 2,Free To Play,CH,2024-08-05 12:04
21,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",CH,2024-08-05 12:04
22,381210,Dead by Daylight,NT$ 151.00,CH,2024-08-05 12:04
23,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CH,2024-08-05 12:04
25,1599340,Lost Ark(not available in your region),NT$ 896.00,CH,2024-08-05 12:04
26,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 896.00,CH,2024-08-05 12:04
28,1938090,Call of Duty®,NT$ 662.00,CH,2024-08-05 12:04
29,494840,UBOAT,NT$ 146.00,CH,2024-08-05 12:04
30,227300,Euro Truck Simulator 2,NT$ 428.00,CH,2024-08-05 12:04
32,2591280,F1® Manager 2024,NT$ 820.00,CH,2024-08-05 12:04
33,570,Dota 2,Free To Play,CH,2024-08-05 12:04
35,2141910,Magic: The Gathering Arena(not available in your region),NT$ 804.00,CH,2024-08-05 12:04
36,1203220,NARAKA: BLADEPOINT,Free To Play,CH,2024-08-05 12:04
37,252490,Rust,NT$ 694.00,CH,2024-08-05 12:04
38,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,CH,2024-08-05 12:04
39,2300320,Farming Simulator 25,"NT$ 1,199.00",CH,2024-08-05 12:04
42,1326470,Sons Of The Forest,NT$ 488.00,CH,2024-08-05 12:04
43,1422440,Cataclismo,NT$ 559.00,CH,2024-08-05 12:04
44,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CH,2024-08-05 12:04
45,2519060,Call of Duty®: Modern Warfare® III,"NT$ 1,220.00",CH,2024-08-05 12:04
46,2406770,Bodycam,NT$ 566.00,CH,2024-08-05 12:04
47,1144200,Ready or Not,NT$ 846.00,CH,2024-08-05 12:04
49,784150,Workers & Resources: Soviet Republic,NT$ 649.00,CH,2024-08-05 12:04
50,2488620,F1® 24,"NT$ 1,999.00",CH,2024-08-05 12:04
51,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CH,2024-08-05 12:04
52,275850,No Man's Sky,NT$ 898.00,CH,2024-08-05 12:04
53,1013320,Firestone: Online Idle RPG,Free To Play,CH,2024-08-05 12:04
54,648800,Raft,NT$ 468.00,CH,2024-08-05 12:04
55,2790720,Call of Duty®: Modern Warfare® III - BlackCell (Season 5),"NT$ 1,008.00",CH,2024-08-05 12:04
57,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CH,2024-08-05 12:04
58,306130,The Elder Scrolls® Online,NT$ 599.00,CH,2024-08-05 12:04
60,552990,World of Warships,Free To Play,CH,2024-08-05 12:04
61,1332010,Stray,NT$ 323.00,CH,2024-08-05 12:04
62,1244460,Jurassic World Evolution 2,"NT$ 1,288.00",CH,2024-08-05 12:04
64,1222670,The Sims™ 4,Free To Play,CH,2024-08-05 12:04
65,1934680,Age of Mythology: Retold,"NT$ 1,018.00",CH,2024-08-05 12:04
66,1623730,Palworld,NT$ 488.00,CH,2024-08-05 12:04
67,1857090,Norland,NT$ 699.00,CH,2024-08-05 12:04
68,1604030,V Rising,NT$ 566.00,CH,2024-08-05 12:04
69,1248130,Farming Simulator 22,NT$ 650.00,CH,2024-08-05 12:04
70,1017180,The Long Drive,NT$ 278.00,CH,2024-08-05 12:04
75,1142710,Total War: WARHAMMER III,"NT$ 1,790.00",CH,2024-08-05 12:04
76,223750,DCS World Steam Edition,Free To Play,CH,2024-08-05 12:04
77,1659040,HITMAN World of Assassination,NT$ 48.00,CH,2024-08-05 12:04
79,251570,7 Days to Die,NT$ 670.00,CH,2024-08-05 12:04
80,949230,Cities: Skylines II,"NT$ 1,398.00",CH,2024-08-05 12:04
81,1551360,Forza Horizon 5,"NT$ 1,688.00",CH,2024-08-05 12:04
82,2362300,Train Sim World® 4,NT$ 599.00,CH,2024-08-05 12:04
83,756800,Contraband Police,NT$ 292.00,CH,2024-08-05 12:04
84,2808930,Lust Goddess(hidden by your preferences),Free To Play,CH,2024-08-05 12:04
85,2012510,Stormgate,NT$ 678.00,CH,2024-08-05 12:04
86,2399830,ARK: Survival Ascended,"NT$ 1,382.00",CH,2024-08-05 12:04
87,2344520,Diablo® IV,"NT$ 1,575.00",CH,2024-08-05 12:04
88,739630,Phasmophobia,NT$ 248.00,CH,2024-08-05 12:04
90,24010,Train Simulator Classic 2024,NT$ 488.00,CH,2024-08-05 12:04
92,2321470,Deep Rock Galactic: Survivor,NT$ 141.00,CH,2024-08-05 12:04
94,1013140,Outcast - A New Beginning,NT$ 449.00,CH,2024-08-05 12:04
95,2426960,Summoners War,Free To Play,CH,2024-08-05 12:04
97,1119730,"Ranch Simulator: Build, Hunt, Farm",NT$ 113.00,CH,2024-08-05 12:04
98,2073850,THE FINALS,Free To Play,CH,2024-08-05 12:04
99,548430,Deep Rock Galactic,NT$ 144.00,CH,2024-08-05 12:04
100,960090,Bloons TD 6,NT$ 124.00,CH,2024-08-05 12:04
