Rank,GameID,GameName,Cost,Country,Datetime
1,1675200,Steam Deck,Free To Play,CA,2024-08-14 15:07
2,730,Counter-Strike 2,Free To Play,CA,2024-08-14 15:07
3,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,CA,2024-08-14 15:07
4,1091500,Cyberpunk 2077,NT$ 799.00,CA,2024-08-14 15:07
5,2358720,Black Myth: Wukong,"NT$ 1,280.00",CA,2024-08-14 15:07
6,1313140,Cult of the Lamb,NT$ 244.00,CA,2024-08-14 15:07
7,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CA,2024-08-14 15:07
8,1172470,Apex Legends™,Free To Play,CA,2024-08-14 15:07
9,2161700,Persona 3 Reload,"NT$ 1,134.00",CA,2024-08-14 15:07
10,1687950,Persona 5 Royal,NT$ 716.00,CA,2024-08-14 15:07
11,1456940,Level Zero: Extraction,NT$ 295.00,CA,2024-08-14 15:07
13,1245620,ELDEN RING,"NT$ 1,790.00",CA,2024-08-14 15:07
14,2074920,The First Descendant,Free To Play,CA,2024-08-14 15:07
16,311210,Call of Duty®: Black Ops III,NT$ 659.00,CA,2024-08-14 15:07
17,397540,Borderlands 3,NT$ 178.00,CA,2024-08-14 15:07
18,1086940,Baldur's Gate 3,"NT$ 1,599.00",CA,2024-08-14 15:07
19,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,CA,2024-08-14 15:07
21,2142790,Fields of Mistria,NT$ 248.00,CA,2024-08-14 15:07
22,230410,Warframe,Free To Play,CA,2024-08-14 15:07
23,306130,The Elder Scrolls® Online,NT$ 179.00,CA,2024-08-14 15:07
25,1599340,Lost Ark(not available in your region),NT$ 179.00,CA,2024-08-14 15:07
26,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CA,2024-08-14 15:07
27,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CA,2024-08-14 15:07
28,236390,War Thunder,Free To Play,CA,2024-08-14 15:07
29,381210,Dead by Daylight,NT$ 379.00,CA,2024-08-14 15:07
30,427410,Abiotic Factor,NT$ 326.00,CA,2024-08-14 15:07
31,238960,Path of Exile(not available in your region),NT$ 326.00,CA,2024-08-14 15:07
32,2139460,Once Human,Free To Play,CA,2024-08-14 15:07
33,1222670,The Sims™ 4,Free To Play,CA,2024-08-14 15:07
34,1151340,Fallout 76,NT$ 299.00,CA,2024-08-14 15:07
35,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 299.00,CA,2024-08-14 15:07
36,271590,Grand Theft Auto V,NT$ 662.00,CA,2024-08-14 15:07
37,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CA,2024-08-14 15:07
38,582010,Monster Hunter: World,NT$ 303.00,CA,2024-08-14 15:07
39,1085660,Destiny 2,Free To Play,CA,2024-08-14 15:07
40,2582560,EA SPORTS™ Madden NFL 25,"NT$ 2,099.00",CA,2024-08-14 15:07
41,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CA,2024-08-14 15:07
42,578080,PUBG: BATTLEGROUNDS,Free To Play,CA,2024-08-14 15:07
43,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,CA,2024-08-14 15:07
44,440,Team Fortress 2,Free To Play,CA,2024-08-14 15:07
45,570,Dota 2,Free To Play,CA,2024-08-14 15:07
46,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,CA,2024-08-14 15:07
47,2141910,Magic: The Gathering Arena(not available in your region),NT$ 299.00,CA,2024-08-14 15:07
48,1059530,Valve Index® Headset(not available in your region),NT$ 299.00,CA,2024-08-14 15:07
49,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,CA,2024-08-14 15:07
50,2890190,Cult of the Lamb: Pilgrim Pack,NT$ 138.00,CA,2024-08-14 15:07
51,413150,Stardew Valley,NT$ 318.00,CA,2024-08-14 15:07
52,252490,Rust,NT$ 694.00,CA,2024-08-14 15:07
53,377160,Fallout 4,NT$ 239.00,CA,2024-08-14 15:07
54,216150,MapleStory(not available in your region),NT$ 239.00,CA,2024-08-14 15:07
55,1449850,Yu-Gi-Oh! Master Duel,Free To Play,CA,2024-08-14 15:07
56,1446780,MONSTER HUNTER RISE,NT$ 280.00,CA,2024-08-14 15:07
57,202970,Call of Duty®: Black Ops II,NT$ 623.00,CA,2024-08-14 15:07
58,2567870,Chained Together,NT$ 102.00,CA,2024-08-14 15:07
59,546560,Half-Life: Alyx,NT$ 305.00,CA,2024-08-14 15:07
60,49520,Borderlands 2,NT$ 149.00,CA,2024-08-14 15:07
61,1649080,Two Point Campus,NT$ 199.00,CA,2024-08-14 15:07
63,292030,The Witcher 3: Wild Hunt,NT$ 217.00,CA,2024-08-14 15:07
64,1144200,Ready or Not,NT$ 846.00,CA,2024-08-14 15:07
66,1622910,Still Wakes the Deep,NT$ 424.00,CA,2024-08-14 15:07
67,582660,Black Desert,NT$ 200.00,CA,2024-08-14 15:07
68,294100,RimWorld,NT$ 529.00,CA,2024-08-14 15:07
69,2756770,Tavern Manager Simulator 🍻,NT$ 214.00,CA,2024-08-14 15:07
70,1113000,Persona 4 Golden,NT$ 354.00,CA,2024-08-14 15:07
71,244210,Assetto Corsa,NT$ 79.00,CA,2024-08-14 15:07
73,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,CA,2024-08-14 15:07
74,548430,Deep Rock Galactic,NT$ 144.00,CA,2024-08-14 15:07
75,1118010,Monster Hunter World: Iceborne,NT$ 455.00,CA,2024-08-14 15:07
76,858210,Nova Drift,NT$ 238.00,CA,2024-08-14 15:07
77,2366980,Thank Goodness You're Here!,NT$ 296.00,CA,2024-08-14 15:07
78,1286830,STAR WARS™: The Old Republic™,Free To Play,CA,2024-08-14 15:07
79,1962663,Call of Duty®: Warzone™,Free To Play,CA,2024-08-14 15:07
80,1203220,NARAKA: BLADEPOINT,Free To Play,CA,2024-08-14 15:07
81,782330,DOOM Eternal,NT$ 299.00,CA,2024-08-14 15:07
82,739630,Phasmophobia,NT$ 198.00,CA,2024-08-14 15:07
83,1232580,Knock on the Coffin Lid,NT$ 302.00,CA,2024-08-14 15:07
