Rank,GameID,GameName,Cost,Country,Datetime
1,570,Dota 2,Free To Play,RU,2024-08-26 12:04
2,730,Counter-Strike 2,Free To Play,RU,2024-08-26 12:04
3,2358720,Black Myth: Wukong,"NT$ 1,280.00",RU,2024-08-26 12:04
4,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",RU,2024-08-26 12:04
5,578080,PUBG: BATTLEGROUNDS,Free To Play,RU,2024-08-26 12:04
6,252490,Rust,NT$ 694.00,RU,2024-08-26 12:04
7,326360,Warspear Online,Free To Play,RU,2024-08-26 12:04
8,440,Team Fortress 2,Free To Play,RU,2024-08-26 12:04
9,238960,Path of Exile(not available in your region),Free To Play,RU,2024-08-26 12:04
10,1167630,Teardown,NT$ 424.00,RU,2024-08-26 12:04
11,1086940,Baldur's Gate 3,"NT$ 1,599.00",RU,2024-08-26 12:04
12,2074920,The First Descendant,Free To Play,RU,2024-08-26 12:04
13,1245620,ELDEN RING,"NT$ 1,790.00",RU,2024-08-26 12:04
14,739630,Phasmophobia,NT$ 248.00,RU,2024-08-26 12:04
15,2808930,Lust Goddess(hidden by your preferences),Free To Play,RU,2024-08-26 12:04
16,1818450,STALCRAFT: X,Free To Play,RU,2024-08-26 12:04
17,2139460,Once Human,Free To Play,RU,2024-08-26 12:04
18,513710,SCUM,NT$ 298.00,RU,2024-08-26 12:04
19,594650,Hunt: Showdown 1896,NT$ 799.00,RU,2024-08-26 12:04
20,588650,Dead Cells,NT$ 349.00,RU,2024-08-26 12:04
21,1575940,Sins of a Solar Empire II,NT$ 596.00,RU,2024-08-26 12:04
22,294100,RimWorld,NT$ 529.00,RU,2024-08-26 12:04
23,431960,Wallpaper Engine,NT$ 120.00,RU,2024-08-26 12:04
24,1966720,Lethal Company,NT$ 188.00,RU,2024-08-26 12:04
25,1621690,Core Keeper,NT$ 262.00,RU,2024-08-26 12:04
27,766570,Russian Fishing 4,Free To Play,RU,2024-08-26 12:04
28,227300,Euro Truck Simulator 2,NT$ 428.00,RU,2024-08-26 12:04
29,362890,Black Mesa,NT$ 82.00,RU,2024-08-26 12:04
30,1544020,The Callisto Protocol™,NT$ 269.00,RU,2024-08-26 12:04
31,2881650,Content Warning,NT$ 152.00,RU,2024-08-26 12:04
32,284160,BeamNG.drive,NT$ 408.00,RU,2024-08-26 12:04
33,393380,Squad,"NT$ 1,000.00",RU,2024-08-26 12:04
34,221100,DayZ,"NT$ 1,499.00",RU,2024-08-26 12:04
35,552500,Warhammer: Vermintide 2,NT$ 114.00,RU,2024-08-26 12:04
36,1326470,Sons Of The Forest,NT$ 488.00,RU,2024-08-26 12:04
37,2567870,Chained Together,NT$ 102.00,RU,2024-08-26 12:04
38,1313140,Cult of the Lamb,NT$ 488.00,RU,2024-08-26 12:04
39,2780980,LOCKDOWN Protocol,NT$ 188.00,RU,2024-08-26 12:04
40,4000,Garry's Mod,NT$ 278.00,RU,2024-08-26 12:04
41,2832330,Aeons Echo(hidden by your preferences),Free To Play,RU,2024-08-26 12:04
42,1316680,VLADiK BRUTAL,NT$ 226.00,RU,2024-08-26 12:04
43,774861,Project Winter,NT$ 37.00,RU,2024-08-26 12:04
44,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",RU,2024-08-26 12:04
45,1201540,HELLCARD,NT$ 244.00,RU,2024-08-26 12:04
46,648800,Raft,NT$ 468.00,RU,2024-08-26 12:04
47,305620,The Long Dark,NT$ 209.00,RU,2024-08-26 12:04
48,761890,Albion Online,Free To Play,RU,2024-08-26 12:04
49,582660,Black Desert,NT$ 200.00,RU,2024-08-26 12:04
50,413150,Stardew Valley,NT$ 398.00,RU,2024-08-26 12:04
51,105600,Terraria,NT$ 188.00,RU,2024-08-26 12:04
52,1040200,Crime Scene Cleaner,NT$ 288.00,RU,2024-08-26 12:04
53,394360,Hearts of Iron IV,"NT$ 1,268.00",RU,2024-08-26 12:04
54,2285150,The Front,NT$ 164.00,RU,2024-08-26 12:04
55,1129580,Medieval Dynasty,NT$ 629.00,RU,2024-08-26 12:04
56,635260,CarX Drift Racing Online,NT$ 134.00,RU,2024-08-26 12:04
57,894020,Death's Door,NT$ 82.00,RU,2024-08-26 12:04
58,892970,Valheim,NT$ 318.00,RU,2024-08-26 12:04
59,505460,Foxhole,NT$ 438.00,RU,2024-08-26 12:04
61,1601580,Frostpunk 2,NT$ 670.00,RU,2024-08-26 12:04
62,108600,Project Zomboid,NT$ 328.00,RU,2024-08-26 12:04
63,418240,Shadow Tactics: Blades of the Shogun,NT$ 89.00,RU,2024-08-26 12:04
64,597170,Clone Drone in the Danger Zone,NT$ 127.00,RU,2024-08-26 12:04
65,629520,Soundpad,NT$ 102.00,RU,2024-08-26 12:04
66,233860,Kenshi,NT$ 438.00,RU,2024-08-26 12:04
67,346110,ARK: Survival Evolved,NT$ 268.00,RU,2024-08-26 12:04
68,767560,War Robots,Free To Play,RU,2024-08-26 12:04
69,268910,Cuphead,NT$ 468.00,RU,2024-08-26 12:04
71,2016590,Dark and Darker,Free To Play,RU,2024-08-26 12:04
72,2073850,THE FINALS,Free To Play,RU,2024-08-26 12:04
