Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",NL,2024-08-25 12:07
2,1675200,Steam Deck,"NT$ 1,280.00",NL,2024-08-25 12:07
3,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",NL,2024-08-25 12:07
4,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",NL,2024-08-25 12:07
5,2162800,shapez 2,NT$ 326.00,NL,2024-08-25 12:07
6,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",NL,2024-08-25 12:07
7,2344520,Diablo® IV,NT$ 945.00,NL,2024-08-25 12:07
8,1043810,Tactical Breach Wizards,NT$ 295.00,NL,2024-08-25 12:07
9,2139460,Once Human,Free To Play,NL,2024-08-25 12:07
10,1086940,Baldur's Gate 3,"NT$ 1,599.00",NL,2024-08-25 12:07
11,1575940,Sins of a Solar Empire II,NT$ 596.00,NL,2024-08-25 12:07
12,230410,Warframe,Free To Play,NL,2024-08-25 12:07
13,236390,War Thunder,Free To Play,NL,2024-08-25 12:07
15,570,Dota 2,Free To Play,NL,2024-08-25 12:07
16,1059530,Valve Index® Headset(not available in your region),Free To Play,NL,2024-08-25 12:07
17,2853730,Skull and Bones,NT$ 716.00,NL,2024-08-25 12:07
18,2074920,The First Descendant,Free To Play,NL,2024-08-25 12:07
19,238960,Path of Exile(not available in your region),Free To Play,NL,2024-08-25 12:07
20,1245620,ELDEN RING,"NT$ 1,790.00",NL,2024-08-25 12:07
22,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,790.00",NL,2024-08-25 12:07
23,271590,Grand Theft Auto V,NT$ 480.00,NL,2024-08-25 12:07
25,1934680,Age of Mythology: Retold,"NT$ 1,018.00",NL,2024-08-25 12:07
26,2406770,Bodycam,NT$ 452.00,NL,2024-08-25 12:07
27,289070,Sid Meier’s Civilization® VI,NT$ 179.00,NL,2024-08-25 12:07
28,227300,Euro Truck Simulator 2,NT$ 428.00,NL,2024-08-25 12:07
29,1401590,Disney Dreamlight Valley,"NT$ 1,019.00",NL,2024-08-25 12:07
30,1599340,Lost Ark(not available in your region),"NT$ 1,019.00",NL,2024-08-25 12:07
31,2300320,Farming Simulator 25,"NT$ 1,199.00",NL,2024-08-25 12:07
32,252490,Rust,NT$ 694.00,NL,2024-08-25 12:07
33,2488620,F1® 24,"NT$ 1,199.00",NL,2024-08-25 12:07
34,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,NL,2024-08-25 12:07
35,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",NL,2024-08-25 12:07
36,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",NL,2024-08-25 12:07
38,1030840,Mafia: Definitive Edition,NT$ 238.00,NL,2024-08-25 12:07
39,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",NL,2024-08-25 12:07
