Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",CN,2024-08-26 12:04
2,578080,PUBG: BATTLEGROUNDS,Free To Play,CN,2024-08-26 12:04
4,730,Counter-Strike 2,Free To Play,CN,2024-08-26 12:04
5,1203220,NARAKA: BLADEPOINT,Free To Play,CN,2024-08-26 12:04
6,2672610,Black Myth: Wukong Deluxe Edition Upgrade,NT$ 300.00,CN,2024-08-26 12:04
7,1329410,雀魂麻將(MahjongSoul),Free To Play,CN,2024-08-26 12:04
8,271590,Grand Theft Auto V,NT$ 480.00,CN,2024-08-26 12:04
9,431960,Wallpaper Engine,NT$ 120.00,CN,2024-08-26 12:04
10,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CN,2024-08-26 12:04
11,2344520,Diablo® IV,NT$ 945.00,CN,2024-08-26 12:04
13,570,Dota 2,Free To Play,CN,2024-08-26 12:04
14,239140,Dying Light,NT$ 60.00,CN,2024-08-26 12:04
15,1172470,Apex Legends™,Free To Play,CN,2024-08-26 12:04
16,289070,Sid Meier’s Civilization® VI,NT$ 179.00,CN,2024-08-26 12:04
17,513710,SCUM,NT$ 298.00,CN,2024-08-26 12:04
18,2139460,Once Human,Free To Play,CN,2024-08-26 12:04
19,1245620,ELDEN RING,"NT$ 1,790.00",CN,2024-08-26 12:04
20,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CN,2024-08-26 12:04
22,582010,Monster Hunter: World,NT$ 920.00,CN,2024-08-26 12:04
23,230410,Warframe,Free To Play,CN,2024-08-26 12:04
24,391220,Rise of the Tomb Raider™,NT$ 148.00,CN,2024-08-26 12:04
25,1180320, War of the Three Kingdoms,Free To Play,CN,2024-08-26 12:04
26,413150,Stardew Valley,NT$ 398.00,CN,2024-08-26 12:04
27,588650,Dead Cells,NT$ 349.00,CN,2024-08-26 12:04
29,728880,Overcooked! 2,NT$ 168.00,CN,2024-08-26 12:04
30,412020,Metro Exodus,NT$ 175.00,CN,2024-08-26 12:04
31,646570,Slay the Spire,NT$ 169.00,CN,2024-08-26 12:04
32,1030840,Mafia: Definitive Edition,NT$ 238.00,CN,2024-08-26 12:04
33,2593370,The Hungry Lamb: Traveling in the Late Ming Dynasty,NT$ 188.00,CN,2024-08-26 12:04
34,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,CN,2024-08-26 12:04
35,2878980,NBA 2K25,"NT$ 2,090.00",CN,2024-08-26 12:04
36,750920,Shadow of the Tomb Raider: Definitive Edition,NT$ 245.00,CN,2024-08-26 12:04
38,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",CN,2024-08-26 12:04
39,1446780,MONSTER HUNTER RISE,"NT$ 1,120.00",CN,2024-08-26 12:04
40,1144400,Senren＊Banka,NT$ 498.00,CN,2024-08-26 12:04
41,1551360,Forza Horizon 5,"NT$ 1,688.00",CN,2024-08-26 12:04
42,1426210,It Takes Two,"NT$ 1,099.00",CN,2024-08-26 12:04
43,1227890,Summer Memories,NT$ 79.00,CN,2024-08-26 12:04
44,1118010,Monster Hunter World: Iceborne,"NT$ 1,230.00",CN,2024-08-26 12:04
45,1326470,Sons Of The Forest,NT$ 488.00,CN,2024-08-26 12:04
46,1086940,Baldur's Gate 3,"NT$ 1,599.00",CN,2024-08-26 12:04
48,960170,DJMAX RESPECT V,NT$ 139.00,CN,2024-08-26 12:04
50,552990,World of Warships,Free To Play,CN,2024-08-26 12:04
51,2074920,The First Descendant,Free To Play,CN,2024-08-26 12:04
52,2567870,Chained Together,NT$ 102.00,CN,2024-08-26 12:04
53,322330,Don't Starve Together,NT$ 268.00,CN,2024-08-26 12:04
54,835570,Conqueror's Blade,Free To Play,CN,2024-08-26 12:04
55,1091500,Cyberpunk 2077,"NT$ 1,599.00",CN,2024-08-26 12:04
56,1534980,Terminus: Zombie Survivors,NT$ 262.00,CN,2024-08-26 12:04
57,2995920,It Takes Two Friend's Pass,NT$ 262.00,CN,2024-08-26 12:04
58,381210,Dead by Daylight,NT$ 379.00,CN,2024-08-26 12:04
59,304430,INSIDE,NT$ 32.00,CN,2024-08-26 12:04
60,2495450,Winter Memories,NT$ 254.00,CN,2024-08-26 12:04
61,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",CN,2024-08-26 12:04
62,1174180,Red Dead Redemption 2,"NT$ 1,790.00",CN,2024-08-26 12:04
63,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CN,2024-08-26 12:04
64,1040200,Crime Scene Cleaner,NT$ 288.00,CN,2024-08-26 12:04
65,1623730,Palworld,NT$ 488.00,CN,2024-08-26 12:04
66,1973530,Limbus Company,Free To Play,CN,2024-08-26 12:04
67,2357570,Overwatch® 2,Free To Play,CN,2024-08-26 12:04
68,105600,Terraria,NT$ 188.00,CN,2024-08-26 12:04
69,837470,Untitled Goose Game,NT$ 179.00,CN,2024-08-26 12:04
71,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CN,2024-08-26 12:04
72,346110,ARK: Survival Evolved,NT$ 268.00,CN,2024-08-26 12:04
73,1178490,港詭實錄ParanormalHK,NT$ 119.00,CN,2024-08-26 12:04
74,1771300,Kingdom Come: Deliverance II,"NT$ 1,755.00",CN,2024-08-26 12:04
75,2162800,shapez 2,NT$ 326.00,CN,2024-08-26 12:04
76,236390,War Thunder,Free To Play,CN,2024-08-26 12:04
77,517630,Just Cause 4 Reloaded,NT$ 93.00,CN,2024-08-26 12:04
78,1575940,Sins of a Solar Empire II,NT$ 596.00,CN,2024-08-26 12:04
79,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",CN,2024-08-26 12:04
81,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",CN,2024-08-26 12:04
82,977950,A Dance of Fire and Ice,NT$ 94.00,CN,2024-08-26 12:04
83,1962663,Call of Duty®: Warzone™,Free To Play,CN,2024-08-26 12:04
85,1260320,Party Animals,NT$ 419.00,CN,2024-08-26 12:04
86,648800,Raft,NT$ 468.00,CN,2024-08-26 12:04
87,814380,Sekiro™: Shadows Die Twice - GOTY Edition,"NT$ 1,590.00",CN,2024-08-26 12:04
88,1943950,Escape the Backrooms,NT$ 186.00,CN,2024-08-26 12:04
89,1938090,Call of Duty®,NT$ 186.00,CN,2024-08-26 12:04
90,1969870,Battle Teams 2,Free To Play,CN,2024-08-26 12:04
91,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,CN,2024-08-26 12:04
92,774171,Muse Dash,NT$ 45.00,CN,2024-08-26 12:04
93,949230,Cities: Skylines II,"NT$ 1,398.00",CN,2024-08-26 12:04
94,594650,Hunt: Showdown 1896,NT$ 799.00,CN,2024-08-26 12:04
95,1829980,Café Stella and the Reaper's Butterflies,NT$ 338.00,CN,2024-08-26 12:04
96,1364780,Street Fighter™ 6,"NT$ 1,680.00",CN,2024-08-26 12:04
97,541570,Sally Face - Episode One,NT$ 22.00,CN,2024-08-26 12:04
98,1293830,Forza Horizon 4,NT$ 858.00,CN,2024-08-26 12:04
99,766570,Russian Fishing 4,Free To Play,CN,2024-08-26 12:04
100,2101430,Dead Cells: Return to Castlevania,NT$ 150.00,CN,2024-08-26 12:04
