Rank,GameID,GameName,Cost,Country,Datetime
1,2074920,The First Descendant,Free To Play,JP,2024-08-05 12:04
2,1172470,Apex Legends™,Free To Play,JP,2024-08-05 12:04
3,2291060,EARTH DEFENSE FORCE 6,"NT$ 1,755.00",JP,2024-08-05 12:04
4,2668080,Snowbreak: Containment Zone,Free To Play,JP,2024-08-05 12:04
5,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",JP,2024-08-05 12:04
6,1245620,ELDEN RING,"NT$ 1,790.00",JP,2024-08-05 12:04
7,1364780,Street Fighter™ 6,"NT$ 1,680.00",JP,2024-08-05 12:04
8,1449850,Yu-Gi-Oh! Master Duel,Free To Play,JP,2024-08-05 12:04
9,2526380,Sword of Convallaria,Free To Play,JP,2024-08-05 12:04
10,730,Counter-Strike 2,Free To Play,JP,2024-08-05 12:04
11,381210,Dead by Daylight,NT$ 151.00,JP,2024-08-05 12:04
13,1973710,ヘブンバーンズレッド,Free To Play,JP,2024-08-05 12:04
15,251570,7 Days to Die,NT$ 670.00,JP,2024-08-05 12:04
16,2344520,Diablo® IV,"NT$ 1,575.00",JP,2024-08-05 12:04
18,2139460,Once Human,Free To Play,JP,2024-08-05 12:04
19,271590,Grand Theft Auto V,NT$ 662.00,JP,2024-08-05 12:04
20,2111630,JR EAST Train Simulator,NT$ 949.00,JP,2024-08-05 12:04
21,1665460,eFootball™ 2024,Free To Play,JP,2024-08-05 12:04
22,2972990,hololive Treasure Mountain,NT$ 172.00,JP,2024-08-05 12:04
23,1422440,Cataclismo,NT$ 559.00,JP,2024-08-05 12:04
24,2399830,ARK: Survival Ascended,"NT$ 1,382.00",JP,2024-08-05 12:04
25,1361350,DEAD OR ALIVE Xtreme Venus Vacation(not available in your region),"NT$ 1,382.00",JP,2024-08-05 12:04
26,582010,Monster Hunter: World,NT$ 920.00,JP,2024-08-05 12:04
27,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",JP,2024-08-05 12:04
28,1203620,Enshrouded,NT$ 399.00,JP,2024-08-05 12:04
29,1621310,Atelier Sophie 2: The Alchemist of the Mysterious Dream,NT$ 995.00,JP,2024-08-05 12:04
30,2567870,Chained Together,NT$ 102.00,JP,2024-08-05 12:04
31,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 102.00,JP,2024-08-05 12:04
32,2357570,Overwatch® 2,Free To Play,JP,2024-08-05 12:04
33,1875830,Shin Megami Tensei V: Vengeance,"NT$ 1,790.00",JP,2024-08-05 12:04
34,578080,PUBG: BATTLEGROUNDS,Free To Play,JP,2024-08-05 12:04
35,2050650,Resident Evil 4,NT$ 937.00,JP,2024-08-05 12:04
36,252490,Rust,NT$ 694.00,JP,2024-08-05 12:04
37,2764370,Starward,Free To Play,JP,2024-08-05 12:04
39,2739590,Mad Island(hidden by your preferences),NT$ 328.00,JP,2024-08-05 12:04
40,238960,Path of Exile(not available in your region),NT$ 328.00,JP,2024-08-05 12:04
41,2510710,Kunitsu-Gami: Path of the Goddess,"NT$ 1,560.00",JP,2024-08-05 12:04
42,1999770,Atelier Ryza 3: Alchemist of the End & the Secret Key,"NT$ 1,293.00",JP,2024-08-05 12:04
43,1623730,Palworld,NT$ 488.00,JP,2024-08-05 12:04
44,2154770,NOBUNAGA'S AMBITION: Hadou(not available in your region),NT$ 488.00,JP,2024-08-05 12:04
45,346110,ARK: Survival Evolved,NT$ 268.00,JP,2024-08-05 12:04
46,230410,Warframe,Free To Play,JP,2024-08-05 12:04
47,2016590,Dark and Darker,Free To Play,JP,2024-08-05 12:04
48,1121560,Atelier Ryza: Ever Darkness & the Secret Hideout,NT$ 796.00,JP,2024-08-05 12:04
49,2490990,Visions of Mana,"NT$ 1,790.00",JP,2024-08-05 12:04
50,1363080,Manor Lords,NT$ 749.00,JP,2024-08-05 12:04
51,1295510,DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,"NT$ 1,190.00",JP,2024-08-05 12:04
52,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",JP,2024-08-05 12:04
53,2051010,Professional Baseball Spirits 2024-2025,"NT$ 1,673.00",JP,2024-08-05 12:04
54,1790310,Romance of the Three Kingdoms Hadou(not available in your region),"NT$ 1,673.00",JP,2024-08-05 12:04
55,1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,NT$ 595.00,JP,2024-08-05 12:04
56,2586520,Atelier Resleriana: Forgotten Alchemy and the Polar Night Liberator(not available in your region),NT$ 595.00,JP,2024-08-05 12:04
