Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,TH,2024-08-10 12:05
2,570,Dota 2,Free To Play,TH,2024-08-10 12:05
3,1203220,NARAKA: BLADEPOINT,Free To Play,TH,2024-08-10 12:05
4,1593500,God of War,NT$ 476.00,TH,2024-08-10 12:05
5,2139460,Once Human,Free To Play,TH,2024-08-10 12:05
6,1245620,ELDEN RING,"NT$ 1,790.00",TH,2024-08-10 12:05
7,2074920,The First Descendant,Free To Play,TH,2024-08-10 12:05
8,1222670,The Sims™ 4,Free To Play,TH,2024-08-10 12:05
9,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,TH,2024-08-10 12:05
10,730,Counter-Strike 2,Free To Play,TH,2024-08-10 12:05
11,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TH,2024-08-10 12:05
12,271590,Grand Theft Auto V,NT$ 662.00,TH,2024-08-10 12:05
13,2526380,Sword of Convallaria,Free To Play,TH,2024-08-10 12:05
14,413150,Stardew Valley,NT$ 318.00,TH,2024-08-10 12:05
15,2358720,Black Myth: Wukong,"NT$ 1,280.00",TH,2024-08-10 12:05
16,39394,Command & Conquer™ The Ultimate Collection,NT$ 288.00,TH,2024-08-10 12:05
17,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TH,2024-08-10 12:05
18,1237970,Titanfall® 2,NT$ 79.00,TH,2024-08-10 12:05
19,553850,HELLDIVERS™ 2,"NT$ 1,190.00",TH,2024-08-10 12:05
20,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,TH,2024-08-10 12:05
21,381210,Dead by Daylight,NT$ 379.00,TH,2024-08-10 12:05
22,1172470,Apex Legends™,Free To Play,TH,2024-08-10 12:05
23,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",TH,2024-08-10 12:05
24,238960,Path of Exile(not available in your region),"NT$ 1,119.00",TH,2024-08-10 12:05
25,30503,X4: Community of Planets Collector's Edition (2024),"NT$ 2,649.00",TH,2024-08-10 12:05
26,397540,Borderlands 3,NT$ 178.00,TH,2024-08-10 12:05
27,782330,DOOM Eternal,NT$ 299.00,TH,2024-08-10 12:05
28,26189,V Rising + DLC Bundle,"NT$ 1,534.00",TH,2024-08-10 12:05
29,1222680,Need for Speed™ Heat,NT$ 199.00,TH,2024-08-10 12:05
30,1158160,Coral Island,NT$ 899.00,TH,2024-08-10 12:05
31,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",TH,2024-08-10 12:05
32,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,TH,2024-08-10 12:05
33,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",TH,2024-08-10 12:05
34,377160,Fallout 4,NT$ 239.00,TH,2024-08-10 12:05
35,1665460,eFootball™ 2024,Free To Play,TH,2024-08-10 12:05
36,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",TH,2024-08-10 12:05
37,1086940,Baldur's Gate 3,"NT$ 1,599.00",TH,2024-08-10 12:05
38,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,TH,2024-08-10 12:05
39,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",TH,2024-08-10 12:05
40,230410,Warframe,Free To Play,TH,2024-08-10 12:05
41,1846380,Need for Speed™ Unbound,NT$ 199.00,TH,2024-08-10 12:05
42,2567870,Chained Together,NT$ 102.00,TH,2024-08-10 12:05
43,10866,Arma 3 DLC Essentials,"NT$ 1,472.00",TH,2024-08-10 12:05
44,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,TH,2024-08-10 12:05
45,2305840,Cat Quest III,NT$ 340.00,TH,2024-08-10 12:05
46,552990,World of Warships,Free To Play,TH,2024-08-10 12:05
47,2751000,Prince of Persia The Lost Crown,NT$ 677.00,TH,2024-08-10 12:05
48,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,TH,2024-08-10 12:05
49,236390,War Thunder,Free To Play,TH,2024-08-10 12:05
50,42660,The Sims™ 4 Get Dating Bundle,"NT$ 1,020.00",TH,2024-08-10 12:05
51,1151340,Fallout 76,NT$ 299.00,TH,2024-08-10 12:05
52,5699,Grand Theft Auto V: Premium Edition,NT$ 974.00,TH,2024-08-10 12:05
53,1973710,ヘブンバーンズレッド,Free To Play,TH,2024-08-10 12:05
54,218230,PlanetSide 2,Free To Play,TH,2024-08-10 12:05
55,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,TH,2024-08-10 12:05
56,431960,Wallpaper Engine,NT$ 120.00,TH,2024-08-10 12:05
57,30424,Borderlands 3 Ultimate Edition,NT$ 732.00,TH,2024-08-10 12:05
58,2073850,THE FINALS,Free To Play,TH,2024-08-10 12:05
59,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,TH,2024-08-10 12:05
60,582660,Black Desert,NT$ 200.00,TH,2024-08-10 12:05
61,24386,Skyrim Anniversary Edition + Fallout 4 G.O.T.Y Bundle,NT$ 857.00,TH,2024-08-10 12:05
62,1985820,Call of Duty®: Vanguard,NT$ 759.00,TH,2024-08-10 12:05
63,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,TH,2024-08-10 12:05
64,1238810,Battlefield™ V,NT$ 209.00,TH,2024-08-10 12:05
65,2426960,Summoners War,Free To Play,TH,2024-08-10 12:05
66,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,TH,2024-08-10 12:05
67,41962,Cat Quest Trilogy,NT$ 430.00,TH,2024-08-10 12:05
68,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",TH,2024-08-10 12:05
69,1938090,Call of Duty®,"NT$ 1,690.00",TH,2024-08-10 12:05
