Rank,GameID,GameName,Cost,Country,Datetime
1,1675200,Steam Deck,NT$ 232.00,CA,2024-08-10 12:05
2,730,Counter-Strike 2,Free To Play,CA,2024-08-10 12:05
3,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CA,2024-08-10 12:05
4,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CA,2024-08-10 12:05
5,1245620,ELDEN RING,"NT$ 1,790.00",CA,2024-08-10 12:05
6,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",CA,2024-08-10 12:05
7,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CA,2024-08-10 12:05
8,1593500,God of War,NT$ 476.00,CA,2024-08-10 12:05
9,397540,Borderlands 3,NT$ 178.00,CA,2024-08-10 12:05
10,2074920,The First Descendant,Free To Play,CA,2024-08-10 12:05
11,2358720,Black Myth: Wukong,"NT$ 1,280.00",CA,2024-08-10 12:05
12,306130,The Elder Scrolls® Online,NT$ 179.00,CA,2024-08-10 12:05
13,1086940,Baldur's Gate 3,"NT$ 1,599.00",CA,2024-08-10 12:05
14,2142790,Fields of Mistria,NT$ 248.00,CA,2024-08-10 12:05
15,1222670,The Sims™ 4,Free To Play,CA,2024-08-10 12:05
16,230410,Warframe,Free To Play,CA,2024-08-10 12:05
17,311210,Call of Duty®: Black Ops III,NT$ 659.00,CA,2024-08-10 12:05
18,236390,War Thunder,Free To Play,CA,2024-08-10 12:05
19,238960,Path of Exile(not available in your region),Free To Play,CA,2024-08-10 12:05
20,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,CA,2024-08-10 12:05
21,1085660,Destiny 2,Free To Play,CA,2024-08-10 12:05
22,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,CA,2024-08-10 12:05
23,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CA,2024-08-10 12:05
24,782330,DOOM Eternal,NT$ 299.00,CA,2024-08-10 12:05
25,377160,Fallout 4,NT$ 239.00,CA,2024-08-10 12:05
26,1151340,Fallout 76,NT$ 299.00,CA,2024-08-10 12:05
27,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,CA,2024-08-10 12:05
28,216150,MapleStory(not available in your region),NT$ 241.00,CA,2024-08-10 12:05
29,2139460,Once Human,Free To Play,CA,2024-08-10 12:05
30,381210,Dead by Daylight,NT$ 379.00,CA,2024-08-10 12:05
31,570,Dota 2,Free To Play,CA,2024-08-10 12:05
32,578080,PUBG: BATTLEGROUNDS,Free To Play,CA,2024-08-10 12:05
33,1172470,Apex Legends™,Free To Play,CA,2024-08-10 12:05
34,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,CA,2024-08-10 12:05
35,1449850,Yu-Gi-Oh! Master Duel,Free To Play,CA,2024-08-10 12:05
36,49520,Borderlands 2,NT$ 149.00,CA,2024-08-10 12:05
37,2567870,Chained Together,NT$ 102.00,CA,2024-08-10 12:05
38,271590,Grand Theft Auto V,NT$ 662.00,CA,2024-08-10 12:05
39,1237970,Titanfall® 2,NT$ 79.00,CA,2024-08-10 12:05
40,15435,Wolfenstein Alt History Collection,NT$ 436.00,CA,2024-08-10 12:05
41,1599340,Lost Ark(not available in your region),NT$ 436.00,CA,2024-08-10 12:05
42,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CA,2024-08-10 12:05
43,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,CA,2024-08-10 12:05
44,427410,Abiotic Factor,NT$ 326.00,CA,2024-08-10 12:05
45,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,CA,2024-08-10 12:05
46,202970,Call of Duty®: Black Ops II,NT$ 623.00,CA,2024-08-10 12:05
47,252490,Rust,NT$ 694.00,CA,2024-08-10 12:05
48,413150,Stardew Valley,NT$ 318.00,CA,2024-08-10 12:05
49,2344520,Diablo® IV,"NT$ 1,575.00",CA,2024-08-10 12:05
50,440,Team Fortress 2,Free To Play,CA,2024-08-10 12:05
51,38150,Tiny Tina's Wonderlands Chaotic Great Edition,NT$ 470.00,CA,2024-08-10 12:05
52,1716740,Starfield,"NT$ 1,333.00",CA,2024-08-10 12:05
53,1286680,Tiny Tina's Wonderlands,NT$ 433.00,CA,2024-08-10 12:05
54,2751000,Prince of Persia The Lost Crown,NT$ 677.00,CA,2024-08-10 12:05
55,2141910,Magic: The Gathering Arena(not available in your region),NT$ 677.00,CA,2024-08-10 12:05
56,30424,Borderlands 3 Ultimate Edition,NT$ 732.00,CA,2024-08-10 12:05
57,1144200,Ready or Not,NT$ 846.00,CA,2024-08-10 12:05
58,1203220,NARAKA: BLADEPOINT,Free To Play,CA,2024-08-10 12:05
59,739630,Phasmophobia,NT$ 198.00,CA,2024-08-10 12:05
60,15366,DOOM Franchise Bundle,NT$ 995.00,CA,2024-08-10 12:05
61,2396240,SteamWorld Heist II,NT$ 439.00,CA,2024-08-10 12:05
62,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",CA,2024-08-10 12:05
63,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CA,2024-08-10 12:05
64,1091500,Cyberpunk 2077,"NT$ 1,599.00",CA,2024-08-10 12:05
65,1938090,Call of Duty®,"NT$ 1,599.00",CA,2024-08-10 12:05
66,1562430,DREDGE,NT$ 486.00,CA,2024-08-10 12:05
67,3782,Fallout Franchise Bundle,"NT$ 1,615.00",CA,2024-08-10 12:05
68,2280,DOOM + DOOM II,NT$ 285.00,CA,2024-08-10 12:05
69,261640,Borderlands: The Pre-Sequel,NT$ 446.00,CA,2024-08-10 12:05
70,1629520,A Little to the Left,NT$ 160.00,CA,2024-08-10 12:05
71,2379780,Balatro,NT$ 232.00,CA,2024-08-10 12:05
72,2338770,NBA 2K24,"NT$ 1,790.00",CA,2024-08-10 12:05
73,1962663,Call of Duty®: Warzone™,Free To Play,CA,2024-08-10 12:05
74,548430,Deep Rock Galactic,NT$ 144.00,CA,2024-08-10 12:05
75,251570,7 Days to Die,NT$ 670.00,CA,2024-08-10 12:05
76,1282100,REMNANT II®,NT$ 550.00,CA,2024-08-10 12:05
77,1149460,ICARUS,NT$ 283.00,CA,2024-08-10 12:05
78,2336880,Destiny 2: The Final Shape,NT$ 884.00,CA,2024-08-10 12:05
79,22380,Fallout: New Vegas,NT$ 149.00,CA,2024-08-10 12:05
80,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",CA,2024-08-10 12:05
81,2526380,Sword of Convallaria,Free To Play,CA,2024-08-10 12:05
82,1966720,Lethal Company,NT$ 188.00,CA,2024-08-10 12:05
83,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,CA,2024-08-10 12:05
84,546560,Half-Life: Alyx,NT$ 305.00,CA,2024-08-10 12:05
85,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",CA,2024-08-10 12:05
86,108600,Project Zomboid,NT$ 328.00,CA,2024-08-10 12:05
87,1517290,Battlefield™ 2042,NT$ 239.00,CA,2024-08-10 12:05
88,294100,RimWorld,NT$ 529.00,CA,2024-08-10 12:05
89,8133,Borderlands: The Handsome Collection,NT$ 446.00,CA,2024-08-10 12:05
90,582660,Black Desert,NT$ 200.00,CA,2024-08-10 12:05
91,2396980,Fate/stay night REMASTERED,NT$ 439.00,CA,2024-08-10 12:05
92,33608,HELLDIVERS™ 2 Super Citizen Edition,"NT$ 1,432.00",CA,2024-08-10 12:05
93,2881650,Content Warning,NT$ 121.00,CA,2024-08-10 12:05
94,612880,Wolfenstein II: The New Colossus,NT$ 179.00,CA,2024-08-10 12:05
95,42700,Call of Duty®: Black Ops,NT$ 618.00,CA,2024-08-10 12:05
96,2305840,Cat Quest III,NT$ 340.00,CA,2024-08-10 12:05
97,1177980,"Little Kitty, Big City",NT$ 326.00,CA,2024-08-10 12:05
98,2016590,Dark and Darker,Free To Play,CA,2024-08-10 12:05
99,270880,American Truck Simulator,NT$ 428.00,CA,2024-08-10 12:05
100,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",CA,2024-08-10 12:05
