Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,NZ,2024-08-14 15:07
2,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,NZ,2024-08-14 15:07
3,1091500,Cyberpunk 2077,NT$ 799.00,NZ,2024-08-14 15:07
4,1313140,Cult of the Lamb,NT$ 244.00,NZ,2024-08-14 15:07
5,2358720,Black Myth: Wukong,"NT$ 1,280.00",NZ,2024-08-14 15:07
7,1245620,ELDEN RING,"NT$ 1,790.00",NZ,2024-08-14 15:07
8,306130,The Elder Scrolls® Online,NT$ 179.00,NZ,2024-08-14 15:07
9,230410,Warframe,Free To Play,NZ,2024-08-14 15:07
10,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",NZ,2024-08-14 15:07
11,2074920,The First Descendant,Free To Play,NZ,2024-08-14 15:07
12,1687950,Persona 5 Royal,NT$ 716.00,NZ,2024-08-14 15:07
14,238960,Path of Exile(not available in your region),NT$ 716.00,NZ,2024-08-14 15:07
15,2161700,Persona 3 Reload,"NT$ 1,134.00",NZ,2024-08-14 15:07
17,236390,War Thunder,Free To Play,NZ,2024-08-14 15:07
18,397540,Borderlands 3,NT$ 178.00,NZ,2024-08-14 15:07
19,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,NZ,2024-08-14 15:07
20,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,NZ,2024-08-14 15:07
21,2139460,Once Human,Free To Play,NZ,2024-08-14 15:07
22,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",NZ,2024-08-14 15:07
23,1085660,Destiny 2,Free To Play,NZ,2024-08-14 15:07
24,1172470,Apex Legends™,Free To Play,NZ,2024-08-14 15:07
25,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",NZ,2024-08-14 15:07
26,271590,Grand Theft Auto V,NT$ 662.00,NZ,2024-08-14 15:07
27,311210,Call of Duty®: Black Ops III,NT$ 659.00,NZ,2024-08-14 15:07
28,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 659.00,NZ,2024-08-14 15:07
30,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,NZ,2024-08-14 15:07
31,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",NZ,2024-08-14 15:07
32,1086940,Baldur's Gate 3,"NT$ 1,599.00",NZ,2024-08-14 15:07
33,570,Dota 2,Free To Play,NZ,2024-08-14 15:07
34,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,NZ,2024-08-14 15:07
35,381210,Dead by Daylight,NT$ 379.00,NZ,2024-08-14 15:07
36,216150,MapleStory(not available in your region),NT$ 379.00,NZ,2024-08-14 15:07
37,252490,Rust,NT$ 694.00,NZ,2024-08-14 15:07
38,1456940,Level Zero: Extraction,NT$ 295.00,NZ,2024-08-14 15:07
39,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,NZ,2024-08-14 15:07
