Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",JP,2024-08-24 12:04
2,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",JP,2024-08-24 12:04
3,1172470,Apex Legends™,Free To Play,JP,2024-08-24 12:04
4,1973710,ヘブンバーンズレッド,Free To Play,JP,2024-08-24 12:04
5,2668080,Snowbreak: Containment Zone,Free To Play,JP,2024-08-24 12:04
6,582010,Monster Hunter: World,NT$ 303.00,JP,2024-08-24 12:04
7,2074920,The First Descendant,Free To Play,JP,2024-08-24 12:04
8,1449850,Yu-Gi-Oh! Master Duel,Free To Play,JP,2024-08-24 12:04
10,2139460,Once Human,Free To Play,JP,2024-08-24 12:04
11,2344520,Diablo® IV,NT$ 945.00,JP,2024-08-24 12:04
12,1364780,Street Fighter™ 6,"NT$ 1,680.00",JP,2024-08-24 12:04
13,1118010,Monster Hunter World: Iceborne,NT$ 455.00,JP,2024-08-24 12:04
14,1446780,MONSTER HUNTER RISE,NT$ 280.00,JP,2024-08-24 12:04
16,2490990,Visions of Mana,"NT$ 1,790.00",JP,2024-08-24 12:04
17,2357570,Overwatch® 2,Free To Play,JP,2024-08-24 12:04
18,251570,7 Days to Die,NT$ 670.00,JP,2024-08-24 12:04
19,960170,DJMAX RESPECT V,NT$ 139.00,JP,2024-08-24 12:04
20,230410,Warframe,Free To Play,JP,2024-08-24 12:04
21,2162800,shapez 2,NT$ 326.00,JP,2024-08-24 12:04
22,1245620,ELDEN RING,"NT$ 1,790.00",JP,2024-08-24 12:04
23,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",JP,2024-08-24 12:04
24,2291060,EARTH DEFENSE FORCE 6,"NT$ 1,950.00",JP,2024-08-24 12:04
25,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",JP,2024-08-24 12:04
26,271590,Grand Theft Auto V,NT$ 480.00,JP,2024-08-24 12:04
28,1534980,Terminus: Zombie Survivors,NT$ 262.00,JP,2024-08-24 12:04
29,2908950,Tunnel Escape,NT$ 262.00,JP,2024-08-24 12:04
30,570,Dota 2,Free To Play,JP,2024-08-24 12:04
31,2853730,Skull and Bones,NT$ 716.00,JP,2024-08-24 12:04
32,730,Counter-Strike 2,Free To Play,JP,2024-08-24 12:04
