Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",CZ,2024-08-24 12:04
2,730,Counter-Strike 2,Free To Play,CZ,2024-08-24 12:04
3,570,Dota 2,Free To Play,CZ,2024-08-24 12:04
4,1771300,Kingdom Come: Deliverance II,"NT$ 1,755.00",CZ,2024-08-24 12:04
5,1675200,Steam Deck,"NT$ 1,755.00",CZ,2024-08-24 12:04
6,1030840,Mafia: Definitive Edition,NT$ 238.00,CZ,2024-08-24 12:04
7,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CZ,2024-08-24 12:04
8,236390,War Thunder,Free To Play,CZ,2024-08-24 12:04
9,238960,Path of Exile(not available in your region),Free To Play,CZ,2024-08-24 12:04
11,2344520,Diablo® IV,NT$ 945.00,CZ,2024-08-24 12:04
12,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,CZ,2024-08-24 12:04
13,2139460,Once Human,Free To Play,CZ,2024-08-24 12:04
14,2162800,shapez 2,NT$ 326.00,CZ,2024-08-24 12:04
16,271590,Grand Theft Auto V,NT$ 480.00,CZ,2024-08-24 12:04
17,230410,Warframe,Free To Play,CZ,2024-08-24 12:04
18,1043810,Tactical Breach Wizards,NT$ 295.00,CZ,2024-08-24 12:04
20,1172470,Apex Legends™,Free To Play,CZ,2024-08-24 12:04
21,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CZ,2024-08-24 12:04
22,1245620,ELDEN RING,"NT$ 1,790.00",CZ,2024-08-24 12:04
23,50130,Mafia II (Classic),"NT$ 1,790.00",CZ,2024-08-24 12:04
25,227300,Euro Truck Simulator 2,NT$ 428.00,CZ,2024-08-24 12:04
26,2853730,Skull and Bones,NT$ 716.00,CZ,2024-08-24 12:04
27,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CZ,2024-08-24 12:04
28,578080,PUBG: BATTLEGROUNDS,Free To Play,CZ,2024-08-24 12:04
29,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CZ,2024-08-24 12:04
32,412020,Metro Exodus,NT$ 175.00,CZ,2024-08-24 12:04
33,1575940,Sins of a Solar Empire II,NT$ 596.00,CZ,2024-08-24 12:04
34,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CZ,2024-08-24 12:04
