Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,PL,2024-08-10 12:05
2,1675200,Steam Deck,Free To Play,PL,2024-08-10 12:05
3,1593500,God of War,NT$ 476.00,PL,2024-08-10 12:05
4,238960,Path of Exile(not available in your region),NT$ 476.00,PL,2024-08-10 12:05
5,1326470,Sons Of The Forest,NT$ 488.00,PL,2024-08-10 12:05
6,236390,War Thunder,Free To Play,PL,2024-08-10 12:05
7,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",PL,2024-08-10 12:05
8,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,PL,2024-08-10 12:05
9,397540,Borderlands 3,NT$ 178.00,PL,2024-08-10 12:05
10,570,Dota 2,Free To Play,PL,2024-08-10 12:05
11,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",PL,2024-08-10 12:05
12,1086940,Baldur's Gate 3,"NT$ 1,599.00",PL,2024-08-10 12:05
13,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",PL,2024-08-10 12:05
14,739630,Phasmophobia,NT$ 198.00,PL,2024-08-10 12:05
15,1245620,ELDEN RING,"NT$ 1,790.00",PL,2024-08-10 12:05
16,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,PL,2024-08-10 12:05
17,15435,Wolfenstein Alt History Collection,NT$ 436.00,PL,2024-08-10 12:05
18,782330,DOOM Eternal,NT$ 299.00,PL,2024-08-10 12:05
19,578080,PUBG: BATTLEGROUNDS,Free To Play,PL,2024-08-10 12:05
20,227300,Euro Truck Simulator 2,NT$ 428.00,PL,2024-08-10 12:05
21,553850,HELLDIVERS™ 2,"NT$ 1,190.00",PL,2024-08-10 12:05
22,381210,Dead by Daylight,NT$ 379.00,PL,2024-08-10 12:05
23,1222670,The Sims™ 4,Free To Play,PL,2024-08-10 12:05
24,306130,The Elder Scrolls® Online,NT$ 179.00,PL,2024-08-10 12:05
25,444200,World of Tanks Blitz,Free To Play,PL,2024-08-10 12:05
26,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,PL,2024-08-10 12:05
27,271590,Grand Theft Auto V,NT$ 662.00,PL,2024-08-10 12:05
28,377160,Fallout 4,NT$ 239.00,PL,2024-08-10 12:05
29,2074920,The First Descendant,Free To Play,PL,2024-08-10 12:05
30,582660,Black Desert,NT$ 200.00,PL,2024-08-10 12:05
31,2139460,Once Human,Free To Play,PL,2024-08-10 12:05
32,380600,Fishing Planet,Free To Play,PL,2024-08-10 12:05
33,1237970,Titanfall® 2,NT$ 79.00,PL,2024-08-10 12:05
34,2344520,Diablo® IV,"NT$ 1,575.00",PL,2024-08-10 12:05
35,49520,Borderlands 2,NT$ 149.00,PL,2024-08-10 12:05
36,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",PL,2024-08-10 12:05
37,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",PL,2024-08-10 12:05
38,1846380,Need for Speed™ Unbound,NT$ 199.00,PL,2024-08-10 12:05
39,440,Team Fortress 2,Free To Play,PL,2024-08-10 12:05
40,2751000,Prince of Persia The Lost Crown,NT$ 677.00,PL,2024-08-10 12:05
41,230410,Warframe,Free To Play,PL,2024-08-10 12:05
42,1091500,Cyberpunk 2077,"NT$ 1,599.00",PL,2024-08-10 12:05
43,2567870,Chained Together,NT$ 102.00,PL,2024-08-10 12:05
44,2358720,Black Myth: Wukong,"NT$ 1,280.00",PL,2024-08-10 12:05
45,546560,Half-Life: Alyx,NT$ 305.00,PL,2024-08-10 12:05
46,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",PL,2024-08-10 12:05
47,413150,Stardew Valley,NT$ 318.00,PL,2024-08-10 12:05
48,1172470,Apex Legends™,Free To Play,PL,2024-08-10 12:05
