Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,US,2024-08-15 11:10
2,1675200,Steam Deck,Free To Play,US,2024-08-15 11:10
3,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",US,2024-08-15 11:10
4,393080,Call of Duty®: Modern Warfare® Remastered (2017),"NT$ 1,310.00",US,2024-08-15 11:10
5,1313140,Cult of the Lamb,NT$ 244.00,US,2024-08-15 11:10
6,1040200,Crime Scene Cleaner,NT$ 288.00,US,2024-08-15 11:10
7,2358720,Black Myth: Wukong,"NT$ 1,280.00",US,2024-08-15 11:10
8,1091500,Cyberpunk 2077,NT$ 799.00,US,2024-08-15 11:10
9,2074920,The First Descendant,Free To Play,US,2024-08-15 11:10
10,2582560,EA SPORTS™ Madden NFL 25,"NT$ 2,099.00",US,2024-08-15 11:10
11,1172470,Apex Legends™,Free To Play,US,2024-08-15 11:10
12,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",US,2024-08-15 11:10
14,1245620,ELDEN RING,"NT$ 1,790.00",US,2024-08-15 11:10
15,236390,War Thunder,Free To Play,US,2024-08-15 11:10
16,230410,Warframe,Free To Play,US,2024-08-15 11:10
17,2161700,Persona 3 Reload,"NT$ 1,134.00",US,2024-08-15 11:10
18,1599340,Lost Ark(not available in your region),"NT$ 1,134.00",US,2024-08-15 11:10
19,1086940,Baldur's Gate 3,"NT$ 1,599.00",US,2024-08-15 11:10
20,1687950,Persona 5 Royal,NT$ 716.00,US,2024-08-15 11:10
22,381210,Dead by Daylight,NT$ 379.00,US,2024-08-15 11:10
23,553850,HELLDIVERS™ 2,"NT$ 1,190.00",US,2024-08-15 11:10
24,1085660,Destiny 2,Free To Play,US,2024-08-15 11:10
26,306130,The Elder Scrolls® Online,NT$ 179.00,US,2024-08-15 11:10
27,2142790,Fields of Mistria,NT$ 248.00,US,2024-08-15 11:10
28,397540,Borderlands 3,NT$ 178.00,US,2024-08-15 11:10
29,216150,MapleStory(not available in your region),NT$ 178.00,US,2024-08-15 11:10
30,2139460,Once Human,Free To Play,US,2024-08-15 11:10
31,1222670,The Sims™ 4,Free To Play,US,2024-08-15 11:10
32,1151340,Fallout 76,NT$ 299.00,US,2024-08-15 11:10
33,2016590,Dark and Darker,Free To Play,US,2024-08-15 11:10
35,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,US,2024-08-15 11:10
36,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 569.00,US,2024-08-15 11:10
37,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,US,2024-08-15 11:10
38,427410,Abiotic Factor,NT$ 326.00,US,2024-08-15 11:10
39,271590,Grand Theft Auto V,NT$ 662.00,US,2024-08-15 11:10
40,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,US,2024-08-15 11:10
41,311210,Call of Duty®: Black Ops III,"NT$ 1,998.00",US,2024-08-15 11:10
42,1456940,Level Zero: Extraction,NT$ 295.00,US,2024-08-15 11:10
43,440,Team Fortress 2,Free To Play,US,2024-08-15 11:10
44,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",US,2024-08-15 11:10
45,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,US,2024-08-15 11:10
46,238960,Path of Exile(not available in your region),NT$ 652.00,US,2024-08-15 11:10
