Rank,GameID,GameName,Cost,Country,Datetime
2,730,Counter-Strike 2,Free To Play,GB,2024-08-09 12:05
3,553850,HELLDIVERS™ 2,"NT$ 1,190.00",GB,2024-08-09 12:05
4,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,GB,2024-08-09 12:05
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",GB,2024-08-09 12:05
6,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",GB,2024-08-09 12:05
7,2074920,The First Descendant,Free To Play,GB,2024-08-09 12:05
8,306130,The Elder Scrolls® Online,NT$ 179.00,GB,2024-08-09 12:05
9,236390,War Thunder,Free To Play,GB,2024-08-09 12:05
10,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,GB,2024-08-09 12:05
11,381210,Dead by Daylight,NT$ 379.00,GB,2024-08-09 12:05
12,1449850,Yu-Gi-Oh! Master Duel,Free To Play,GB,2024-08-09 12:05
13,2396240,SteamWorld Heist II,NT$ 439.00,GB,2024-08-09 12:05
14,1086940,Baldur's Gate 3,"NT$ 1,599.00",GB,2024-08-09 12:05
15,230410,Warframe,Free To Play,GB,2024-08-09 12:05
17,2366980,Thank Goodness You're Here!,NT$ 296.00,GB,2024-08-09 12:05
18,311210,Call of Duty®: Black Ops III,NT$ 659.00,GB,2024-08-09 12:05
19,2751000,Prince of Persia The Lost Crown,NT$ 677.00,GB,2024-08-09 12:05
20,1222670,The Sims™ 4,Free To Play,GB,2024-08-09 12:05
21,1593500,God of War,NT$ 476.00,GB,2024-08-09 12:05
22,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 476.00,GB,2024-08-09 12:05
23,1172470,Apex Legends™,Free To Play,GB,2024-08-09 12:05
24,252490,Rust,NT$ 694.00,GB,2024-08-09 12:05
25,1085660,Destiny 2,Free To Play,GB,2024-08-09 12:05
26,397540,Borderlands 3,NT$ 178.00,GB,2024-08-09 12:05
27,2139460,Once Human,Free To Play,GB,2024-08-09 12:05
28,2142790,Fields of Mistria,NT$ 248.00,GB,2024-08-09 12:05
31,1245620,ELDEN RING,"NT$ 1,790.00",GB,2024-08-09 12:05
32,1151340,Fallout 76,NT$ 299.00,GB,2024-08-09 12:05
33,377160,Fallout 4,NT$ 239.00,GB,2024-08-09 12:05
35,271590,Grand Theft Auto V,NT$ 662.00,GB,2024-08-09 12:05
36,546560,Half-Life: Alyx,NT$ 305.00,GB,2024-08-09 12:05
37,440,Team Fortress 2,Free To Play,GB,2024-08-09 12:05
38,578080,PUBG: BATTLEGROUNDS,Free To Play,GB,2024-08-09 12:05
40,570,Dota 2,Free To Play,GB,2024-08-09 12:05
41,2396980,Fate/stay night REMASTERED,NT$ 439.00,GB,2024-08-09 12:05
42,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,GB,2024-08-09 12:05
43,2358720,Black Myth: Wukong,"NT$ 1,280.00",GB,2024-08-09 12:05
44,238960,Path of Exile(not available in your region),"NT$ 1,280.00",GB,2024-08-09 12:05
45,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,GB,2024-08-09 12:05
46,1237970,Titanfall® 2,NT$ 79.00,GB,2024-08-09 12:05
47,2567870,Chained Together,NT$ 102.00,GB,2024-08-09 12:05
50,782330,DOOM Eternal,NT$ 299.00,GB,2024-08-09 12:05
51,2305840,Cat Quest III,NT$ 340.00,GB,2024-08-09 12:05
52,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",GB,2024-08-09 12:05
53,1091500,Cyberpunk 2077,"NT$ 1,599.00",GB,2024-08-09 12:05
54,2344520,Diablo® IV,"NT$ 1,575.00",GB,2024-08-09 12:05
55,1289670,EA Play,NT$ 34.00,GB,2024-08-09 12:05
56,552990,World of Warships,Free To Play,GB,2024-08-09 12:05
57,227300,Euro Truck Simulator 2,NT$ 428.00,GB,2024-08-09 12:05
58,202970,Call of Duty®: Black Ops II,NT$ 623.00,GB,2024-08-09 12:05
59,49520,Borderlands 2,NT$ 149.00,GB,2024-08-09 12:05
60,2670630,Supermarket Simulator,NT$ 238.00,GB,2024-08-09 12:05
61,1659040,HITMAN World of Assassination,NT$ 420.00,GB,2024-08-09 12:05
62,1716740,Starfield,"NT$ 1,333.00",GB,2024-08-09 12:05
63,281990,Stellaris,"NT$ 1,018.00",GB,2024-08-09 12:05
64,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,GB,2024-08-09 12:05
66,739630,Phasmophobia,NT$ 198.00,GB,2024-08-09 12:05
68,1158310,Crusader Kings III,"NT$ 1,268.00",GB,2024-08-09 12:05
69,394360,Hearts of Iron IV,"NT$ 1,268.00",GB,2024-08-09 12:05
70,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",GB,2024-08-09 12:05
