Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,TH,2024-08-08 12:03
2,570,Dota 2,Free To Play,TH,2024-08-08 12:03
3,2074920,The First Descendant,Free To Play,TH,2024-08-08 12:03
4,1203220,NARAKA: BLADEPOINT,Free To Play,TH,2024-08-08 12:03
5,2139460,Once Human,Free To Play,TH,2024-08-08 12:03
6,730,Counter-Strike 2,Free To Play,TH,2024-08-08 12:03
7,1172470,Apex Legends™,Free To Play,TH,2024-08-08 12:03
9,1245620,ELDEN RING,"NT$ 1,790.00",TH,2024-08-08 12:03
10,992300,嗜血印 Bloody Spell,NT$ 63.00,TH,2024-08-08 12:03
11,1222670,The Sims™ 4,Free To Play,TH,2024-08-08 12:03
13,381210,Dead by Daylight,NT$ 151.00,TH,2024-08-08 12:03
14,238960,Path of Exile(not available in your region),NT$ 151.00,TH,2024-08-08 12:03
16,2526380,Sword of Convallaria,Free To Play,TH,2024-08-08 12:03
17,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,TH,2024-08-08 12:03
18,663090,Granado Espada,Free To Play,TH,2024-08-08 12:03
19,271590,Grand Theft Auto V,NT$ 662.00,TH,2024-08-08 12:03
20,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TH,2024-08-08 12:03
23,2358720,Black Myth: Wukong,"NT$ 1,280.00",TH,2024-08-08 12:03
24,2396980,Fate/stay night REMASTERED,NT$ 439.00,TH,2024-08-08 12:03
25,1222680,Need for Speed™ Heat,NT$ 199.00,TH,2024-08-08 12:03
26,1846380,Need for Speed™ Unbound,NT$ 199.00,TH,2024-08-08 12:03
27,230410,Warframe,Free To Play,TH,2024-08-08 12:03
28,1158160,Coral Island,NT$ 899.00,TH,2024-08-08 12:03
30,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",TH,2024-08-08 12:03
31,1665460,eFootball™ 2024,Free To Play,TH,2024-08-08 12:03
32,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TH,2024-08-08 12:03
33,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,TH,2024-08-08 12:03
35,1085660,Destiny 2,Free To Play,TH,2024-08-08 12:03
36,2322010,God of War Ragnarök,"NT$ 1,490.00",TH,2024-08-08 12:03
37,1238810,Battlefield™ V,NT$ 209.00,TH,2024-08-08 12:03
38,2315690,WWE 2K24,NT$ 895.00,TH,2024-08-08 12:03
39,553850,HELLDIVERS™ 2,"NT$ 1,190.00",TH,2024-08-08 12:03
40,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",TH,2024-08-08 12:03
42,2197680,That Time I Got Reincarnated as a Slime ISEKAI Chronicles,"NT$ 1,490.00",TH,2024-08-08 12:03
43,236390,War Thunder,Free To Play,TH,2024-08-08 12:03
44,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",TH,2024-08-08 12:03
45,2567870,Chained Together,NT$ 102.00,TH,2024-08-08 12:03
47,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",TH,2024-08-08 12:03
48,1517290,Battlefield™ 2042,NT$ 239.00,TH,2024-08-08 12:03
49,2346550,Rise of Eros(hidden by your preferences),Free To Play,TH,2024-08-08 12:03
50,2073850,THE FINALS,Free To Play,TH,2024-08-08 12:03
51,431960,Wallpaper Engine,NT$ 120.00,TH,2024-08-08 12:03
52,582660,Black Desert,NT$ 200.00,TH,2024-08-08 12:03
53,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",TH,2024-08-08 12:03
54,1056640,Phantasy Star Online 2 New Genesis,Free To Play,TH,2024-08-08 12:03
55,2344520,Diablo® IV,"NT$ 1,575.00",TH,2024-08-08 12:03
57,2142790,Fields of Mistria,NT$ 248.00,TH,2024-08-08 12:03
58,2808930,Lust Goddess(hidden by your preferences),Free To Play,TH,2024-08-08 12:03
59,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,TH,2024-08-08 12:03
60,389730,TEKKEN 7,NT$ 247.00,TH,2024-08-08 12:03
61,1778820,TEKKEN 8,"NT$ 1,990.00",TH,2024-08-08 12:03
62,2515070,AQUARIUM,NT$ 662.00,TH,2024-08-08 12:03
64,1774580,STAR WARS Jedi: Survivor™,NT$ 899.00,TH,2024-08-08 12:03
65,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,TH,2024-08-08 12:03
66,1371580,Myth of Empires,NT$ 244.00,TH,2024-08-08 12:03
67,2305840,Cat Quest III,NT$ 340.00,TH,2024-08-08 12:03
69,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,TH,2024-08-08 12:03
70,1086940,Baldur's Gate 3,"NT$ 1,599.00",TH,2024-08-08 12:03
72,108600,Project Zomboid,NT$ 328.00,TH,2024-08-08 12:03
74,1938090,Call of Duty®,"NT$ 1,512.00",TH,2024-08-08 12:03
75,1237970,Titanfall® 2,NT$ 79.00,TH,2024-08-08 12:03
76,1881420,Cardfight!! Vanguard Dear Days,"NT$ 1,049.00",TH,2024-08-08 12:03
77,413150,Stardew Valley,NT$ 398.00,TH,2024-08-08 12:03
78,681280,Descenders,NT$ 75.00,TH,2024-08-08 12:03
80,365360,Battle Brothers,NT$ 349.00,TH,2024-08-08 12:03
81,1997040,MARVEL SNAP,Free To Play,TH,2024-08-08 12:03
83,1693980,Dead Space,NT$ 559.00,TH,2024-08-08 12:03
84,1351240,Taxi Life: A City Driving Simulator,NT$ 323.00,TH,2024-08-08 12:03
86,2849080,Kingdom Rush 5: Alliance TD,NT$ 295.00,TH,2024-08-08 12:03
87,985810,GrandChase,Free To Play,TH,2024-08-08 12:03
88,107410,Arma 3,NT$ 174.00,TH,2024-08-08 12:03
90,2790720,Call of Duty®: Modern Warfare® III - BlackCell (Season 5),"NT$ 1,008.00",TH,2024-08-08 12:03
91,2357570,Overwatch® 2,Free To Play,TH,2024-08-08 12:03
92,2488620,F1® 24,"NT$ 1,439.00",TH,2024-08-08 12:03
93,251570,7 Days to Die,NT$ 670.00,TH,2024-08-08 12:03
94,2349820,Hero's Land,Free To Play,TH,2024-08-08 12:03
96,1284210,Guild Wars 2,Free To Play,TH,2024-08-08 12:03
97,1551360,Forza Horizon 5,"NT$ 1,688.00",TH,2024-08-08 12:03
98,1172380,STAR WARS Jedi: Fallen Order™,NT$ 274.00,TH,2024-08-08 12:03
100,2668080,Snowbreak: Containment Zone,Free To Play,TH,2024-08-08 12:03
