Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,SG,2024-08-10 12:05
2,2358720,Black Myth: Wukong,"NT$ 1,280.00",SG,2024-08-10 12:05
3,570,Dota 2,Free To Play,SG,2024-08-10 12:05
4,578080,PUBG: BATTLEGROUNDS,Free To Play,SG,2024-08-10 12:05
5,2074920,The First Descendant,Free To Play,SG,2024-08-10 12:05
6,238960,Path of Exile(not available in your region),Free To Play,SG,2024-08-10 12:05
7,1593500,God of War,NT$ 476.00,SG,2024-08-10 12:05
8,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",SG,2024-08-10 12:05
9,2808930,Lust Goddess(hidden by your preferences),Free To Play,SG,2024-08-10 12:05
10,230410,Warframe,Free To Play,SG,2024-08-10 12:05
11,1245620,ELDEN RING,"NT$ 1,790.00",SG,2024-08-10 12:05
12,1203220,NARAKA: BLADEPOINT,Free To Play,SG,2024-08-10 12:05
13,553850,HELLDIVERS™ 2,"NT$ 1,190.00",SG,2024-08-10 12:05
14,2139460,Once Human,Free To Play,SG,2024-08-10 12:05
15,2344520,Diablo® IV,"NT$ 1,575.00",SG,2024-08-10 12:05
16,397540,Borderlands 3,NT$ 178.00,SG,2024-08-10 12:05
17,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",SG,2024-08-10 12:05
18,20109,XCOM: Ultimate Collection,"NT$ 3,022.00",SG,2024-08-10 12:05
19,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 3,022.00",SG,2024-08-10 12:05
20,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",SG,2024-08-10 12:05
21,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",SG,2024-08-10 12:05
22,377160,Fallout 4,NT$ 239.00,SG,2024-08-10 12:05
23,2751000,Prince of Persia The Lost Crown,NT$ 677.00,SG,2024-08-10 12:05
24,33608,HELLDIVERS™ 2 Super Citizen Edition,"NT$ 1,432.00",SG,2024-08-10 12:05
25,2526380,Sword of Convallaria,Free To Play,SG,2024-08-10 12:05
26,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",SG,2024-08-10 12:05
27,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,SG,2024-08-10 12:05
28,2567870,Chained Together,NT$ 102.00,SG,2024-08-10 12:05
29,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",SG,2024-08-10 12:05
30,2142790,Fields of Mistria,NT$ 248.00,SG,2024-08-10 12:05
31,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",SG,2024-08-10 12:05
32,15435,Wolfenstein Alt History Collection,NT$ 436.00,SG,2024-08-10 12:05
33,1222670,The Sims™ 4,Free To Play,SG,2024-08-10 12:05
34,1237970,Titanfall® 2,NT$ 79.00,SG,2024-08-10 12:05
35,413150,Stardew Valley,NT$ 318.00,SG,2024-08-10 12:05
36,1997040,MARVEL SNAP,Free To Play,SG,2024-08-10 12:05
37,37745,Not A Real Casino Bundle,NT$ 595.00,SG,2024-08-10 12:05
38,782330,DOOM Eternal,NT$ 299.00,SG,2024-08-10 12:05
39,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,SG,2024-08-10 12:05
40,320795,Batman: Arkham Collection,"NT$ 1,230.00",SG,2024-08-10 12:05
41,306130,The Elder Scrolls® Online,NT$ 179.00,SG,2024-08-10 12:05
42,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,SG,2024-08-10 12:05
43,2396980,Fate/stay night REMASTERED,NT$ 439.00,SG,2024-08-10 12:05
44,1144200,Ready or Not,NT$ 846.00,SG,2024-08-10 12:05
45,38574,Alone in the Dark Digital Deluxe Edition,NT$ 574.00,SG,2024-08-10 12:05
46,1085660,Destiny 2,Free To Play,SG,2024-08-10 12:05
47,1774580,STAR WARS Jedi: Survivor™,NT$ 899.00,SG,2024-08-10 12:05
48,2305840,Cat Quest III,NT$ 340.00,SG,2024-08-10 12:05
49,1172470,Apex Legends™,Free To Play,SG,2024-08-10 12:05
50,2338770,NBA 2K24,"NT$ 1,790.00",SG,2024-08-10 12:05
51,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",SG,2024-08-10 12:05
52,1286680,Tiny Tina's Wonderlands,NT$ 433.00,SG,2024-08-10 12:05
53,1086940,Baldur's Gate 3,"NT$ 1,599.00",SG,2024-08-10 12:05
54,2379780,Balatro,NT$ 232.00,SG,2024-08-10 12:05
55,39388,The Amazing Cultivation Simulator game base + Immortal Tales of WuDang + Deep in the bamboo Forest,NT$ 491.00,SG,2024-08-10 12:05
56,1716740,Starfield,"NT$ 1,333.00",SG,2024-08-10 12:05
57,2396240,SteamWorld Heist II,NT$ 439.00,SG,2024-08-10 12:05
58,39394,Command & Conquer™ The Ultimate Collection,NT$ 288.00,SG,2024-08-10 12:05
59,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,SG,2024-08-10 12:05
60,1151340,Fallout 76,NT$ 299.00,SG,2024-08-10 12:05
61,440,Team Fortress 2,Free To Play,SG,2024-08-10 12:05
62,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,SG,2024-08-10 12:05
63,1449850,Yu-Gi-Oh! Master Duel,Free To Play,SG,2024-08-10 12:05
64,1475810,Ghostwire: Tokyo,NT$ 449.00,SG,2024-08-10 12:05
65,34010,GOD EATER TRILOGY,"NT$ 1,858.00",SG,2024-08-10 12:05
66,1629520,A Little to the Left,NT$ 160.00,SG,2024-08-10 12:05
67,183038,Dishonored: Death of the Outsider - Deluxe Bundle,NT$ 359.00,SG,2024-08-10 12:05
68,444200,World of Tanks Blitz,Free To Play,SG,2024-08-10 12:05
69,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,SG,2024-08-10 12:05
70,10827,Eroge Japan: 3D Action Bundle(hidden by your preferences),NT$ 890.00,SG,2024-08-10 12:05
71,273110,Counter-Strike Nexon: Studio(not available in your region),NT$ 890.00,SG,2024-08-10 12:05
72,381210,Dead by Daylight,NT$ 379.00,SG,2024-08-10 12:05
73,24494,Gold Box Classics,NT$ 704.00,SG,2024-08-10 12:05
74,949230,Cities: Skylines II,"NT$ 1,398.00",SG,2024-08-10 12:05
75,495910,Dungeon Fighter Online,Free To Play,SG,2024-08-10 12:05
76,1623730,Palworld,NT$ 488.00,SG,2024-08-10 12:05
77,40051,Eiyuden Chronicle Bundle,"NT$ 1,021.00",SG,2024-08-10 12:05
78,2315690,WWE 2K24,NT$ 895.00,SG,2024-08-10 12:05
79,1177980,"Little Kitty, Big City",NT$ 326.00,SG,2024-08-10 12:05
80,1817230,Hi-Fi RUSH,NT$ 510.00,SG,2024-08-10 12:05
81,1282100,REMNANT II®,NT$ 550.00,SG,2024-08-10 12:05
82,41962,Cat Quest Trilogy,NT$ 430.00,SG,2024-08-10 12:05
83,1599600,PlateUp!,NT$ 131.00,SG,2024-08-10 12:05
84,552990,World of Warships,Free To Play,SG,2024-08-10 12:05
85,403640,Dishonored 2,NT$ 179.00,SG,2024-08-10 12:05
86,2357570,Overwatch® 2,Free To Play,SG,2024-08-10 12:05
87,739630,Phasmophobia,NT$ 198.00,SG,2024-08-10 12:05
88,1517290,Battlefield™ 2042,NT$ 239.00,SG,2024-08-10 12:05
89,236390,War Thunder,Free To Play,SG,2024-08-10 12:05
90,1477070,Depersonalization,NT$ 229.00,SG,2024-08-10 12:05
91,2383020,全民街篮,Free To Play,SG,2024-08-10 12:05
92,612880,Wolfenstein II: The New Colossus,NT$ 179.00,SG,2024-08-10 12:05
93,548430,Deep Rock Galactic,NT$ 144.00,SG,2024-08-10 12:05
94,1562430,DREDGE,NT$ 486.00,SG,2024-08-10 12:05
95,30424,Borderlands 3 Ultimate Edition,NT$ 732.00,SG,2024-08-10 12:05
96,271590,Grand Theft Auto V,NT$ 662.00,SG,2024-08-10 12:05
97,1363080,Manor Lords,NT$ 999.00,SG,2024-08-10 12:05
98,1232580,Knock on the Coffin Lid,NT$ 302.00,SG,2024-08-10 12:05
99,49520,Borderlands 2,NT$ 149.00,SG,2024-08-10 12:05
100,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",SG,2024-08-10 12:05
