Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",SE,2024-08-20 12:06
2,730,Counter-Strike 2,Free To Play,SE,2024-08-20 12:06
3,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",SE,2024-08-20 12:06
4,1675200,Steam Deck,"NT$ 2,099.00",SE,2024-08-20 12:06
5,2139460,Once Human,Free To Play,SE,2024-08-20 12:06
6,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",SE,2024-08-20 12:06
7,1575940,Sins of a Solar Empire II,NT$ 596.00,SE,2024-08-20 12:06
8,238960,Path of Exile(not available in your region),NT$ 596.00,SE,2024-08-20 12:06
9,1091500,Cyberpunk 2077,"NT$ 1,599.00",SE,2024-08-20 12:06
10,1245620,ELDEN RING,"NT$ 1,790.00",SE,2024-08-20 12:06
11,236390,War Thunder,Free To Play,SE,2024-08-20 12:06
12,578080,PUBG: BATTLEGROUNDS,Free To Play,SE,2024-08-20 12:06
13,2162800,shapez 2,NT$ 326.00,SE,2024-08-20 12:06
14,594650,Hunt: Showdown 1896,NT$ 639.00,SE,2024-08-20 12:06
15,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",SE,2024-08-20 12:06
17,230410,Warframe,Free To Play,SE,2024-08-20 12:06
18,2074920,The First Descendant,Free To Play,SE,2024-08-20 12:06
19,1172470,Apex Legends™,Free To Play,SE,2024-08-20 12:06
20,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",SE,2024-08-20 12:06
21,1040200,Crime Scene Cleaner,NT$ 288.00,SE,2024-08-20 12:06
22,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",SE,2024-08-20 12:06
23,1059530,Valve Index® Headset(not available in your region),"NT$ 1,190.00",SE,2024-08-20 12:06
24,570,Dota 2,Free To Play,SE,2024-08-20 12:06
25,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,SE,2024-08-20 12:06
26,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,SE,2024-08-20 12:06
27,252490,Rust,NT$ 694.00,SE,2024-08-20 12:06
28,271590,Grand Theft Auto V,NT$ 480.00,SE,2024-08-20 12:06
29,1284210,Guild Wars 2,Free To Play,SE,2024-08-20 12:06
30,1086940,Baldur's Gate 3,"NT$ 1,599.00",SE,2024-08-20 12:06
31,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,SE,2024-08-20 12:06
32,2567870,Chained Together,NT$ 102.00,SE,2024-08-20 12:06
33,1562430,DREDGE,NT$ 486.00,SE,2024-08-20 12:06
35,1222670,The Sims™ 4,Free To Play,SE,2024-08-20 12:06
36,1845910,Dragon Age™: The Veilguard,"NT$ 1,799.00",SE,2024-08-20 12:06
37,381210,Dead by Daylight,NT$ 379.00,SE,2024-08-20 12:06
38,2369390,Far Cry® 6,NT$ 424.00,SE,2024-08-20 12:06
39,1272080,PAYDAY 3,"NT$ 1,170.00",SE,2024-08-20 12:06
41,1030840,Mafia: Definitive Edition,NT$ 238.00,SE,2024-08-20 12:06
42,397540,Borderlands 3,NT$ 178.00,SE,2024-08-20 12:06
43,1599340,Lost Ark(not available in your region),NT$ 178.00,SE,2024-08-20 12:06
44,1313140,Cult of the Lamb,NT$ 488.00,SE,2024-08-20 12:06
45,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",SE,2024-08-20 12:06
46,553850,HELLDIVERS™ 2,"NT$ 1,190.00",SE,2024-08-20 12:06
48,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",SE,2024-08-20 12:06
49,440,Team Fortress 2,Free To Play,SE,2024-08-20 12:06
50,1151340,Fallout 76,NT$ 299.00,SE,2024-08-20 12:06
51,1158310,Crusader Kings III,"NT$ 1,268.00",SE,2024-08-20 12:06
52,1085660,Destiny 2,Free To Play,SE,2024-08-20 12:06
53,2142790,Fields of Mistria,NT$ 248.00,SE,2024-08-20 12:06
54,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,SE,2024-08-20 12:06
57,281990,Stellaris,"NT$ 1,018.00",SE,2024-08-20 12:06
58,2059530,Dawn of Defiance,NT$ 246.00,SE,2024-08-20 12:06
59,2161700,Persona 3 Reload,"NT$ 1,890.00",SE,2024-08-20 12:06
61,582660,Black Desert,NT$ 200.00,SE,2024-08-20 12:06
63,1966720,Lethal Company,NT$ 188.00,SE,2024-08-20 12:06
64,294100,RimWorld,NT$ 529.00,SE,2024-08-20 12:06
65,552520,Far Cry® 5,NT$ 254.00,SE,2024-08-20 12:06
66,2344520,Diablo® IV,"NT$ 1,575.00",SE,2024-08-20 12:06
67,1286830,STAR WARS™: The Old Republic™,Free To Play,SE,2024-08-20 12:06
68,377160,Fallout 4,NT$ 239.00,SE,2024-08-20 12:06
69,582010,Monster Hunter: World,NT$ 303.00,SE,2024-08-20 12:06
70,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",SE,2024-08-20 12:06
71,2252570,Football Manager 2024,NT$ 519.00,SE,2024-08-20 12:06
72,1687950,Persona 5 Royal,"NT$ 1,790.00",SE,2024-08-20 12:06
74,1517290,Battlefield™ 2042,"NT$ 1,599.00",SE,2024-08-20 12:06
75,1174180,Red Dead Redemption 2,"NT$ 1,790.00",SE,2024-08-20 12:06
76,289070,Sid Meier’s Civilization® VI,NT$ 179.00,SE,2024-08-20 12:06
78,284160,BeamNG.drive,NT$ 408.00,SE,2024-08-20 12:06
79,2561450,DREDGE - The Iron Rig,NT$ 360.00,SE,2024-08-20 12:06
81,275850,No Man's Sky,NT$ 898.00,SE,2024-08-20 12:06
82,739630,Phasmophobia,NT$ 248.00,SE,2024-08-20 12:06
83,518790,theHunter: Call of the Wild™,NT$ 318.00,SE,2024-08-20 12:06
84,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,SE,2024-08-20 12:06
86,227300,Euro Truck Simulator 2,NT$ 428.00,SE,2024-08-20 12:06
87,1144200,Ready or Not,NT$ 846.00,SE,2024-08-20 12:06
88,1142710,Total War: WARHAMMER III,"NT$ 1,790.00",SE,2024-08-20 12:06
90,1818450,STALCRAFT: X,Free To Play,SE,2024-08-20 12:06
92,1604030,V Rising,NT$ 566.00,SE,2024-08-20 12:06
94,782330,DOOM Eternal,NT$ 299.00,SE,2024-08-20 12:06
95,2141910,Magic: The Gathering Arena(not available in your region),NT$ 299.00,SE,2024-08-20 12:06
96,292030,The Witcher 3: Wild Hunt,NT$ 868.00,SE,2024-08-20 12:06
97,427410,Abiotic Factor,NT$ 408.00,SE,2024-08-20 12:06
98,2780980,LOCKDOWN Protocol,NT$ 188.00,SE,2024-08-20 12:06
99,585420,Trailmakers,NT$ 75.00,SE,2024-08-20 12:06
100,2808930,Lust Goddess(hidden by your preferences),Free To Play,SE,2024-08-20 12:06
