Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,KR,2024-08-11 12:05
2,2074920,The First Descendant,Free To Play,KR,2024-08-11 12:05
3,1049590,Eternal Return,Free To Play,KR,2024-08-11 12:05
4,2139460,Once Human,Free To Play,KR,2024-08-11 12:05
5,1449850,Yu-Gi-Oh! Master Duel,Free To Play,KR,2024-08-11 12:05
6,1593500,God of War,NT$ 476.00,KR,2024-08-11 12:05
7,1859910,Legend of Mortal,NT$ 369.00,KR,2024-08-11 12:05
8,2344520,Diablo® IV,"NT$ 1,575.00",KR,2024-08-11 12:05
9,1245620,ELDEN RING,"NT$ 1,790.00",KR,2024-08-11 12:05
10,271590,Grand Theft Auto V,NT$ 662.00,KR,2024-08-11 12:05
11,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,KR,2024-08-11 12:05
12,985810,GrandChase,Free To Play,KR,2024-08-11 12:05
13,2567870,Chained Together,NT$ 102.00,KR,2024-08-11 12:05
14,1085660,Destiny 2,Free To Play,KR,2024-08-11 12:05
15,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",KR,2024-08-11 12:05
16,730,Counter-Strike 2,Free To Play,KR,2024-08-11 12:05
17,1222670,The Sims™ 4,Free To Play,KR,2024-08-11 12:05
18,236390,War Thunder,Free To Play,KR,2024-08-11 12:05
19,1985960,Ogu and the Secret Forest,NT$ 268.00,KR,2024-08-11 12:05
20,108600,Project Zomboid,NT$ 328.00,KR,2024-08-11 12:05
21,1086940,Baldur's Gate 3,"NT$ 1,599.00",KR,2024-08-11 12:05
22,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",KR,2024-08-11 12:05
23,413150,Stardew Valley,NT$ 318.00,KR,2024-08-11 12:05
24,1629520,A Little to the Left,NT$ 160.00,KR,2024-08-11 12:05
25,1623730,Palworld,NT$ 488.00,KR,2024-08-11 12:05
26,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,KR,2024-08-11 12:05
27,1172470,Apex Legends™,Free To Play,KR,2024-08-11 12:05
28,1973530,Limbus Company,Free To Play,KR,2024-08-11 12:05
29,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",KR,2024-08-11 12:05
30,2526380,Sword of Convallaria,Free To Play,KR,2024-08-11 12:05
31,230410,Warframe,Free To Play,KR,2024-08-11 12:05
32,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,KR,2024-08-11 12:05
33,397540,Borderlands 3,NT$ 178.00,KR,2024-08-11 12:05
34,43117,Extra Tidy Bundle,NT$ 405.00,KR,2024-08-11 12:05
35,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",KR,2024-08-11 12:05
36,2668080,Snowbreak: Containment Zone,Free To Play,KR,2024-08-11 12:05
37,553850,HELLDIVERS™ 2,"NT$ 1,190.00",KR,2024-08-11 12:05
38,30424,Borderlands 3 Ultimate Edition,NT$ 732.00,KR,2024-08-11 12:05
39,835570,Conqueror's Blade,Free To Play,KR,2024-08-11 12:05
40,1966720,Lethal Company,NT$ 188.00,KR,2024-08-11 12:05
41,1237970,Titanfall® 2,NT$ 79.00,KR,2024-08-11 12:05
42,2405,The Binding of Isaac: Rebirth Complete Bundle,NT$ 930.00,KR,2024-08-11 12:05
43,2252570,Football Manager 2024,"NT$ 1,299.00",KR,2024-08-11 12:05
44,1091500,Cyberpunk 2077,"NT$ 1,599.00",KR,2024-08-11 12:05
45,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",KR,2024-08-11 12:05
46,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",KR,2024-08-11 12:05
47,294100,RimWorld,NT$ 529.00,KR,2024-08-11 12:05
48,570,Dota 2,Free To Play,KR,2024-08-11 12:05
49,1973710,ヘブンバーンズレッド,Free To Play,KR,2024-08-11 12:05
50,782330,DOOM Eternal,NT$ 299.00,KR,2024-08-11 12:05
51,960170,DJMAX RESPECT V,NT$ 698.00,KR,2024-08-11 12:05
52,648800,Raft,NT$ 468.00,KR,2024-08-11 12:05
53,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,KR,2024-08-11 12:05
54,2358720,Black Myth: Wukong,"NT$ 1,280.00",KR,2024-08-11 12:05
55,381210,Dead by Daylight,NT$ 379.00,KR,2024-08-11 12:05
56,1778820,TEKKEN 8,"NT$ 1,990.00",KR,2024-08-11 12:05
57,2336880,Destiny 2: The Final Shape,NT$ 884.00,KR,2024-08-11 12:05
58,1144200,Ready or Not,NT$ 846.00,KR,2024-08-11 12:05
59,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,KR,2024-08-11 12:05
60,2646460,Soulmask,NT$ 599.00,KR,2024-08-11 12:05
61,1943950,Escape the Backrooms,NT$ 186.00,KR,2024-08-11 12:05
