Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CH,2024-08-14 15:07
2,1172470,Apex Legends™,Free To Play,CH,2024-08-14 15:07
3,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,CH,2024-08-14 15:07
4,578080,PUBG: BATTLEGROUNDS,Free To Play,CH,2024-08-14 15:07
5,2358720,Black Myth: Wukong,"NT$ 1,280.00",CH,2024-08-14 15:07
6,1313140,Cult of the Lamb,NT$ 244.00,CH,2024-08-14 15:07
7,306130,The Elder Scrolls® Online,NT$ 179.00,CH,2024-08-14 15:07
8,1091500,Cyberpunk 2077,NT$ 799.00,CH,2024-08-14 15:07
9,1456940,Level Zero: Extraction,NT$ 295.00,CH,2024-08-14 15:07
10,236390,War Thunder,Free To Play,CH,2024-08-14 15:07
11,1086940,Baldur's Gate 3,"NT$ 1,599.00",CH,2024-08-14 15:07
12,1857090,Norland,NT$ 699.00,CH,2024-08-14 15:07
13,2074920,The First Descendant,Free To Play,CH,2024-08-14 15:07
15,1245620,ELDEN RING,"NT$ 1,790.00",CH,2024-08-14 15:07
16,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CH,2024-08-14 15:07
18,2461850,Senua’s Saga: Hellblade II,"NT$ 1,110.00",CH,2024-08-14 15:07
19,1599340,Lost Ark(not available in your region),"NT$ 1,110.00",CH,2024-08-14 15:07
20,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",CH,2024-08-14 15:07
21,230410,Warframe,Free To Play,CH,2024-08-14 15:07
23,1144200,Ready or Not,NT$ 846.00,CH,2024-08-14 15:07
24,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",CH,2024-08-14 15:07
25,2567870,Chained Together,NT$ 102.00,CH,2024-08-14 15:07
26,1818450,STALCRAFT: X,Free To Play,CH,2024-08-14 15:07
28,2139460,Once Human,Free To Play,CH,2024-08-14 15:07
29,1203620,Enshrouded,NT$ 499.00,CH,2024-08-14 15:07
31,227300,Euro Truck Simulator 2,NT$ 428.00,CH,2024-08-14 15:07
