Rank,GameID,GameName,Cost,Country,Datetime
1,1675200,Steam Deck,NT$ 262.00,CA,2024-08-11 12:05
2,730,Counter-Strike 2,Free To Play,CA,2024-08-11 12:05
3,1245620,ELDEN RING,"NT$ 1,790.00",CA,2024-08-11 12:05
4,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CA,2024-08-11 12:05
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CA,2024-08-11 12:05
6,397540,Borderlands 3,NT$ 178.00,CA,2024-08-11 12:05
7,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",CA,2024-08-11 12:05
8,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CA,2024-08-11 12:05
9,1593500,God of War,NT$ 476.00,CA,2024-08-11 12:05
10,2074920,The First Descendant,Free To Play,CA,2024-08-11 12:05
11,238960,Path of Exile(not available in your region),Free To Play,CA,2024-08-11 12:05
12,1086940,Baldur's Gate 3,"NT$ 1,599.00",CA,2024-08-11 12:05
13,7694,Kagura Bundle,"NT$ 36,705.00",CA,2024-08-11 12:05
14,2358720,Black Myth: Wukong,"NT$ 1,280.00",CA,2024-08-11 12:05
15,230410,Warframe,Free To Play,CA,2024-08-11 12:05
16,236390,War Thunder,Free To Play,CA,2024-08-11 12:05
17,2142790,Fields of Mistria,NT$ 248.00,CA,2024-08-11 12:05
18,306130,The Elder Scrolls® Online,NT$ 179.00,CA,2024-08-11 12:05
19,1085660,Destiny 2,Free To Play,CA,2024-08-11 12:05
20,311210,Call of Duty®: Black Ops III,NT$ 659.00,CA,2024-08-11 12:05
21,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CA,2024-08-11 12:05
22,1222670,The Sims™ 4,Free To Play,CA,2024-08-11 12:05
23,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,CA,2024-08-11 12:05
24,381210,Dead by Daylight,NT$ 379.00,CA,2024-08-11 12:05
25,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 379.00,CA,2024-08-11 12:05
26,2139460,Once Human,Free To Play,CA,2024-08-11 12:05
27,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,CA,2024-08-11 12:05
28,377160,Fallout 4,NT$ 239.00,CA,2024-08-11 12:05
29,782330,DOOM Eternal,NT$ 299.00,CA,2024-08-11 12:05
30,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,CA,2024-08-11 12:05
31,578080,PUBG: BATTLEGROUNDS,Free To Play,CA,2024-08-11 12:05
32,1172470,Apex Legends™,Free To Play,CA,2024-08-11 12:05
33,570,Dota 2,Free To Play,CA,2024-08-11 12:05
34,271590,Grand Theft Auto V,NT$ 662.00,CA,2024-08-11 12:05
35,354231,Valve Index VR Kit(not available in your region),NT$ 662.00,CA,2024-08-11 12:05
36,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CA,2024-08-11 12:05
37,427410,Abiotic Factor,NT$ 326.00,CA,2024-08-11 12:05
38,2344520,Diablo® IV,"NT$ 1,575.00",CA,2024-08-11 12:05
39,1151340,Fallout 76,NT$ 299.00,CA,2024-08-11 12:05
40,15435,Wolfenstein Alt History Collection,NT$ 436.00,CA,2024-08-11 12:05
41,49520,Borderlands 2,NT$ 149.00,CA,2024-08-11 12:05
42,2567870,Chained Together,NT$ 102.00,CA,2024-08-11 12:05
43,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,CA,2024-08-11 12:05
44,1237970,Titanfall® 2,NT$ 79.00,CA,2024-08-11 12:05
45,38150,Tiny Tina's Wonderlands Chaotic Great Edition,NT$ 470.00,CA,2024-08-11 12:05
46,1599340,Lost Ark(not available in your region),NT$ 470.00,CA,2024-08-11 12:05
47,413150,Stardew Valley,NT$ 318.00,CA,2024-08-11 12:05
48,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,CA,2024-08-11 12:05
