Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,TW,2024-08-12 13:11
2,2139460,Once Human,Free To Play,TW,2024-08-12 13:11
3,2358720,Black Myth: Wukong,"NT$ 1,280.00",TW,2024-08-12 13:11
4,1203220,NARAKA: BLADEPOINT,Free To Play,TW,2024-08-12 13:11
5,2074920,The First Descendant,Free To Play,TW,2024-08-12 13:11
6,2855560,流亡黯道,Free To Play,TW,2024-08-12 13:11
7,730,Counter-Strike 2,Free To Play,TW,2024-08-12 13:11
8,1593500,God of War,NT$ 476.00,TW,2024-08-12 13:11
9,2344520,Diablo® IV,"NT$ 1,575.00",TW,2024-08-12 13:11
10,1172470,Apex Legends™,Free To Play,TW,2024-08-12 13:11
11,1245620,ELDEN RING,"NT$ 1,790.00",TW,2024-08-12 13:11
12,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,TW,2024-08-12 13:11
13,1859910,Legend of Mortal,NT$ 369.00,TW,2024-08-12 13:11
14,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TW,2024-08-12 13:11
15,992300,嗜血印 Bloody Spell,NT$ 63.00,TW,2024-08-12 13:11
16,1449850,Yu-Gi-Oh! Master Duel,Free To Play,TW,2024-08-12 13:11
17,271590,Grand Theft Auto V,NT$ 662.00,TW,2024-08-12 13:11
18,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,TW,2024-08-12 13:11
19,835570,Conqueror's Blade,Free To Play,TW,2024-08-12 13:11
20,1909840,JIANGHU CHRONICLES,NT$ 278.00,TW,2024-08-12 13:11
21,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,TW,2024-08-12 13:11
22,13560,【豪华版】嗜血印本体+全部服装DLC,NT$ 457.00,TW,2024-08-12 13:11
23,1336980,NOBUNAGA'S AMBITION: Awakening,NT$ 995.00,TW,2024-08-12 13:11
24,744900,Dead Frontier 2,Free To Play,TW,2024-08-12 13:11
25,251570,7 Days to Die,NT$ 670.00,TW,2024-08-12 13:11
26,230410,Warframe,Free To Play,TW,2024-08-12 13:11
27,1237970,Titanfall® 2,NT$ 79.00,TW,2024-08-12 13:11
28,553850,HELLDIVERS™ 2,"NT$ 1,190.00",TW,2024-08-12 13:11
29,1222670,The Sims™ 4,Free To Play,TW,2024-08-12 13:11
30,1049590,Eternal Return,Free To Play,TW,2024-08-12 13:11
31,2458860,Summer Clover(hidden by your preferences),NT$ 329.00,TW,2024-08-12 13:11
32,1610440,Minds Beneath Us,NT$ 385.00,TW,2024-08-12 13:11
33,397540,Borderlands 3,NT$ 178.00,TW,2024-08-12 13:11
34,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",TW,2024-08-12 13:11
35,1973710,ヘブンバーンズレッド,Free To Play,TW,2024-08-12 13:11
36,3067200,I Wanna Fuck my Mom's Best Friend(hidden by your preferences),NT$ 318.00,TW,2024-08-12 13:11
37,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,TW,2024-08-12 13:11
38,413150,Stardew Valley,NT$ 318.00,TW,2024-08-12 13:11
39,2878980,NBA 2K25,"NT$ 2,090.00",TW,2024-08-12 13:11
40,30424,Borderlands 3 Ultimate Edition,NT$ 732.00,TW,2024-08-12 13:11
41,1377580,Soulworker,Free To Play,TW,2024-08-12 13:11
42,2445690,Lost Castle 2,NT$ 245.00,TW,2024-08-12 13:11
43,2349820,Hero's Land,Free To Play,TW,2024-08-12 13:11
44,28796,Hooded Horse City Builder,"NT$ 3,354.00",TW,2024-08-12 13:11
45,2972990,hololive Treasure Mountain,NT$ 172.00,TW,2024-08-12 13:11
46,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TW,2024-08-12 13:11
47,813780,Age of Empires II: Definitive Edition,NT$ 679.00,TW,2024-08-12 13:11
48,236390,War Thunder,Free To Play,TW,2024-08-12 13:11
49,1282100,REMNANT II®,NT$ 550.00,TW,2024-08-12 13:11
50,2668080,Snowbreak: Containment Zone,Free To Play,TW,2024-08-12 13:11
51,227300,Euro Truck Simulator 2,NT$ 428.00,TW,2024-08-12 13:11
52,1085660,Destiny 2,Free To Play,TW,2024-08-12 13:11
53,2338770,NBA 2K24,"NT$ 1,790.00",TW,2024-08-12 13:11
54,1477070,Depersonalization,NT$ 229.00,TW,2024-08-12 13:11
55,1551360,Forza Horizon 5,"NT$ 1,688.00",TW,2024-08-12 13:11
