Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CZ,2024-08-09 12:05
2,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CZ,2024-08-09 12:05
3,1675200,Steam Deck,"NT$ 1,190.00",CZ,2024-08-09 12:05
4,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,CZ,2024-08-09 12:05
5,570,Dota 2,Free To Play,CZ,2024-08-09 12:05
6,306130,The Elder Scrolls® Online,NT$ 179.00,CZ,2024-08-09 12:05
7,236390,War Thunder,Free To Play,CZ,2024-08-09 12:05
8,1222670,The Sims™ 4,Free To Play,CZ,2024-08-09 12:05
9,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CZ,2024-08-09 12:05
10,578080,PUBG: BATTLEGROUNDS,Free To Play,CZ,2024-08-09 12:05
11,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",CZ,2024-08-09 12:05
12,1593500,God of War,NT$ 476.00,CZ,2024-08-09 12:05
13,2358720,Black Myth: Wukong,"NT$ 1,280.00",CZ,2024-08-09 12:05
14,381210,Dead by Daylight,NT$ 379.00,CZ,2024-08-09 12:05
15,15435,Wolfenstein Alt History Collection,NT$ 436.00,CZ,2024-08-09 12:05
16,1245620,ELDEN RING,"NT$ 1,790.00",CZ,2024-08-09 12:05
17,227300,Euro Truck Simulator 2,NT$ 428.00,CZ,2024-08-09 12:05
18,1086940,Baldur's Gate 3,"NT$ 1,599.00",CZ,2024-08-09 12:05
19,271590,Grand Theft Auto V,NT$ 662.00,CZ,2024-08-09 12:05
20,494840,UBOAT,NT$ 146.00,CZ,2024-08-09 12:05
21,2074920,The First Descendant,Free To Play,CZ,2024-08-09 12:05
22,2139460,Once Human,Free To Play,CZ,2024-08-09 12:05
23,2396240,SteamWorld Heist II,NT$ 439.00,CZ,2024-08-09 12:05
24,2405,The Binding of Isaac: Rebirth Complete Bundle,NT$ 930.00,CZ,2024-08-09 12:05
25,252490,Rust,NT$ 694.00,CZ,2024-08-09 12:05
26,546560,Half-Life: Alyx,NT$ 305.00,CZ,2024-08-09 12:05
27,32110,Cult of the Lamb: The One Who Waits,NT$ 880.00,CZ,2024-08-09 12:05
28,2751000,Prince of Persia The Lost Crown,NT$ 677.00,CZ,2024-08-09 12:05
29,739630,Phasmophobia,NT$ 198.00,CZ,2024-08-09 12:05
30,43205,Prince of Persia New Era,"NT$ 1,018.00",CZ,2024-08-09 12:05
31,1599340,Lost Ark(not available in your region),"NT$ 1,018.00",CZ,2024-08-09 12:05
32,440,Team Fortress 2,Free To Play,CZ,2024-08-09 12:05
33,2698780,ContractVille,NT$ 328.00,CZ,2024-08-09 12:05
34,1172470,Apex Legends™,Free To Play,CZ,2024-08-09 12:05
35,238960,Path of Exile(not available in your region),Free To Play,CZ,2024-08-09 12:05
36,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CZ,2024-08-09 12:05
37,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CZ,2024-08-09 12:05
38,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,CZ,2024-08-09 12:05
39,1151340,Fallout 76,NT$ 299.00,CZ,2024-08-09 12:05
40,230410,Warframe,Free To Play,CZ,2024-08-09 12:05
41,397540,Borderlands 3,NT$ 178.00,CZ,2024-08-09 12:05
42,33129,Age of Wonders 4: Expansion Pass,"NT$ 1,420.00",CZ,2024-08-09 12:05
