Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,NZ,2024-08-13 12:20
2,1313140,Cult of the Lamb,NT$ 244.00,NZ,2024-08-13 12:20
3,236390,War Thunder,Free To Play,NZ,2024-08-13 12:20
4,1091500,Cyberpunk 2077,NT$ 799.00,NZ,2024-08-13 12:20
5,2358720,Black Myth: Wukong,"NT$ 1,280.00",NZ,2024-08-13 12:20
7,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,NZ,2024-08-13 12:20
9,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",NZ,2024-08-13 12:20
10,397540,Borderlands 3,NT$ 178.00,NZ,2024-08-13 12:20
11,2074920,The First Descendant,Free To Play,NZ,2024-08-13 12:20
12,230410,Warframe,Free To Play,NZ,2024-08-13 12:20
13,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",NZ,2024-08-13 12:20
15,1593500,God of War,"NT$ 1,190.00",NZ,2024-08-13 12:20
16,238960,Path of Exile(not available in your region),"NT$ 1,190.00",NZ,2024-08-13 12:20
17,1245620,ELDEN RING,"NT$ 1,790.00",NZ,2024-08-13 12:20
18,578080,PUBG: BATTLEGROUNDS,Free To Play,NZ,2024-08-13 12:20
19,570,Dota 2,Free To Play,NZ,2024-08-13 12:20
21,271590,Grand Theft Auto V,NT$ 662.00,NZ,2024-08-13 12:20
22,2142790,Fields of Mistria,NT$ 248.00,NZ,2024-08-13 12:20
23,1599340,Lost Ark(not available in your region),NT$ 248.00,NZ,2024-08-13 12:20
24,427410,Abiotic Factor,NT$ 326.00,NZ,2024-08-13 12:20
25,1158310,Crusader Kings III,"NT$ 1,268.00",NZ,2024-08-13 12:20
26,553850,HELLDIVERS™ 2,"NT$ 1,190.00",NZ,2024-08-13 12:20
28,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",NZ,2024-08-13 12:20
29,311210,Call of Duty®: Black Ops III,NT$ 659.00,NZ,2024-08-13 12:20
31,1449850,Yu-Gi-Oh! Master Duel,Free To Play,NZ,2024-08-13 12:20
32,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,NZ,2024-08-13 12:20
33,252490,Rust,NT$ 694.00,NZ,2024-08-13 12:20
34,2139460,Once Human,Free To Play,NZ,2024-08-13 12:20
35,1687950,Persona 5 Royal,NT$ 716.00,NZ,2024-08-13 12:20
36,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,NZ,2024-08-13 12:20
38,377160,Fallout 4,NT$ 239.00,NZ,2024-08-13 12:20
39,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,NZ,2024-08-13 12:20
42,306130,The Elder Scrolls® Online,NT$ 179.00,NZ,2024-08-13 12:20
43,1222670,The Sims™ 4,Free To Play,NZ,2024-08-13 12:20
44,1172470,Apex Legends™,Free To Play,NZ,2024-08-13 12:20
