Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",TH,2024-08-23 12:05
2,570,Dota 2,Free To Play,TH,2024-08-23 12:05
3,2139460,Once Human,Free To Play,TH,2024-08-23 12:05
4,578080,PUBG: BATTLEGROUNDS,Free To Play,TH,2024-08-23 12:05
5,993090,Lossless Scaling,NT$ 138.00,TH,2024-08-23 12:05
7,2357570,Overwatch® 2,Free To Play,TH,2024-08-23 12:05
8,1203220,NARAKA: BLADEPOINT,Free To Play,TH,2024-08-23 12:05
9,582010,Monster Hunter: World,NT$ 303.00,TH,2024-08-23 12:05
10,730,Counter-Strike 2,Free To Play,TH,2024-08-23 12:05
11,230410,Warframe,Free To Play,TH,2024-08-23 12:05
12,271590,Grand Theft Auto V,NT$ 480.00,TH,2024-08-23 12:05
13,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TH,2024-08-23 12:05
15,2074920,The First Descendant,Free To Play,TH,2024-08-23 12:05
16,1245620,ELDEN RING,"NT$ 1,790.00",TH,2024-08-23 12:05
17,2344520,Diablo® IV,NT$ 945.00,TH,2024-08-23 12:05
18,238960,Path of Exile(not available in your region),NT$ 945.00,TH,2024-08-23 12:05
19,1118010,Monster Hunter World: Iceborne,NT$ 455.00,TH,2024-08-23 12:05
20,1665460,eFootball™ 2024,Free To Play,TH,2024-08-23 12:05
21,1446780,MONSTER HUNTER RISE,NT$ 280.00,TH,2024-08-23 12:05
22,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",TH,2024-08-23 12:05
23,1030840,Mafia: Definitive Edition,NT$ 238.00,TH,2024-08-23 12:05
24,381210,Dead by Daylight,NT$ 379.00,TH,2024-08-23 12:05
26,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",TH,2024-08-23 12:05
27,1973530,Limbus Company,Free To Play,TH,2024-08-23 12:05
28,835570,Conqueror's Blade,Free To Play,TH,2024-08-23 12:05
29,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",TH,2024-08-23 12:05
30,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TH,2024-08-23 12:05
31,513710,SCUM,NT$ 298.00,TH,2024-08-23 12:05
32,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",TH,2024-08-23 12:05
33,960170,DJMAX RESPECT V,NT$ 139.00,TH,2024-08-23 12:05
34,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",TH,2024-08-23 12:05
35,1086940,Baldur's Gate 3,"NT$ 1,599.00",TH,2024-08-23 12:05
36,1043810,Tactical Breach Wizards,NT$ 295.00,TH,2024-08-23 12:05
37,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,TH,2024-08-23 12:05
