Rank,GameID,GameName,Cost,Country,Datetime
1,1675200,Steam Deck,"NT$ 1,120.00",BE,2024-08-10 12:05
2,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",BE,2024-08-10 12:05
3,1593500,God of War,NT$ 476.00,BE,2024-08-10 12:05
4,2074920,The First Descendant,Free To Play,BE,2024-08-10 12:05
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",BE,2024-08-10 12:05
6,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",BE,2024-08-10 12:05
7,397540,Borderlands 3,NT$ 178.00,BE,2024-08-10 12:05
8,306130,The Elder Scrolls® Online,NT$ 179.00,BE,2024-08-10 12:05
9,1086940,Baldur's Gate 3,"NT$ 1,599.00",BE,2024-08-10 12:05
10,2139460,Once Human,Free To Play,BE,2024-08-10 12:05
11,1245620,ELDEN RING,"NT$ 1,790.00",BE,2024-08-10 12:05
12,311210,Call of Duty®: Black Ops III,NT$ 659.00,BE,2024-08-10 12:05
13,238960,Path of Exile(not available in your region),NT$ 659.00,BE,2024-08-10 12:05
14,271590,Grand Theft Auto V,NT$ 662.00,BE,2024-08-10 12:05
15,1222670,The Sims™ 4,Free To Play,BE,2024-08-10 12:05
16,236390,War Thunder,Free To Play,BE,2024-08-10 12:05
17,33761,Total War: ROME II - Ultimate Edition,"NT$ 2,739.00",BE,2024-08-10 12:05
18,2751000,Prince of Persia The Lost Crown,NT$ 677.00,BE,2024-08-10 12:05
19,377160,Fallout 4,NT$ 239.00,BE,2024-08-10 12:05
20,15435,Wolfenstein Alt History Collection,NT$ 436.00,BE,2024-08-10 12:05
21,553850,HELLDIVERS™ 2,"NT$ 1,190.00",BE,2024-08-10 12:05
22,227300,Euro Truck Simulator 2,NT$ 428.00,BE,2024-08-10 12:05
23,252490,Rust,NT$ 694.00,BE,2024-08-10 12:05
24,230410,Warframe,Free To Play,BE,2024-08-10 12:05
25,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,BE,2024-08-10 12:05
26,2358720,Black Myth: Wukong,"NT$ 1,280.00",BE,2024-08-10 12:05
27,782330,DOOM Eternal,NT$ 299.00,BE,2024-08-10 12:05
28,49520,Borderlands 2,NT$ 149.00,BE,2024-08-10 12:05
29,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,BE,2024-08-10 12:05
30,35839,Mediterranean Bundle,"NT$ 1,296.00",BE,2024-08-10 12:05
31,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,BE,2024-08-10 12:05
32,15366,DOOM Franchise Bundle,NT$ 995.00,BE,2024-08-10 12:05
33,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",BE,2024-08-10 12:05
34,381210,Dead by Daylight,NT$ 379.00,BE,2024-08-10 12:05
35,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,BE,2024-08-10 12:05
36,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,BE,2024-08-10 12:05
37,2567870,Chained Together,NT$ 102.00,BE,2024-08-10 12:05
38,1237970,Titanfall® 2,NT$ 79.00,BE,2024-08-10 12:05
39,32110,Cult of the Lamb: The One Who Waits,NT$ 880.00,BE,2024-08-10 12:05
40,2362300,Train Sim World® 4,NT$ 599.00,BE,2024-08-10 12:05
41,1085660,Destiny 2,Free To Play,BE,2024-08-10 12:05
42,1151340,Fallout 76,NT$ 299.00,BE,2024-08-10 12:05
43,1716740,Starfield,"NT$ 1,333.00",BE,2024-08-10 12:05
44,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,BE,2024-08-10 12:05
45,1091500,Cyberpunk 2077,"NT$ 1,599.00",BE,2024-08-10 12:05
46,43827,"Tiny Teams, Big Horrors",NT$ 685.00,BE,2024-08-10 12:05
47,2808930,Lust Goddess(hidden by your preferences),Free To Play,BE,2024-08-10 12:05
48,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",BE,2024-08-10 12:05
49,1717250,Ratten Reich,NT$ 262.00,BE,2024-08-10 12:05
50,2344520,Diablo® IV,"NT$ 1,575.00",BE,2024-08-10 12:05
51,1172470,Apex Legends™,Free To Play,BE,2024-08-10 12:05
52,1938090,Call of Duty®,Free To Play,BE,2024-08-10 12:05
53,2142790,Fields of Mistria,NT$ 248.00,BE,2024-08-10 12:05
54,2488620,F1® 24,"NT$ 1,439.00",BE,2024-08-10 12:05
55,35623,Legion TD 2 - Complete Edition,NT$ 715.00,BE,2024-08-10 12:05
56,2141910,Magic: The Gathering Arena(not available in your region),NT$ 715.00,BE,2024-08-10 12:05
57,222,Call of Duty Warchest,NT$ 980.00,BE,2024-08-10 12:05
58,1623730,Palworld,NT$ 488.00,BE,2024-08-10 12:05
59,1562430,DREDGE,NT$ 486.00,BE,2024-08-10 12:05
60,27500,Quake Collection Bundle,NT$ 495.00,BE,2024-08-10 12:05
61,1286680,Tiny Tina's Wonderlands,NT$ 433.00,BE,2024-08-10 12:05
62,2426960,Summoners War,Free To Play,BE,2024-08-10 12:05
63,13027,Planet Coaster: Complete the Collection,"NT$ 3,438.00",BE,2024-08-10 12:05
64,261640,Borderlands: The Pre-Sequel,NT$ 446.00,BE,2024-08-10 12:05
65,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,BE,2024-08-10 12:05
66,570,Dota 2,Free To Play,BE,2024-08-10 12:05
67,703080,Planet Zoo,NT$ 975.00,BE,2024-08-10 12:05
68,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",BE,2024-08-10 12:05
69,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,BE,2024-08-10 12:05
70,413150,Stardew Valley,NT$ 318.00,BE,2024-08-10 12:05
71,2591280,F1® Manager 2024,NT$ 820.00,BE,2024-08-10 12:05
72,730,Counter-Strike 2,Free To Play,BE,2024-08-10 12:05
73,1934680,Age of Mythology: Retold,"NT$ 1,018.00",BE,2024-08-10 12:05
74,13273,Dungeon of the ENDLESS™ Definitive Edition,NT$ 405.00,BE,2024-08-10 12:05
75,1343400,RuneScape ®,Free To Play,BE,2024-08-10 12:05
76,1284210,Guild Wars 2,Free To Play,BE,2024-08-10 12:05
77,15587,Arkane 20th Anniversary Bundle,NT$ 645.00,BE,2024-08-10 12:05
78,546560,Half-Life: Alyx,NT$ 305.00,BE,2024-08-10 12:05
79,37745,Not A Real Casino Bundle,NT$ 595.00,BE,2024-08-10 12:05
80,578080,PUBG: BATTLEGROUNDS,Free To Play,BE,2024-08-10 12:05
81,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",BE,2024-08-10 12:05
82,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",BE,2024-08-10 12:05
83,739630,Phasmophobia,NT$ 198.00,BE,2024-08-10 12:05
