Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,ES,2024-08-16 12:05
2,730,Counter-Strike 2,Free To Play,ES,2024-08-16 12:05
3,1675200,Steam Deck,Free To Play,ES,2024-08-16 12:05
4,2139460,Once Human,Free To Play,ES,2024-08-16 12:05
5,1203220,NARAKA: BLADEPOINT,Free To Play,ES,2024-08-16 12:05
6,2162800,shapez 2,NT$ 326.00,ES,2024-08-16 12:05
7,1845910,Dragon Age™: The Veilguard,"NT$ 1,799.00",ES,2024-08-16 12:05
8,1575940,Sins of a Solar Empire II,NT$ 596.00,ES,2024-08-16 12:05
9,1313140,Cult of the Lamb,NT$ 244.00,ES,2024-08-16 12:05
10,1091500,Cyberpunk 2077,NT$ 799.00,ES,2024-08-16 12:05
11,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",ES,2024-08-16 12:05
12,594650,Hunt: Showdown 1896,NT$ 639.00,ES,2024-08-16 12:05
14,1562430,DREDGE,NT$ 486.00,ES,2024-08-16 12:05
15,1245620,ELDEN RING,"NT$ 1,790.00",ES,2024-08-16 12:05
16,1040200,Crime Scene Cleaner,NT$ 288.00,ES,2024-08-16 12:05
17,1086940,Baldur's Gate 3,"NT$ 1,599.00",ES,2024-08-16 12:05
18,2358720,Black Myth: Wukong,"NT$ 1,280.00",ES,2024-08-16 12:05
19,1599340,Lost Ark(not available in your region),"NT$ 1,280.00",ES,2024-08-16 12:05
20,2561450,DREDGE - The Iron Rig,NT$ 360.00,ES,2024-08-16 12:05
23,2448970,Dungeonborne(not available in your region),NT$ 360.00,ES,2024-08-16 12:05
24,252490,Rust,NT$ 694.00,ES,2024-08-16 12:05
25,2349820,Hero's Land,Free To Play,ES,2024-08-16 12:05
26,1687950,Persona 5 Royal,NT$ 716.00,ES,2024-08-16 12:05
27,216150,MapleStory(not available in your region),NT$ 716.00,ES,2024-08-16 12:05
28,2074920,The First Descendant,Free To Play,ES,2024-08-16 12:05
30,2161700,Persona 3 Reload,"NT$ 1,134.00",ES,2024-08-16 12:05
31,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,ES,2024-08-16 12:05
32,381210,Dead by Daylight,NT$ 379.00,ES,2024-08-16 12:05
33,397540,Borderlands 3,NT$ 178.00,ES,2024-08-16 12:05
34,739630,Phasmophobia,NT$ 248.00,ES,2024-08-16 12:05
36,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,ES,2024-08-16 12:05
37,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",ES,2024-08-16 12:05
38,1790600,DRAGON BALL: Sparking! ZERO,"NT$ 1,890.00",ES,2024-08-16 12:05
39,230410,Warframe,Free To Play,ES,2024-08-16 12:05
40,582010,Monster Hunter: World,NT$ 303.00,ES,2024-08-16 12:05
41,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,ES,2024-08-16 12:05
42,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",ES,2024-08-16 12:05
43,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",ES,2024-08-16 12:05
44,570,Dota 2,Free To Play,ES,2024-08-16 12:05
45,535930,Two Point Hospital,NT$ 178.00,ES,2024-08-16 12:05
46,413150,Stardew Valley,NT$ 398.00,ES,2024-08-16 12:05
47,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,ES,2024-08-16 12:05
48,1172470,Apex Legends™,Free To Play,ES,2024-08-16 12:05
49,1222670,The Sims™ 4,Free To Play,ES,2024-08-16 12:05
50,1649080,Two Point Campus,NT$ 199.00,ES,2024-08-16 12:05
51,292030,The Witcher 3: Wild Hunt,NT$ 217.00,ES,2024-08-16 12:05
52,227300,Euro Truck Simulator 2,NT$ 428.00,ES,2024-08-16 12:05
53,271590,Grand Theft Auto V,NT$ 974.00,ES,2024-08-16 12:05
54,2252570,Football Manager 2024,NT$ 519.00,ES,2024-08-16 12:05
56,236390,War Thunder,Free To Play,ES,2024-08-16 12:05
57,1665460,eFootball™ 2024,Free To Play,ES,2024-08-16 12:05
58,1290000,PowerWash Simulator,NT$ 553.00,ES,2024-08-16 12:05
59,2016590,Dark and Darker,Free To Play,ES,2024-08-16 12:05
60,2142790,Fields of Mistria,NT$ 248.00,ES,2024-08-16 12:05
61,2751000,Prince of Persia The Lost Crown,NT$ 677.00,ES,2024-08-16 12:05
62,2399830,ARK: Survival Ascended,"NT$ 1,382.00",ES,2024-08-16 12:05
63,2344520,Diablo® IV,"NT$ 1,575.00",ES,2024-08-16 12:05
64,1085660,Destiny 2,Free To Play,ES,2024-08-16 12:05
