Rank,GameID,GameName,Cost,Country,Datetime
1,2139460,Once Human,Free To Play,SG,2024-08-16 12:05
2,2358720,Black Myth: Wukong,"NT$ 1,280.00",SG,2024-08-16 12:05
3,1575940,Sins of a Solar Empire II,NT$ 596.00,SG,2024-08-16 12:05
4,578080,PUBG: BATTLEGROUNDS,Free To Play,SG,2024-08-16 12:05
5,730,Counter-Strike 2,Free To Play,SG,2024-08-16 12:05
6,1203220,NARAKA: BLADEPOINT,Free To Play,SG,2024-08-16 12:05
7,570,Dota 2,Free To Play,SG,2024-08-16 12:05
8,1938090,Call of Duty®,Free To Play,SG,2024-08-16 12:05
9,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",SG,2024-08-16 12:05
10,2161700,Persona 3 Reload,"NT$ 1,134.00",SG,2024-08-16 12:05
11,1040200,Crime Scene Cleaner,NT$ 288.00,SG,2024-08-16 12:05
12,1962660,Call of Duty®: Modern Warfare® II,"NT$ 2,219.00",SG,2024-08-16 12:05
13,1687950,Persona 5 Royal,NT$ 716.00,SG,2024-08-16 12:05
14,1091500,Cyberpunk 2077,NT$ 799.00,SG,2024-08-16 12:05
15,2162800,shapez 2,NT$ 326.00,SG,2024-08-16 12:05
16,2357570,Overwatch® 2,Free To Play,SG,2024-08-16 12:05
18,1845910,Dragon Age™: The Veilguard,"NT$ 1,799.00",SG,2024-08-16 12:05
19,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",SG,2024-08-16 12:05
22,238960,Path of Exile(not available in your region),"NT$ 2,219.00",SG,2024-08-16 12:05
23,2074920,The First Descendant,Free To Play,SG,2024-08-16 12:05
24,2790720,Call of Duty®: Modern Warfare® III - BlackCell (Season 5),"NT$ 1,008.00",SG,2024-08-16 12:05
25,1313140,Cult of the Lamb,NT$ 244.00,SG,2024-08-16 12:05
26,1985810,Call of Duty®: Black Ops Cold War,"NT$ 1,899.00",SG,2024-08-16 12:05
27,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",SG,2024-08-16 12:05
28,2484110,FINAL FANTASY VII EVER CRISIS,Free To Play,SG,2024-08-16 12:05
29,230410,Warframe,Free To Play,SG,2024-08-16 12:05
31,985810,GrandChase,Free To Play,SG,2024-08-16 12:05
33,582010,Monster Hunter: World,NT$ 303.00,SG,2024-08-16 12:05
34,1085660,Destiny 2,Free To Play,SG,2024-08-16 12:05
35,1172470,Apex Legends™,Free To Play,SG,2024-08-16 12:05
36,2426960,Summoners War,Free To Play,SG,2024-08-16 12:05
37,1245620,ELDEN RING,"NT$ 1,790.00",SG,2024-08-16 12:05
38,2808930,Lust Goddess(hidden by your preferences),Free To Play,SG,2024-08-16 12:05
39,1562430,DREDGE,NT$ 486.00,SG,2024-08-16 12:05
40,2344520,Diablo® IV,"NT$ 1,575.00",SG,2024-08-16 12:05
41,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,SG,2024-08-16 12:05
42,2526380,Sword of Convallaria,Free To Play,SG,2024-08-16 12:05
43,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,SG,2024-08-16 12:05
44,2073850,THE FINALS,Free To Play,SG,2024-08-16 12:05
45,1649080,Two Point Campus,NT$ 199.00,SG,2024-08-16 12:05
47,2561450,DREDGE - The Iron Rig,NT$ 360.00,SG,2024-08-16 12:05
49,2252570,Football Manager 2024,NT$ 519.00,SG,2024-08-16 12:05
50,552990,World of Warships,Free To Play,SG,2024-08-16 12:05
51,553850,HELLDIVERS™ 2,"NT$ 1,190.00",SG,2024-08-16 12:05
52,252490,Rust,NT$ 694.00,SG,2024-08-16 12:05
53,1118010,Monster Hunter World: Iceborne,NT$ 455.00,SG,2024-08-16 12:05
