Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,US,2024-08-08 12:03
3,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,US,2024-08-08 12:03
4,2074920,The First Descendant,Free To Play,US,2024-08-08 12:03
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",US,2024-08-08 12:03
6,1245620,ELDEN RING,"NT$ 1,790.00",US,2024-08-08 12:03
7,1085660,Destiny 2,Free To Play,US,2024-08-08 12:03
8,2396980,Fate/stay night REMASTERED,NT$ 439.00,US,2024-08-08 12:03
9,381210,Dead by Daylight,NT$ 151.00,US,2024-08-08 12:03
10,2142790,Fields of Mistria,NT$ 248.00,US,2024-08-08 12:03
11,311210,Call of Duty®: Black Ops III,NT$ 659.00,US,2024-08-08 12:03
12,230410,Warframe,Free To Play,US,2024-08-08 12:03
13,578080,PUBG: BATTLEGROUNDS,Free To Play,US,2024-08-08 12:03
14,1172470,Apex Legends™,Free To Play,US,2024-08-08 12:03
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",US,2024-08-08 12:03
16,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",US,2024-08-08 12:03
17,1222670,The Sims™ 4,Free To Play,US,2024-08-08 12:03
18,553850,HELLDIVERS™ 2,"NT$ 1,190.00",US,2024-08-08 12:03
19,2139460,Once Human,Free To Play,US,2024-08-08 12:03
20,236390,War Thunder,Free To Play,US,2024-08-08 12:03
21,2358720,Black Myth: Wukong,"NT$ 1,280.00",US,2024-08-08 12:03
22,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",US,2024-08-08 12:03
24,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,US,2024-08-08 12:03
25,271590,Grand Theft Auto V,NT$ 662.00,US,2024-08-08 12:03
26,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 662.00,US,2024-08-08 12:03
27,238960,Path of Exile(not available in your region),NT$ 662.00,US,2024-08-08 12:03
28,440,Team Fortress 2,Free To Play,US,2024-08-08 12:03
29,1599340,Lost Ark(not available in your region),Free To Play,US,2024-08-08 12:03
30,202970,Call of Duty®: Black Ops II,NT$ 623.00,US,2024-08-08 12:03
31,570,Dota 2,Free To Play,US,2024-08-08 12:03
33,2344520,Diablo® IV,"NT$ 1,575.00",US,2024-08-08 12:03
34,2395210,Tony Hawk's™ Pro Skater™ 1 + 2,NT$ 499.00,US,2024-08-08 12:03
35,2567870,Chained Together,NT$ 102.00,US,2024-08-08 12:03
36,1144200,Ready or Not,NT$ 846.00,US,2024-08-08 12:03
37,546560,Half-Life: Alyx,NT$ 305.00,US,2024-08-08 12:03
38,252490,Rust,NT$ 694.00,US,2024-08-08 12:03
39,2141910,Magic: The Gathering Arena(not available in your region),NT$ 694.00,US,2024-08-08 12:03
40,1149460,ICARUS,NT$ 283.00,US,2024-08-08 12:03
41,552990,World of Warships,Free To Play,US,2024-08-08 12:03
42,2670630,Supermarket Simulator,NT$ 238.00,US,2024-08-08 12:03
43,1938090,Call of Duty®,NT$ 238.00,US,2024-08-08 12:03
44,1091500,Cyberpunk 2077,"NT$ 1,599.00",US,2024-08-08 12:03
45,251570,7 Days to Die,NT$ 670.00,US,2024-08-08 12:03
46,216150,MapleStory(not available in your region),NT$ 670.00,US,2024-08-08 12:03
47,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",US,2024-08-08 12:03
48,2961880,Grocery Store Simulator,NT$ 152.00,US,2024-08-08 12:03
49,2357570,Overwatch® 2,Free To Play,US,2024-08-08 12:03
50,548430,Deep Rock Galactic,NT$ 144.00,US,2024-08-08 12:03
51,1151340,Fallout 76,"NT$ 1,199.00",US,2024-08-08 12:03
52,2073850,THE FINALS,Free To Play,US,2024-08-08 12:03
53,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",US,2024-08-08 12:03
54,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",US,2024-08-08 12:03
55,659540,Warsim: The Realm of Aslona,NT$ 74.00,US,2024-08-08 12:03
57,739630,Phasmophobia,NT$ 248.00,US,2024-08-08 12:03
58,413150,Stardew Valley,NT$ 398.00,US,2024-08-08 12:03
59,2016590,Dark and Darker,Free To Play,US,2024-08-08 12:03
60,2366980,Thank Goodness You're Here!,NT$ 296.00,US,2024-08-08 12:03
61,306130,The Elder Scrolls® Online,NT$ 599.00,US,2024-08-08 12:03
62,1517290,Battlefield™ 2042,NT$ 239.00,US,2024-08-08 12:03
63,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,US,2024-08-08 12:03
64,1966720,Lethal Company,NT$ 188.00,US,2024-08-08 12:03
65,294100,RimWorld,NT$ 529.00,US,2024-08-08 12:03
66,960090,Bloons TD 6,NT$ 248.00,US,2024-08-08 12:03
67,107410,Arma 3,NT$ 174.00,US,2024-08-08 12:03
68,42700,Call of Duty®: Black Ops,NT$ 618.00,US,2024-08-08 12:03
69,270880,American Truck Simulator,NT$ 428.00,US,2024-08-08 12:03
70,55150,"Warhammer 40,000: Space Marine - Anniversary Edition",NT$ 449.00,US,2024-08-08 12:03
72,1282100,REMNANT II®,NT$ 550.00,US,2024-08-08 12:03
73,1659040,HITMAN World of Assassination,NT$ 420.00,US,2024-08-08 12:03
74,284160,BeamNG.drive,NT$ 408.00,US,2024-08-08 12:03
75,582660,Black Desert,NT$ 200.00,US,2024-08-08 12:03
76,2406770,Bodycam,NT$ 566.00,US,2024-08-08 12:03
78,291550,Brawlhalla,Free To Play,US,2024-08-08 12:03
79,2790720,Call of Duty®: Modern Warfare® III - BlackCell (Season 5),"NT$ 1,008.00",US,2024-08-08 12:03
80,1174180,Red Dead Redemption 2,"NT$ 1,790.00",US,2024-08-08 12:03
81,1818450,STALCRAFT: X,Free To Play,US,2024-08-08 12:03
82,304390,FOR HONOR™,NT$ 849.00,US,2024-08-08 12:03
83,1056640,Phantasy Star Online 2 New Genesis,Free To Play,US,2024-08-08 12:03
84,2419090,STAR WARS™: Bounty Hunter™,NT$ 328.00,US,2024-08-08 12:03
85,1326470,Sons Of The Forest,NT$ 488.00,US,2024-08-08 12:03
86,1158310,Crusader Kings III,"NT$ 1,268.00",US,2024-08-08 12:03
87,108600,Project Zomboid,NT$ 328.00,US,2024-08-08 12:03
88,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,US,2024-08-08 12:03
89,2808930,Lust Goddess(hidden by your preferences),Free To Play,US,2024-08-08 12:03
90,1774580,STAR WARS Jedi: Survivor™,NT$ 899.00,US,2024-08-08 12:03
91,1449850,Yu-Gi-Oh! Master Duel,Free To Play,US,2024-08-08 12:03
92,1997040,MARVEL SNAP,Free To Play,US,2024-08-08 12:03
93,2526380,Sword of Convallaria,Free To Play,US,2024-08-08 12:03
94,1693980,Dead Space,NT$ 559.00,US,2024-08-08 12:03
96,1203620,Enshrouded,NT$ 499.00,US,2024-08-08 12:03
97,1973530,Limbus Company,Free To Play,US,2024-08-08 12:03
98,1623730,Palworld,NT$ 488.00,US,2024-08-08 12:03
99,1332010,Stray,NT$ 323.00,US,2024-08-08 12:03
100,275850,No Man's Sky,NT$ 898.00,US,2024-08-08 12:03
