Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,ES,2024-08-13 12:20
2,730,Counter-Strike 2,Free To Play,ES,2024-08-13 12:20
3,1675200,Steam Deck,Free To Play,ES,2024-08-13 12:20
4,393080,Call of Duty®: Modern Warfare® Remastered (2017),NT$ 655.00,ES,2024-08-13 12:20
5,1313140,Cult of the Lamb,NT$ 244.00,ES,2024-08-13 12:20
6,311210,Call of Duty®: Black Ops III,NT$ 659.00,ES,2024-08-13 12:20
7,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",ES,2024-08-13 12:20
8,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",ES,2024-08-13 12:20
9,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",ES,2024-08-13 12:20
10,1091500,Cyberpunk 2077,NT$ 799.00,ES,2024-08-13 12:20
11,2349820,Hero's Land,Free To Play,ES,2024-08-13 12:20
12,1593500,God of War,"NT$ 1,190.00",ES,2024-08-13 12:20
13,397540,Borderlands 3,NT$ 178.00,ES,2024-08-13 12:20
14,1245620,ELDEN RING,"NT$ 1,790.00",ES,2024-08-13 12:20
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",ES,2024-08-13 12:20
16,32470,Cyberpunk 2077: Ultimate Edition,"NT$ 1,360.00",ES,2024-08-13 12:20
17,1687950,Persona 5 Royal,NT$ 716.00,ES,2024-08-13 12:20
18,2358720,Black Myth: Wukong,"NT$ 1,280.00",ES,2024-08-13 12:20
19,1599340,Lost Ark(not available in your region),"NT$ 1,280.00",ES,2024-08-13 12:20
20,252490,Rust,NT$ 694.00,ES,2024-08-13 12:20
21,1203220,NARAKA: BLADEPOINT,Free To Play,ES,2024-08-13 12:20
22,230410,Warframe,Free To Play,ES,2024-08-13 12:20
23,381210,Dead by Daylight,NT$ 379.00,ES,2024-08-13 12:20
24,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",ES,2024-08-13 12:20
25,2161700,Persona 3 Reload,"NT$ 1,134.00",ES,2024-08-13 12:20
26,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,ES,2024-08-13 12:20
