Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",DE,2024-08-22 12:03
2,730,Counter-Strike 2,Free To Play,DE,2024-08-22 12:03
3,230410,Warframe,Free To Play,DE,2024-08-22 12:03
4,1675200,Steam Deck,Free To Play,DE,2024-08-22 12:03
5,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",DE,2024-08-22 12:03
6,1771300,Kingdom Come: Deliverance II,"NT$ 1,755.00",DE,2024-08-22 12:03
7,2139460,Once Human,Free To Play,DE,2024-08-22 12:03
8,1599340,Lost Ark(not available in your region),Free To Play,DE,2024-08-22 12:03
9,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",DE,2024-08-22 12:03
10,1575940,Sins of a Solar Empire II,NT$ 596.00,DE,2024-08-22 12:03
11,2074920,The First Descendant,Free To Play,DE,2024-08-22 12:03
12,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",DE,2024-08-22 12:03
13,236390,War Thunder,Free To Play,DE,2024-08-22 12:03
15,594650,Hunt: Showdown 1896,NT$ 639.00,DE,2024-08-22 12:03
16,2967990,Train Sim World® 5,NT$ 746.00,DE,2024-08-22 12:03
17,1030840,Mafia: Definitive Edition,NT$ 238.00,DE,2024-08-22 12:03
18,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",DE,2024-08-22 12:03
19,2162800,shapez 2,NT$ 326.00,DE,2024-08-22 12:03
20,2344520,Diablo® IV,NT$ 945.00,DE,2024-08-22 12:03
21,1401590,Disney Dreamlight Valley,"NT$ 1,019.00",DE,2024-08-22 12:03
22,1040200,Crime Scene Cleaner,NT$ 288.00,DE,2024-08-22 12:03
24,578080,PUBG: BATTLEGROUNDS,Free To Play,DE,2024-08-22 12:03
25,397540,Borderlands 3,NT$ 178.00,DE,2024-08-22 12:03
26,1172470,Apex Legends™,Free To Play,DE,2024-08-22 12:03
27,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,DE,2024-08-22 12:03
28,1086940,Baldur's Gate 3,"NT$ 1,599.00",DE,2024-08-22 12:03
29,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,599.00",DE,2024-08-22 12:03
30,1898300,ASKA,NT$ 326.00,DE,2024-08-22 12:03
31,1245620,ELDEN RING,"NT$ 1,790.00",DE,2024-08-22 12:03
32,2515020,FINAL FANTASY XVI,"NT$ 1,490.00",DE,2024-08-22 12:03
33,381210,Dead by Daylight,NT$ 379.00,DE,2024-08-22 12:03
35,2357570,Overwatch® 2,Free To Play,DE,2024-08-22 12:03
36,1857090,Norland,NT$ 699.00,DE,2024-08-22 12:03
37,271590,Grand Theft Auto V,NT$ 480.00,DE,2024-08-22 12:03
38,238960,Path of Exile(not available in your region),NT$ 480.00,DE,2024-08-22 12:03
39,306130,The Elder Scrolls® Online,NT$ 599.00,DE,2024-08-22 12:03
40,2567870,Chained Together,NT$ 102.00,DE,2024-08-22 12:03
41,1284210,Guild Wars 2,Free To Play,DE,2024-08-22 12:03
42,1151340,Fallout 76,"NT$ 1,199.00",DE,2024-08-22 12:03
43,1934680,Age of Mythology: Retold,"NT$ 1,018.00",DE,2024-08-22 12:03
44,2300320,Farming Simulator 25,"NT$ 1,199.00",DE,2024-08-22 12:03
45,289070,Sid Meier’s Civilization® VI,NT$ 179.00,DE,2024-08-22 12:03
46,570,Dota 2,Free To Play,DE,2024-08-22 12:03
47,582660,Black Desert,NT$ 200.00,DE,2024-08-22 12:03
48,1446780,MONSTER HUNTER RISE,NT$ 280.00,DE,2024-08-22 12:03
49,2677660,Indiana Jones and the Great Circle,"NT$ 1,990.00",DE,2024-08-22 12:03
