Rank,GameID,GameName,Cost,Country,Datetime
1,1675200,Steam Deck,Free To Play,GB,2024-08-15 11:10
2,730,Counter-Strike 2,Free To Play,GB,2024-08-15 11:10
3,1040200,Crime Scene Cleaner,NT$ 288.00,GB,2024-08-15 11:10
4,393080,Call of Duty®: Modern Warfare® Remastered (2017),"NT$ 1,310.00",GB,2024-08-15 11:10
5,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",GB,2024-08-15 11:10
6,1313140,Cult of the Lamb,NT$ 244.00,GB,2024-08-15 11:10
7,1091500,Cyberpunk 2077,NT$ 799.00,GB,2024-08-15 11:10
8,2358720,Black Myth: Wukong,"NT$ 1,280.00",GB,2024-08-15 11:10
9,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",GB,2024-08-15 11:10
10,2366980,Thank Goodness You're Here!,NT$ 296.00,GB,2024-08-15 11:10
11,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",GB,2024-08-15 11:10
12,1172470,Apex Legends™,Free To Play,GB,2024-08-15 11:10
13,236390,War Thunder,Free To Play,GB,2024-08-15 11:10
15,230410,Warframe,Free To Play,GB,2024-08-15 11:10
16,2074920,The First Descendant,Free To Play,GB,2024-08-15 11:10
17,1086940,Baldur's Gate 3,"NT$ 1,599.00",GB,2024-08-15 11:10
18,2161700,Persona 3 Reload,"NT$ 1,134.00",GB,2024-08-15 11:10
19,306130,The Elder Scrolls® Online,NT$ 179.00,GB,2024-08-15 11:10
21,1687950,Persona 5 Royal,NT$ 716.00,GB,2024-08-15 11:10
23,381210,Dead by Daylight,NT$ 379.00,GB,2024-08-15 11:10
24,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 379.00,GB,2024-08-15 11:10
25,397540,Borderlands 3,NT$ 178.00,GB,2024-08-15 11:10
26,1599340,Lost Ark(not available in your region),NT$ 178.00,GB,2024-08-15 11:10
27,2252570,Football Manager 2024,NT$ 519.00,GB,2024-08-15 11:10
28,2142790,Fields of Mistria,NT$ 248.00,GB,2024-08-15 11:10
29,2139460,Once Human,Free To Play,GB,2024-08-15 11:10
30,1222670,The Sims™ 4,Free To Play,GB,2024-08-15 11:10
31,440,Team Fortress 2,Free To Play,GB,2024-08-15 11:10
32,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 679.00,GB,2024-08-15 11:10
33,1649080,Two Point Campus,NT$ 199.00,GB,2024-08-15 11:10
34,1245620,ELDEN RING,"NT$ 1,790.00",GB,2024-08-15 11:10
36,570,Dota 2,Free To Play,GB,2024-08-15 11:10
37,553850,HELLDIVERS™ 2,"NT$ 1,190.00",GB,2024-08-15 11:10
38,311210,Call of Duty®: Black Ops III,"NT$ 1,998.00",GB,2024-08-15 11:10
39,271590,Grand Theft Auto V,NT$ 662.00,GB,2024-08-15 11:10
40,238960,Path of Exile(not available in your region),NT$ 662.00,GB,2024-08-15 11:10
41,1172620,Sea of Thieves: 2024 Edition,NT$ 652.00,GB,2024-08-15 11:10
42,1151340,Fallout 76,NT$ 299.00,GB,2024-08-15 11:10
43,1085660,Destiny 2,Free To Play,GB,2024-08-15 11:10
44,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,GB,2024-08-15 11:10
46,252490,Rust,NT$ 694.00,GB,2024-08-15 11:10
48,535930,Two Point Hospital,NT$ 178.00,GB,2024-08-15 11:10
49,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,GB,2024-08-15 11:10
50,427410,Abiotic Factor,NT$ 326.00,GB,2024-08-15 11:10
51,1290000,PowerWash Simulator,NT$ 553.00,GB,2024-08-15 11:10
52,1622910,Still Wakes the Deep,NT$ 424.00,GB,2024-08-15 11:10
53,377160,Fallout 4,NT$ 239.00,GB,2024-08-15 11:10
54,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",GB,2024-08-15 11:10
55,2648050,Sam & Max: The Devil's Playhouse,NT$ 295.00,GB,2024-08-15 11:10
57,578080,PUBG: BATTLEGROUNDS,Free To Play,GB,2024-08-15 11:10
58,1059530,Valve Index® Headset(not available in your region),Free To Play,GB,2024-08-15 11:10
59,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,GB,2024-08-15 11:10
60,739630,Phasmophobia,NT$ 198.00,GB,2024-08-15 11:10
61,546560,Half-Life: Alyx,NT$ 305.00,GB,2024-08-15 11:10
62,413150,Stardew Valley,NT$ 318.00,GB,2024-08-15 11:10
63,2890190,Cult of the Lamb: Pilgrim Pack,NT$ 138.00,GB,2024-08-15 11:10
64,2567870,Chained Together,NT$ 102.00,GB,2024-08-15 11:10
65,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",GB,2024-08-15 11:10
67,244210,Assetto Corsa,NT$ 79.00,GB,2024-08-15 11:10
69,2840770,Avatar: Frontiers of Pandora™,NT$ 995.00,GB,2024-08-15 11:10
71,292030,The Witcher 3: Wild Hunt,NT$ 217.00,GB,2024-08-15 11:10
72,2016590,Dark and Darker,Free To Play,GB,2024-08-15 11:10
73,1158310,Crusader Kings III,"NT$ 1,268.00",GB,2024-08-15 11:10
75,49520,Borderlands 2,NT$ 149.00,GB,2024-08-15 11:10
76,1449850,Yu-Gi-Oh! Master Duel,Free To Play,GB,2024-08-15 11:10
77,582010,Monster Hunter: World,NT$ 303.00,GB,2024-08-15 11:10
79,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,GB,2024-08-15 11:10
80,2357570,Overwatch® 2,Free To Play,GB,2024-08-15 11:10
82,1190970,House Flipper 2,NT$ 484.00,GB,2024-08-15 11:10
83,227300,Euro Truck Simulator 2,NT$ 428.00,GB,2024-08-15 11:10
84,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",GB,2024-08-15 11:10
86,1456940,Level Zero: Extraction,NT$ 295.00,GB,2024-08-15 11:10
87,394360,Hearts of Iron IV,"NT$ 1,268.00",GB,2024-08-15 11:10
