Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,FI,2024-08-05 12:04
2,238960,Path of Exile(not available in your region),Free To Play,FI,2024-08-05 12:04
4,236390,War Thunder,Free To Play,FI,2024-08-05 12:04
5,1245620,ELDEN RING,"NT$ 1,790.00",FI,2024-08-05 12:04
6,2074920,The First Descendant,Free To Play,FI,2024-08-05 12:04
7,1086940,Baldur's Gate 3,"NT$ 1,599.00",FI,2024-08-05 12:04
8,578080,PUBG: BATTLEGROUNDS,Free To Play,FI,2024-08-05 12:04
9,39210,FINAL FANTASY XIV Online(not available in your region),Free To Play,FI,2024-08-05 12:04
10,570,Dota 2,Free To Play,FI,2024-08-05 12:04
11,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",FI,2024-08-05 12:04
12,440,Team Fortress 2,Free To Play,FI,2024-08-05 12:04
13,2567870,Chained Together,NT$ 102.00,FI,2024-08-05 12:04
14,230410,Warframe,Free To Play,FI,2024-08-05 12:04
15,271590,Grand Theft Auto V,NT$ 662.00,FI,2024-08-05 12:04
16,2139460,Once Human,Free To Play,FI,2024-08-05 12:04
17,494840,UBOAT,NT$ 146.00,FI,2024-08-05 12:04
18,1203620,Enshrouded,NT$ 399.00,FI,2024-08-05 12:04
21,2519060,Call of Duty®: Modern Warfare® III,"NT$ 1,220.00",FI,2024-08-05 12:04
22,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",FI,2024-08-05 12:04
23,1599340,Lost Ark(not available in your region),"NT$ 2,219.00",FI,2024-08-05 12:04
25,381210,Dead by Daylight,NT$ 151.00,FI,2024-08-05 12:04
26,1282100,REMNANT II®,NT$ 550.00,FI,2024-08-05 12:04
28,553850,HELLDIVERS™ 2,"NT$ 1,190.00",FI,2024-08-05 12:04
29,306130,The Elder Scrolls® Online,NT$ 599.00,FI,2024-08-05 12:04
31,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,FI,2024-08-05 12:04
32,1222670,The Sims™ 4,Free To Play,FI,2024-08-05 12:04
33,1332010,Stray,NT$ 323.00,FI,2024-08-05 12:04
34,1190000,Car Mechanic Simulator 2021,NT$ 163.00,FI,2024-08-05 12:04
35,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",FI,2024-08-05 12:04
37,1172470,Apex Legends™,Free To Play,FI,2024-08-05 12:04
38,1091500,Cyberpunk 2077,"NT$ 1,599.00",FI,2024-08-05 12:04
40,2300320,Farming Simulator 25,"NT$ 1,199.00",FI,2024-08-05 12:04
42,252490,Rust,NT$ 694.00,FI,2024-08-05 12:04
43,686810,Hell Let Loose,NT$ 899.00,FI,2024-08-05 12:04
44,1174180,Red Dead Redemption 2,"NT$ 1,790.00",FI,2024-08-05 12:04
45,1144200,Ready or Not,NT$ 846.00,FI,2024-08-05 12:04
46,739630,Phasmophobia,NT$ 248.00,FI,2024-08-05 12:04
47,548430,Deep Rock Galactic,NT$ 144.00,FI,2024-08-05 12:04
48,227300,Euro Truck Simulator 2,NT$ 428.00,FI,2024-08-05 12:04
49,1659040,HITMAN World of Assassination,NT$ 48.00,FI,2024-08-05 12:04
50,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",FI,2024-08-05 12:04
52,1465360,SnowRunner,NT$ 424.00,FI,2024-08-05 12:04
53,281990,Stellaris,"NT$ 1,018.00",FI,2024-08-05 12:04
54,1158310,Crusader Kings III,"NT$ 1,268.00",FI,2024-08-05 12:04
55,1119730,"Ranch Simulator: Build, Hunt, Farm",NT$ 113.00,FI,2024-08-05 12:04
56,1637320,Dome Keeper,NT$ 119.00,FI,2024-08-05 12:04
57,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",FI,2024-08-05 12:04
59,2344520,Diablo® IV,"NT$ 1,575.00",FI,2024-08-05 12:04
60,2050650,Resident Evil 4,NT$ 937.00,FI,2024-08-05 12:04
61,2808930,Lust Goddess(hidden by your preferences),Free To Play,FI,2024-08-05 12:04
62,2670630,Supermarket Simulator,NT$ 238.00,FI,2024-08-05 12:04
