Rank,GameID,GameName,Cost,Country,Datetime
1,578080,PUBG: BATTLEGROUNDS,Free To Play,HK,2024-08-09 12:05
2,2358720,Black Myth: Wukong,"NT$ 1,280.00",HK,2024-08-09 12:05
3,1449850,Yu-Gi-Oh! Master Duel,Free To Play,HK,2024-08-09 12:05
4,730,Counter-Strike 2,Free To Play,HK,2024-08-09 12:05
5,1203220,NARAKA: BLADEPOINT,Free To Play,HK,2024-08-09 12:05
6,2074920,The First Descendant,Free To Play,HK,2024-08-09 12:05
7,2897760,Romantic Escapades(hidden by your preferences),NT$ 295.00,HK,2024-08-09 12:05
8,2764370,Starward,Free To Play,HK,2024-08-09 12:05
9,2139460,Once Human,Free To Play,HK,2024-08-09 12:05
10,992300,嗜血印 Bloody Spell,NT$ 63.00,HK,2024-08-09 12:05
11,1172470,Apex Legends™,Free To Play,HK,2024-08-09 12:05
12,552990,World of Warships,Free To Play,HK,2024-08-09 12:05
13,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",HK,2024-08-09 12:05
14,13560,【豪华版】嗜血印本体+全部服装DLC,NT$ 457.00,HK,2024-08-09 12:05
15,1665460,eFootball™ 2024,Free To Play,HK,2024-08-09 12:05
16,2458860,Summer Clover(hidden by your preferences),NT$ 329.00,HK,2024-08-09 12:05
17,2396980,Fate/stay night REMASTERED,NT$ 439.00,HK,2024-08-09 12:05
18,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",HK,2024-08-09 12:05
19,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,HK,2024-08-09 12:05
20,553850,HELLDIVERS™ 2,"NT$ 1,190.00",HK,2024-08-09 12:05
21,1973710,ヘブンバーンズレッド,Free To Play,HK,2024-08-09 12:05
22,1245620,ELDEN RING,"NT$ 1,790.00",HK,2024-08-09 12:05
23,2344520,Diablo® IV,"NT$ 1,575.00",HK,2024-08-09 12:05
24,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,HK,2024-08-09 12:05
25,1973530,Limbus Company,Free To Play,HK,2024-08-09 12:05
26,2668080,Snowbreak: Containment Zone,Free To Play,HK,2024-08-09 12:05
27,1593500,God of War,NT$ 476.00,HK,2024-08-09 12:05
28,230410,Warframe,Free To Play,HK,2024-08-09 12:05
29,1407200,World of Tanks,Free To Play,HK,2024-08-09 12:05
30,1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,Free To Play,HK,2024-08-09 12:05
31,2875140,失业了，我获得了亿万游戏财产！,NT$ 214.00,HK,2024-08-09 12:05
32,1237970,Titanfall® 2,NT$ 79.00,HK,2024-08-09 12:05
33,271590,Grand Theft Auto V,NT$ 662.00,HK,2024-08-09 12:05
34,1672500,GUNDAM BREAKER 4,"NT$ 1,790.00",HK,2024-08-09 12:05
35,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,HK,2024-08-09 12:05
36,431960,Wallpaper Engine,NT$ 120.00,HK,2024-08-09 12:05
37,236390,War Thunder,Free To Play,HK,2024-08-09 12:05
38,2751000,Prince of Persia The Lost Crown,NT$ 677.00,HK,2024-08-09 12:05
39,1222670,The Sims™ 4,Free To Play,HK,2024-08-09 12:05
40,381210,Dead by Daylight,NT$ 379.00,HK,2024-08-09 12:05
41,2849960,Revue Starlight El Dorado,NT$ 488.00,HK,2024-08-09 12:05
42,570,Dota 2,Free To Play,HK,2024-08-09 12:05
43,2739590,Mad Island(hidden by your preferences),NT$ 328.00,HK,2024-08-09 12:05
44,2808930,Lust Goddess(hidden by your preferences),Free To Play,HK,2024-08-09 12:05
45,1909840,JIANGHU CHRONICLES,NT$ 278.00,HK,2024-08-09 12:05
46,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",HK,2024-08-09 12:05
