Rank,GameID,GameName,Cost,Country,Datetime
1,1593500,God of War,NT$ 476.00,BR,2024-08-11 12:05
2,730,Counter-Strike 2,Free To Play,BR,2024-08-11 12:05
3,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",BR,2024-08-11 12:05
4,271590,Grand Theft Auto V,NT$ 662.00,BR,2024-08-11 12:05
5,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,BR,2024-08-11 12:05
6,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,BR,2024-08-11 12:05
7,33369,Borderlands Collection: Pandora's Box,"NT$ 1,119.00",BR,2024-08-11 12:05
8,1245620,ELDEN RING,"NT$ 1,790.00",BR,2024-08-11 12:05
9,578080,PUBG: BATTLEGROUNDS,Free To Play,BR,2024-08-11 12:05
10,570,Dota 2,Free To Play,BR,2024-08-11 12:05
11,2358720,Black Myth: Wukong,"NT$ 1,280.00",BR,2024-08-11 12:05
12,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,BR,2024-08-11 12:05
13,397540,Borderlands 3,NT$ 178.00,BR,2024-08-11 12:05
14,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",BR,2024-08-11 12:05
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",BR,2024-08-11 12:05
16,2344520,Diablo® IV,"NT$ 1,575.00",BR,2024-08-11 12:05
17,381210,Dead by Daylight,NT$ 379.00,BR,2024-08-11 12:05
18,2074920,The First Descendant,Free To Play,BR,2024-08-11 12:05
19,108600,Project Zomboid,NT$ 328.00,BR,2024-08-11 12:05
20,230410,Warframe,Free To Play,BR,2024-08-11 12:05
21,238960,Path of Exile(not available in your region),Free To Play,BR,2024-08-11 12:05
22,1962663,Call of Duty®: Warzone™,Free To Play,BR,2024-08-11 12:05
23,413150,Stardew Valley,NT$ 318.00,BR,2024-08-11 12:05
24,739630,Phasmophobia,NT$ 198.00,BR,2024-08-11 12:05
25,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",BR,2024-08-11 12:05
26,1237970,Titanfall® 2,NT$ 79.00,BR,2024-08-11 12:05
27,782330,DOOM Eternal,NT$ 299.00,BR,2024-08-11 12:05
28,377160,Fallout 4,NT$ 239.00,BR,2024-08-11 12:05
29,1222670,The Sims™ 4,Free To Play,BR,2024-08-11 12:05
30,2567870,Chained Together,NT$ 102.00,BR,2024-08-11 12:05
31,1517290,Battlefield™ 2042,NT$ 239.00,BR,2024-08-11 12:05
32,1174180,Red Dead Redemption 2,"NT$ 1,790.00",BR,2024-08-11 12:05
33,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,790.00",BR,2024-08-11 12:05
34,1091500,Cyberpunk 2077,"NT$ 1,599.00",BR,2024-08-11 12:05
35,311210,Call of Duty®: Black Ops III,NT$ 659.00,BR,2024-08-11 12:05
36,306130,The Elder Scrolls® Online,NT$ 179.00,BR,2024-08-11 12:05
37,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",BR,2024-08-11 12:05
38,15435,Wolfenstein Alt History Collection,NT$ 436.00,BR,2024-08-11 12:05
39,1938090,Call of Duty®,NT$ 436.00,BR,2024-08-11 12:05
40,1222680,Need for Speed™ Heat,NT$ 199.00,BR,2024-08-11 12:05
41,1085660,Destiny 2,Free To Play,BR,2024-08-11 12:05
42,447040,Watch_Dogs® 2,NT$ 254.00,BR,2024-08-11 12:05
43,236390,War Thunder,Free To Play,BR,2024-08-11 12:05
44,49520,Borderlands 2,NT$ 149.00,BR,2024-08-11 12:05
45,1966720,Lethal Company,NT$ 188.00,BR,2024-08-11 12:05
46,431960,Wallpaper Engine,NT$ 120.00,BR,2024-08-11 12:05
47,553850,HELLDIVERS™ 2,"NT$ 1,190.00",BR,2024-08-11 12:05
48,985810,GrandChase,Free To Play,BR,2024-08-11 12:05
49,379720,DOOM,NT$ 119.00,BR,2024-08-11 12:05
50,2139460,Once Human,Free To Play,BR,2024-08-11 12:05
51,1286680,Tiny Tina's Wonderlands,NT$ 433.00,BR,2024-08-11 12:05
52,1665460,eFootball™ 2024,Free To Play,BR,2024-08-11 12:05
53,1846380,Need for Speed™ Unbound,NT$ 199.00,BR,2024-08-11 12:05
54,2780980,LOCKDOWN Protocol,NT$ 188.00,BR,2024-08-11 12:05
55,38150,Tiny Tina's Wonderlands Chaotic Great Edition,NT$ 470.00,BR,2024-08-11 12:05
56,582660,Black Desert,NT$ 200.00,BR,2024-08-11 12:05
57,993090,Lossless Scaling,NT$ 138.00,BR,2024-08-11 12:05
58,440,Team Fortress 2,Free To Play,BR,2024-08-11 12:05
59,227300,Euro Truck Simulator 2,NT$ 428.00,BR,2024-08-11 12:05
60,2142790,Fields of Mistria,NT$ 248.00,BR,2024-08-11 12:05
61,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,BR,2024-08-11 12:05
62,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,BR,2024-08-11 12:05
63,2488620,F1® 24,"NT$ 1,439.00",BR,2024-08-11 12:05
64,1289670,EA Play,NT$ 34.00,BR,2024-08-11 12:05
65,548430,Deep Rock Galactic,NT$ 144.00,BR,2024-08-11 12:05
66,199943,Fallout 4: Game of the Year Edition,NT$ 479.00,BR,2024-08-11 12:05
67,1222700,A Way Out,NT$ 159.00,BR,2024-08-11 12:05
68,2138330,Cyberpunk 2077: Phantom Liberty,NT$ 799.00,BR,2024-08-11 12:05
69,32470,Cyberpunk 2077: Ultimate Edition,"NT$ 2,206.00",BR,2024-08-11 12:05
70,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,BR,2024-08-11 12:05
71,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",BR,2024-08-11 12:05
72,648800,Raft,NT$ 468.00,BR,2024-08-11 12:05
73,1149460,ICARUS,NT$ 283.00,BR,2024-08-11 12:05
74,1238810,Battlefield™ V,NT$ 209.00,BR,2024-08-11 12:05
75,266410,iRacing,NT$ 278.00,BR,2024-08-11 12:05
76,376210,The Isle,NT$ 468.00,BR,2024-08-11 12:05
77,1599340,Lost Ark(not available in your region),NT$ 468.00,BR,2024-08-11 12:05
78,2881650,Content Warning,NT$ 121.00,BR,2024-08-11 12:05
79,1284210,Guild Wars 2,Free To Play,BR,2024-08-11 12:05
80,1151340,Fallout 76,NT$ 299.00,BR,2024-08-11 12:05
81,2395210,Tony Hawk's™ Pro Skater™ 1 + 2,NT$ 499.00,BR,2024-08-11 12:05
82,1274570,DEVOUR,NT$ 102.00,BR,2024-08-11 12:05
83,2050650,Resident Evil 4,"NT$ 1,250.00",BR,2024-08-11 12:05
84,1551360,Forza Horizon 5,"NT$ 1,688.00",BR,2024-08-11 12:05
85,221100,DayZ,"NT$ 1,499.00",BR,2024-08-11 12:05
86,2519060,Call of Duty®: Modern Warfare® III,"NT$ 2,219.00",BR,2024-08-11 12:05
87,612880,Wolfenstein II: The New Colossus,NT$ 179.00,BR,2024-08-11 12:05
88,1623730,Palworld,NT$ 488.00,BR,2024-08-11 12:05
89,268910,Cuphead,NT$ 468.00,BR,2024-08-11 12:05
90,1364780,Street Fighter™ 6,"NT$ 1,680.00",BR,2024-08-11 12:05
91,105600,Terraria,NT$ 188.00,BR,2024-08-11 12:05
92,1092790,Inscryption,NT$ 151.00,BR,2024-08-11 12:05
93,2322010,God of War Ragnarök,"NT$ 1,490.00",BR,2024-08-11 12:05
94,1238840,Battlefield™ 1,NT$ 164.00,BR,2024-08-11 12:05
95,291550,Brawlhalla,Free To Play,BR,2024-08-11 12:05
96,1238860,Battlefield 4™,NT$ 164.00,BR,2024-08-11 12:05
97,2751000,Prince of Persia The Lost Crown,NT$ 677.00,BR,2024-08-11 12:05
98,30424,Borderlands 3 Ultimate Edition,NT$ 732.00,BR,2024-08-11 12:05
99,1677740,Stumble Guys,Free To Play,BR,2024-08-11 12:05
100,1562430,DREDGE,NT$ 486.00,BR,2024-08-11 12:05
