Rank,GameID,GameName,Cost,Country,Datetime
1,2358720,Black Myth: Wukong,"NT$ 1,280.00",CN,2024-08-09 12:05
2,578080,PUBG: BATTLEGROUNDS,Free To Play,CN,2024-08-09 12:05
3,1203220,NARAKA: BLADEPOINT,Free To Play,CN,2024-08-09 12:05
4,730,Counter-Strike 2,Free To Play,CN,2024-08-09 12:05
5,1237970,Titanfall® 2,NT$ 79.00,CN,2024-08-09 12:05
6,1172470,Apex Legends™,Free To Play,CN,2024-08-09 12:05
7,431960,Wallpaper Engine,NT$ 120.00,CN,2024-08-09 12:05
8,992300,嗜血印 Bloody Spell,NT$ 63.00,CN,2024-08-09 12:05
9,1238810,Battlefield™ V,NT$ 209.00,CN,2024-08-09 12:05
10,552990,World of Warships,Free To Play,CN,2024-08-09 12:05
11,814380,Sekiro™: Shadows Die Twice - GOTY Edition,NT$ 795.00,CN,2024-08-09 12:05
12,1593500,God of War,NT$ 476.00,CN,2024-08-09 12:05
13,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CN,2024-08-09 12:05
14,306130,The Elder Scrolls® Online,NT$ 179.00,CN,2024-08-09 12:05
16,2344520,Diablo® IV,"NT$ 1,575.00",CN,2024-08-09 12:05
18,958260,DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,CN,2024-08-09 12:05
19,271590,Grand Theft Auto V,NT$ 662.00,CN,2024-08-09 12:05
21,2396980,Fate/stay night REMASTERED,NT$ 439.00,CN,2024-08-09 12:05
22,570,Dota 2,Free To Play,CN,2024-08-09 12:05
23,1245620,ELDEN RING,"NT$ 1,790.00",CN,2024-08-09 12:05
24,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CN,2024-08-09 12:05
25,413150,Stardew Valley,NT$ 318.00,CN,2024-08-09 12:05
27,2074920,The First Descendant,Free To Play,CN,2024-08-09 12:05
28,230410,Warframe,Free To Play,CN,2024-08-09 12:05
29,2139460,Once Human,Free To Play,CN,2024-08-09 12:05
30,1517290,Battlefield™ 2042,NT$ 239.00,CN,2024-08-09 12:05
31,381210,Dead by Daylight,NT$ 379.00,CN,2024-08-09 12:05
32,397540,Borderlands 3,NT$ 178.00,CN,2024-08-09 12:05
33,2875140,失业了，我获得了亿万游戏财产！,NT$ 214.00,CN,2024-08-09 12:05
34,2305840,Cat Quest III,NT$ 340.00,CN,2024-08-09 12:05
35,2751000,Prince of Persia The Lost Crown,NT$ 677.00,CN,2024-08-09 12:05
37,736190,Chinese Parents,NT$ 132.00,CN,2024-08-09 12:05
38,2567870,Chained Together,NT$ 102.00,CN,2024-08-09 12:05
39,2849080,Kingdom Rush 5: Alliance TD,NT$ 328.00,CN,2024-08-09 12:05
40,2400510,Dungeons & Degenerate Gamblers,NT$ 241.00,CN,2024-08-09 12:05
41,1973530,Limbus Company,Free To Play,CN,2024-08-09 12:05
42,1238840,Battlefield™ 1,NT$ 164.00,CN,2024-08-09 12:05
43,447040,Watch_Dogs® 2,NT$ 254.00,CN,2024-08-09 12:05
44,1449690,The Walking Dead: The Telltale Definitive Series,NT$ 149.00,CN,2024-08-09 12:05
45,1085660,Destiny 2,Free To Play,CN,2024-08-09 12:05
46,2445690,Lost Castle 2,NT$ 245.00,CN,2024-08-09 12:05
47,548430,Deep Rock Galactic,NT$ 144.00,CN,2024-08-09 12:05
48,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CN,2024-08-09 12:05
49,2976720,1 to 1 humanoid edible toys,NT$ 136.00,CN,2024-08-09 12:05
50,1909840,JIANGHU CHRONICLES,NT$ 278.00,CN,2024-08-09 12:05
53,1938090,Call of Duty®,"NT$ 2,099.00",CN,2024-08-09 12:05
54,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CN,2024-08-09 12:05
55,322330,Don't Starve Together,NT$ 268.00,CN,2024-08-09 12:05
56,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CN,2024-08-09 12:05
57,1286680,Tiny Tina's Wonderlands,NT$ 433.00,CN,2024-08-09 12:05
59,2878980,NBA 2K25,"NT$ 2,090.00",CN,2024-08-09 12:05
60,1086940,Baldur's Gate 3,"NT$ 1,599.00",CN,2024-08-09 12:05
61,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,CN,2024-08-09 12:05
62,282070,This War of Mine,NT$ 65.00,CN,2024-08-09 12:05
63,1091500,Cyberpunk 2077,"NT$ 1,599.00",CN,2024-08-09 12:05
64,1407200,World of Tanks,Free To Play,CN,2024-08-09 12:05
65,739630,Phasmophobia,NT$ 198.00,CN,2024-08-09 12:05
66,1551360,Forza Horizon 5,"NT$ 1,688.00",CN,2024-08-09 12:05
67,1329410,雀魂麻將(MahjongSoul),Free To Play,CN,2024-08-09 12:05
69,673750,Super Bunny Man,NT$ 175.00,CN,2024-08-09 12:05
70,1477070,Depersonalization,NT$ 229.00,CN,2024-08-09 12:05
71,346110,ARK: Survival Evolved,NT$ 268.00,CN,2024-08-09 12:05
73,1222700,A Way Out,NT$ 159.00,CN,2024-08-09 12:05
74,1943950,Escape the Backrooms,NT$ 186.00,CN,2024-08-09 12:05
75,1426210,It Takes Two,"NT$ 1,099.00",CN,2024-08-09 12:05
76,236390,War Thunder,Free To Play,CN,2024-08-09 12:05
77,1623730,Palworld,NT$ 488.00,CN,2024-08-09 12:05
78,105600,Terraria,NT$ 188.00,CN,2024-08-09 12:05
79,2995920,It Takes Two Friend's Pass,NT$ 188.00,CN,2024-08-09 12:05
80,1222680,Need for Speed™ Heat,NT$ 199.00,CN,2024-08-09 12:05
82,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",CN,2024-08-09 12:05
83,1089090,ONE PIECE: PIRATE WARRIORS 4,NT$ 297.00,CN,2024-08-09 12:05
84,2190290,To Be or Not to Be,NT$ 149.00,CN,2024-08-09 12:05
86,1693980,Dead Space,NT$ 559.00,CN,2024-08-09 12:05
87,1985810,Call of Duty®: Black Ops Cold War,NT$ 626.00,CN,2024-08-09 12:05
88,1846380,Need for Speed™ Unbound,NT$ 199.00,CN,2024-08-09 12:05
