Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,TR,2024-08-12 13:11
2,578080,PUBG: BATTLEGROUNDS,Free To Play,TR,2024-08-12 13:11
4,570,Dota 2,Free To Play,TR,2024-08-12 13:11
5,413150,Stardew Valley,NT$ 318.00,TR,2024-08-12 13:11
7,1593500,God of War,NT$ 476.00,TR,2024-08-12 13:11
8,306130,The Elder Scrolls® Online,NT$ 179.00,TR,2024-08-12 13:11
9,271590,Grand Theft Auto V,NT$ 662.00,TR,2024-08-12 13:11
10,236390,War Thunder,Free To Play,TR,2024-08-12 13:11
11,1245620,ELDEN RING,"NT$ 1,790.00",TR,2024-08-12 13:11
12,227300,Euro Truck Simulator 2,NT$ 428.00,TR,2024-08-12 13:11
13,1238840,Battlefield™ 1,NT$ 164.00,TR,2024-08-12 13:11
14,2344520,Diablo® IV,"NT$ 1,575.00",TR,2024-08-12 13:11
16,2567870,Chained Together,NT$ 102.00,TR,2024-08-12 13:11
17,1665460,eFootball™ 2024,Free To Play,TR,2024-08-12 13:11
18,582660,Black Desert,NT$ 200.00,TR,2024-08-12 13:11
19,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,TR,2024-08-12 13:11
20,252490,Rust,NT$ 694.00,TR,2024-08-12 13:11
21,2074920,The First Descendant,Free To Play,TR,2024-08-12 13:11
22,1551360,Forza Horizon 5,"NT$ 1,688.00",TR,2024-08-12 13:11
23,2358720,Black Myth: Wukong,"NT$ 1,280.00",TR,2024-08-12 13:11
24,1222670,The Sims™ 4,Free To Play,TR,2024-08-12 13:11
25,440,Team Fortress 2,Free To Play,TR,2024-08-12 13:11
26,381210,Dead by Daylight,NT$ 379.00,TR,2024-08-12 13:11
27,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",TR,2024-08-12 13:11
28,782330,DOOM Eternal,NT$ 299.00,TR,2024-08-12 13:11
29,2322010,God of War Ragnarök,"NT$ 1,490.00",TR,2024-08-12 13:11
30,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,TR,2024-08-12 13:11
31,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",TR,2024-08-12 13:11
32,1237970,Titanfall® 2,NT$ 79.00,TR,2024-08-12 13:11
33,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",TR,2024-08-12 13:11
34,1289670,EA Play,NT$ 34.00,TR,2024-08-12 13:11
35,553850,HELLDIVERS™ 2,"NT$ 1,190.00",TR,2024-08-12 13:11
36,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",TR,2024-08-12 13:11
37,1086940,Baldur's Gate 3,"NT$ 1,599.00",TR,2024-08-12 13:11
38,1203220,NARAKA: BLADEPOINT,Free To Play,TR,2024-08-12 13:11
39,377160,Fallout 4,NT$ 239.00,TR,2024-08-12 13:11
41,1119730,"Ranch Simulator: Build, Hunt, Farm",NT$ 113.00,TR,2024-08-12 13:11
42,1517290,Battlefield™ 2042,NT$ 239.00,TR,2024-08-12 13:11
43,2000950,Call of Duty®: Modern Warfare®,NT$ 605.00,TR,2024-08-12 13:11
45,397540,Borderlands 3,NT$ 178.00,TR,2024-08-12 13:11
46,389430,Knight Online,Free To Play,TR,2024-08-12 13:11
47,230410,Warframe,Free To Play,TR,2024-08-12 13:11
48,236850,Europa Universalis IV,"NT$ 1,018.00",TR,2024-08-12 13:11
49,905370,Conqueror's Blade(not available in your region),"NT$ 1,018.00",TR,2024-08-12 13:11
50,1172470,Apex Legends™,Free To Play,TR,2024-08-12 13:11
51,238960,Path of Exile(not available in your region),Free To Play,TR,2024-08-12 13:11
52,261550,Mount & Blade II: Bannerlord,"NT$ 1,399.00",TR,2024-08-12 13:11
53,2139460,Once Human,Free To Play,TR,2024-08-12 13:11
54,739630,Phasmophobia,NT$ 198.00,TR,2024-08-12 13:11
55,2881650,Content Warning,NT$ 121.00,TR,2024-08-12 13:11
