Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CZ,2024-08-05 12:04
2,238960,Path of Exile(not available in your region),Free To Play,CZ,2024-08-05 12:04
3,1675200,Steam Deck,Free To Play,CZ,2024-08-05 12:04
4,32470,Cyberpunk 2077: Ultimate Edition,"NT$ 2,206.00",CZ,2024-08-05 12:04
5,2074920,The First Descendant,Free To Play,CZ,2024-08-05 12:04
6,32454,Lies of P - Deluxe Edition,"NT$ 1,480.00",CZ,2024-08-05 12:04
7,236390,War Thunder,Free To Play,CZ,2024-08-05 12:04
8,570,Dota 2,Free To Play,CZ,2024-08-05 12:04
9,227300,Euro Truck Simulator 2,NT$ 428.00,CZ,2024-08-05 12:04
10,494840,UBOAT,NT$ 146.00,CZ,2024-08-05 12:04
11,1469610,Last Train Home,NT$ 299.00,CZ,2024-08-05 12:04
12,1465360,SnowRunner,NT$ 424.00,CZ,2024-08-05 12:04
13,381210,Dead by Daylight,NT$ 151.00,CZ,2024-08-05 12:04
14,13931,Planet Zoo: Premium Edition,"NT$ 1,868.00",CZ,2024-08-05 12:04
15,1086940,Baldur's Gate 3,"NT$ 1,599.00",CZ,2024-08-05 12:04
16,5700,Grand Theft Auto V: Premium Edition & Great White Shark Card Bundle,NT$ 662.00,CZ,2024-08-05 12:04
17,1245620,ELDEN RING,"NT$ 1,790.00",CZ,2024-08-05 12:04
18,578080,PUBG: BATTLEGROUNDS,Free To Play,CZ,2024-08-05 12:04
19,271590,Grand Theft Auto V,NT$ 662.00,CZ,2024-08-05 12:04
20,354231,Valve Index VR Kit(not available in your region),NT$ 662.00,CZ,2024-08-05 12:04
21,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CZ,2024-08-05 12:04
22,1059530,Valve Index® Headset(not available in your region),"NT$ 1,190.00",CZ,2024-08-05 12:04
23,2139460,Once Human,Free To Play,CZ,2024-08-05 12:04
24,1203620,Enshrouded,NT$ 399.00,CZ,2024-08-05 12:04
25,1363080,Manor Lords,NT$ 749.00,CZ,2024-08-05 12:04
26,983380,Car Manufacture,NT$ 295.00,CZ,2024-08-05 12:04
27,440,Team Fortress 2,Free To Play,CZ,2024-08-05 12:04
28,2567870,Chained Together,NT$ 102.00,CZ,2024-08-05 12:04
29,739630,Phasmophobia,NT$ 248.00,CZ,2024-08-05 12:04
30,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CZ,2024-08-05 12:04
31,1172470,Apex Legends™,Free To Play,CZ,2024-08-05 12:04
32,230410,Warframe,Free To Play,CZ,2024-08-05 12:04
33,1222670,The Sims™ 4,Free To Play,CZ,2024-08-05 12:04
34,1190000,Car Mechanic Simulator 2021,NT$ 163.00,CZ,2024-08-05 12:04
35,444200,World of Tanks Blitz,Free To Play,CZ,2024-08-05 12:04
36,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",CZ,2024-08-05 12:04
37,18803,Life is Strange: True Colors Ultimate Edition,"NT$ 2,169.00",CZ,2024-08-05 12:04
38,1599340,Lost Ark(not available in your region),"NT$ 2,169.00",CZ,2024-08-05 12:04
39,252490,Rust,NT$ 694.00,CZ,2024-08-05 12:04
40,2698780,ContractVille,NT$ 328.00,CZ,2024-08-05 12:04
41,1091500,Cyberpunk 2077,"NT$ 1,599.00",CZ,2024-08-05 12:04
42,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CZ,2024-08-05 12:04
43,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CZ,2024-08-05 12:04
44,438040,Shakes and Fidget,Free To Play,CZ,2024-08-05 12:04
45,548430,Deep Rock Galactic,NT$ 144.00,CZ,2024-08-05 12:04
46,28881,Northwest Bundle,"NT$ 1,602.00",CZ,2024-08-05 12:04
47,1551360,Forza Horizon 5,"NT$ 1,688.00",CZ,2024-08-05 12:04
48,1332010,Stray,NT$ 323.00,CZ,2024-08-05 12:04
49,2519060,Call of Duty®: Modern Warfare® III,"NT$ 1,220.00",CZ,2024-08-05 12:04
50,43597,Produce & Pump,NT$ 471.00,CZ,2024-08-05 12:04
51,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",CZ,2024-08-05 12:04
52,1966720,Lethal Company,NT$ 188.00,CZ,2024-08-05 12:04
53,228380,Wreckfest,NT$ 279.00,CZ,2024-08-05 12:04
54,1449690,The Walking Dead: The Telltale Definitive Series,NT$ 149.00,CZ,2024-08-05 12:04
55,1055430,Swords and Sandals Classic Collection,NT$ 75.00,CZ,2024-08-05 12:04
56,13174,Randumb Studios Deluxe Bundle,NT$ 791.00,CZ,2024-08-05 12:04
57,1422440,Cataclismo,NT$ 559.00,CZ,2024-08-05 12:04
58,2670630,Supermarket Simulator,NT$ 238.00,CZ,2024-08-05 12:04
59,2016590,Dark and Darker,Free To Play,CZ,2024-08-05 12:04
60,2591280,F1® Manager 2024,NT$ 820.00,CZ,2024-08-05 12:04
61,2488620,F1® 24,"NT$ 1,999.00",CZ,2024-08-05 12:04
62,2321470,Deep Rock Galactic: Survivor,NT$ 141.00,CZ,2024-08-05 12:04
63,34878,IL-2 Sturmovik: Late War,NT$ 632.00,CZ,2024-08-05 12:04
64,1371580,Myth of Empires,NT$ 244.00,CZ,2024-08-05 12:04
65,2208920,Assassin's Creed Valhalla,"NT$ 1,699.00",CZ,2024-08-05 12:04
66,37318,SnowRunner - 4-Year Anniversary Edition,"NT$ 2,338.00",CZ,2024-08-05 12:04
67,1144200,Ready or Not,NT$ 846.00,CZ,2024-08-05 12:04
68,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",CZ,2024-08-05 12:04
69,1282100,REMNANT II®,NT$ 550.00,CZ,2024-08-05 12:04
70,427520,Factorio,NT$ 600.00,CZ,2024-08-05 12:04
71,5754,Gold Mining Simulator  - Gold Miner's Edition,NT$ 222.00,CZ,2024-08-05 12:04
