Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,SE,2024-08-27 12:05
2,2358720,Black Myth: Wukong,"NT$ 1,280.00",SE,2024-08-27 12:05
3,1675200,Steam Deck,"NT$ 1,280.00",SE,2024-08-27 12:05
4,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",SE,2024-08-27 12:05
5,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",SE,2024-08-27 12:05
6,2344520,Diablo® IV,NT$ 945.00,SE,2024-08-27 12:05
7,238960,Path of Exile(not available in your region),NT$ 945.00,SE,2024-08-27 12:05
8,230410,Warframe,Free To Play,SE,2024-08-27 12:05
9,570,Dota 2,Free To Play,SE,2024-08-27 12:05
10,236390,War Thunder,Free To Play,SE,2024-08-27 12:05
11,2139460,Once Human,Free To Play,SE,2024-08-27 12:05
12,578080,PUBG: BATTLEGROUNDS,Free To Play,SE,2024-08-27 12:05
13,1086940,Baldur's Gate 3,"NT$ 1,599.00",SE,2024-08-27 12:05
14,1245620,ELDEN RING,"NT$ 1,790.00",SE,2024-08-27 12:05
15,1172470,Apex Legends™,Free To Play,SE,2024-08-27 12:05
16,1621690,Core Keeper,NT$ 262.00,SE,2024-08-27 12:05
17,1934680,Age of Mythology: Retold,"NT$ 1,018.00",SE,2024-08-27 12:05
18,39210,FINAL FANTASY XIV Online(not available in your region),"NT$ 1,018.00",SE,2024-08-27 12:05
19,1575940,Sins of a Solar Empire II,NT$ 596.00,SE,2024-08-27 12:05
20,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,SE,2024-08-27 12:05
21,2437170,SMITE 2,NT$ 702.00,SE,2024-08-27 12:05
22,1599340,Lost Ark(not available in your region),NT$ 702.00,SE,2024-08-27 12:05
23,1295660,Sid Meier's Civilization® VII,"NT$ 2,090.00",SE,2024-08-27 12:05
24,381210,Dead by Daylight,NT$ 379.00,SE,2024-08-27 12:05
26,1284210,Guild Wars 2,Free To Play,SE,2024-08-27 12:05
27,2074920,The First Descendant,Free To Play,SE,2024-08-27 12:05
28,1043810,Tactical Breach Wizards,NT$ 295.00,SE,2024-08-27 12:05
29,2669320,EA SPORTS FC™ 25,"NT$ 2,099.00",SE,2024-08-27 12:05
30,271590,Grand Theft Auto V,NT$ 480.00,SE,2024-08-27 12:05
31,1845910,Dragon Age™: The Veilguard,"NT$ 1,799.00",SE,2024-08-27 12:05
32,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",SE,2024-08-27 12:05
34,582660,Black Desert,NT$ 200.00,SE,2024-08-27 12:05
35,2162800,shapez 2,NT$ 326.00,SE,2024-08-27 12:05
36,1527950,Wartales,NT$ 406.00,SE,2024-08-27 12:05
37,394360,Hearts of Iron IV,NT$ 380.00,SE,2024-08-27 12:05
38,534380,Dying Light 2 Stay Human: Reloaded Edition,NT$ 716.00,SE,2024-08-27 12:05
39,1030840,Mafia: Definitive Edition,NT$ 238.00,SE,2024-08-27 12:05
40,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",SE,2024-08-27 12:05
41,2186680,"Warhammer 40,000: Rogue Trader",NT$ 484.00,SE,2024-08-27 12:05
42,2300320,Farming Simulator 25,"NT$ 1,199.00",SE,2024-08-27 12:05
43,1091500,Cyberpunk 2077,"NT$ 1,599.00",SE,2024-08-27 12:05
44,252490,Rust,NT$ 694.00,SE,2024-08-27 12:05
45,1158310,Crusader Kings III,"NT$ 1,268.00",SE,2024-08-27 12:05
46,440,Team Fortress 2,Free To Play,SE,2024-08-27 12:05
47,1040200,Crime Scene Cleaner,NT$ 288.00,SE,2024-08-27 12:05
48,594650,Hunt: Showdown 1896,NT$ 799.00,SE,2024-08-27 12:05
49,1326470,Sons Of The Forest,NT$ 488.00,SE,2024-08-27 12:05
50,284160,BeamNG.drive,NT$ 408.00,SE,2024-08-27 12:05
51,1174180,Red Dead Redemption 2,"NT$ 1,790.00",SE,2024-08-27 12:05
52,2144640,Endzone 2,NT$ 367.00,SE,2024-08-27 12:05
53,227300,Euro Truck Simulator 2,NT$ 428.00,SE,2024-08-27 12:05
54,1222670,The Sims™ 4,Free To Play,SE,2024-08-27 12:05
