Rank,GameID,GameName,Cost,Country,Datetime
1,730,Counter-Strike 2,Free To Play,CH,2024-08-11 12:05
2,578080,PUBG: BATTLEGROUNDS,Free To Play,CH,2024-08-11 12:05
4,2074920,The First Descendant,Free To Play,CH,2024-08-11 12:05
5,236390,War Thunder,Free To Play,CH,2024-08-11 12:05
6,2933620,Call of Duty®: Black Ops 6,"NT$ 2,219.00",CH,2024-08-11 12:05
7,1222670,The Sims™ 4,Free To Play,CH,2024-08-11 12:05
8,1593500,God of War,NT$ 476.00,CH,2024-08-11 12:05
9,2183900,"Warhammer 40,000: Space Marine 2","NT$ 1,590.00",CH,2024-08-11 12:05
10,1245620,ELDEN RING,"NT$ 1,790.00",CH,2024-08-11 12:05
11,2195250,EA SPORTS FC™ 24,"NT$ 1,999.00",CH,2024-08-11 12:05
12,1857090,Norland,NT$ 699.00,CH,2024-08-11 12:05
14,553850,HELLDIVERS™ 2,"NT$ 1,190.00",CH,2024-08-11 12:05
15,397540,Borderlands 3,NT$ 178.00,CH,2024-08-11 12:05
16,1086940,Baldur's Gate 3,"NT$ 1,599.00",CH,2024-08-11 12:05
17,1599340,Lost Ark(not available in your region),"NT$ 1,599.00",CH,2024-08-11 12:05
18,1203220,NARAKA: BLADEPOINT,Free To Play,CH,2024-08-11 12:05
19,306130,The Elder Scrolls® Online,NT$ 179.00,CH,2024-08-11 12:05
20,2358720,Black Myth: Wukong,"NT$ 1,280.00",CH,2024-08-11 12:05
21,230410,Warframe,Free To Play,CH,2024-08-11 12:05
22,582660,Black Desert,NT$ 200.00,CH,2024-08-11 12:05
23,271590,Grand Theft Auto V,NT$ 662.00,CH,2024-08-11 12:05
24,1250410,Microsoft Flight Simulator 40th Anniversary Edition,"NT$ 1,690.00",CH,2024-08-11 12:05
26,2567870,Chained Together,NT$ 102.00,CH,2024-08-11 12:05
27,1172620,Sea of Thieves: 2024 Edition,"NT$ 1,088.00",CH,2024-08-11 12:05
28,1172470,Apex Legends™,Free To Play,CH,2024-08-11 12:05
29,1449850,Yu-Gi-Oh! Master Duel,Free To Play,CH,2024-08-11 12:05
30,2139460,Once Human,Free To Play,CH,2024-08-11 12:05
32,2362300,Train Sim World® 4,NT$ 599.00,CH,2024-08-11 12:05
33,381210,Dead by Daylight,NT$ 379.00,CH,2024-08-11 12:05
34,2751000,Prince of Persia The Lost Crown,NT$ 677.00,CH,2024-08-11 12:05
35,39210,FINAL FANTASY XIV Online(not available in your region),NT$ 677.00,CH,2024-08-11 12:05
36,377160,Fallout 4,NT$ 239.00,CH,2024-08-11 12:05
37,1151340,Fallout 76,NT$ 299.00,CH,2024-08-11 12:05
40,782330,DOOM Eternal,NT$ 299.00,CH,2024-08-11 12:05
41,238960,Path of Exile(not available in your region),NT$ 299.00,CH,2024-08-11 12:05
42,49520,Borderlands 2,NT$ 149.00,CH,2024-08-11 12:05
43,489830,The Elder Scrolls V: Skyrim Special Edition,NT$ 299.00,CH,2024-08-11 12:05
45,1716740,Starfield,"NT$ 1,333.00",CH,2024-08-11 12:05
47,1144200,Ready or Not,NT$ 846.00,CH,2024-08-11 12:05
49,1085660,Destiny 2,Free To Play,CH,2024-08-11 12:05
50,2426960,Summoners War,Free To Play,CH,2024-08-11 12:05
52,1237970,Titanfall® 2,NT$ 79.00,CH,2024-08-11 12:05
53,1158310,Crusader Kings III,"NT$ 1,268.00",CH,2024-08-11 12:05
54,2778580,ELDEN RING Shadow of the Erdtree,"NT$ 1,190.00",CH,2024-08-11 12:05
55,1326470,Sons Of The Forest,NT$ 488.00,CH,2024-08-11 12:05
56,251570,7 Days to Die,NT$ 670.00,CH,2024-08-11 12:05
58,2142790,Fields of Mistria,NT$ 248.00,CH,2024-08-11 12:05
59,1774580,STAR WARS Jedi: Survivor™,NT$ 899.00,CH,2024-08-11 12:05
60,227300,Euro Truck Simulator 2,NT$ 428.00,CH,2024-08-11 12:05
61,275850,No Man's Sky,NT$ 898.00,CH,2024-08-11 12:05
62,2638370,Five Nights at Freddy's: Into the Pit,NT$ 328.00,CH,2024-08-11 12:05
63,570,Dota 2,Free To Play,CH,2024-08-11 12:05
64,394360,Hearts of Iron IV,"NT$ 1,268.00",CH,2024-08-11 12:05
66,1091500,Cyberpunk 2077,"NT$ 1,599.00",CH,2024-08-11 12:05
67,252490,Rust,NT$ 694.00,CH,2024-08-11 12:05
68,1248130,Farming Simulator 22,NT$ 650.00,CH,2024-08-11 12:05
69,223750,DCS World Steam Edition,Free To Play,CH,2024-08-11 12:05
70,1142710,Total War: WARHAMMER III,"NT$ 1,790.00",CH,2024-08-11 12:05
71,1286680,Tiny Tina's Wonderlands,NT$ 433.00,CH,2024-08-11 12:05
72,216150,MapleStory(not available in your region),NT$ 433.00,CH,2024-08-11 12:05
73,1149460,ICARUS,NT$ 283.00,CH,2024-08-11 12:05
74,359550,Tom Clancy's Rainbow Six® Siege,NT$ 569.00,CH,2024-08-11 12:05
75,2488620,F1® 24,"NT$ 1,439.00",CH,2024-08-11 12:05
76,784150,Workers & Resources: Soviet Republic,NT$ 999.00,CH,2024-08-11 12:05
77,1203620,Enshrouded,NT$ 499.00,CH,2024-08-11 12:05
78,2662170,Train Sim World® 4: Expert DB BR 101 & IC Steuerwagen Loco Add-On,NT$ 599.00,CH,2024-08-11 12:05
79,1938090,Call of Duty®,NT$ 599.00,CH,2024-08-11 12:05
80,1282100,REMNANT II®,NT$ 550.00,CH,2024-08-11 12:05
81,2215430,Ghost of Tsushima DIRECTOR'S CUT,"NT$ 1,490.00",CH,2024-08-11 12:05
82,1332010,Stray,NT$ 323.00,CH,2024-08-11 12:05
83,2406770,Bodycam,NT$ 566.00,CH,2024-08-11 12:05
84,800221,CONFLICT OF NATIONS: WORLD WAR 3 Brigade Pack,"NT$ 4,150.00",CH,2024-08-11 12:05
85,311210,Call of Duty®: Black Ops III,NT$ 659.00,CH,2024-08-11 12:05
86,2064650,Tower of Fantasy(not available in your region),NT$ 659.00,CH,2024-08-11 12:05
87,2300320,Farming Simulator 25,"NT$ 1,199.00",CH,2024-08-11 12:05
90,221100,DayZ,"NT$ 1,499.00",CH,2024-08-11 12:05
91,739630,Phasmophobia,NT$ 198.00,CH,2024-08-11 12:05
92,2344520,Diablo® IV,"NT$ 1,575.00",CH,2024-08-11 12:05
93,1017180,The Long Drive,NT$ 278.00,CH,2024-08-11 12:05
94,1623730,Palworld,NT$ 488.00,CH,2024-08-11 12:05
95,2366980,Thank Goodness You're Here!,NT$ 296.00,CH,2024-08-11 12:05
96,546560,Half-Life: Alyx,NT$ 305.00,CH,2024-08-11 12:05
98,1517290,Battlefield™ 2042,NT$ 239.00,CH,2024-08-11 12:05
99,1286830,STAR WARS™: The Old Republic™,Free To Play,CH,2024-08-11 12:05
100,2670630,Supermarket Simulator,NT$ 238.00,CH,2024-08-11 12:05
