App_Id,Hours_Played(30days),Datetime
730,641292937,2024-08-14 13:11
2923300,291211746,2024-08-14 13:11
570,343238927,2024-08-14 13:11
578080,212053900,2024-08-14 13:11
1172470,87415540,2024-08-14 13:11
2139460,98761106,2024-08-14 13:11
1203220,93642567,2024-08-14 13:11
271590,85723686,2024-08-14 13:11
1245620,96941324,2024-08-14 13:11
431960,58153321,2024-08-14 13:11
1938090,49184895,2024-08-14 13:11
1086940,49219213,2024-08-14 13:11
413150,54850658,2024-08-14 13:11
252490,69825167,2024-08-14 13:11
238960,49959979,2024-08-14 13:11
251570,44192851,2024-08-14 13:11
440,53808524,2024-08-14 13:11
359550,37759059,2024-08-14 13:11
2074920,64130235,2024-08-14 13:11
236390,42467984,2024-08-14 13:11
230410,34211638,2024-08-14 13:11
1085660,36736888,2024-08-14 13:11
381210,32858055,2024-08-14 13:11
289070,34520740,2024-08-14 13:11
39210,25790588,2024-08-14 13:11
438100,21226086,2024-08-14 13:11
2357570,22881469,2024-08-14 13:11
553850,18664063,2024-08-14 13:11
2195250,35325417,2024-08-14 13:11
436150,19660053,2024-08-14 13:11
550,17876771,2024-08-14 13:11
582010,19345822,2024-08-14 13:11
2252570,34055248,2024-08-14 13:11
105600,21530631,2024-08-14 13:11
1281930,22569332,2024-08-14 13:11
1222670,23863548,2024-08-14 13:11
394360,25985906,2024-08-14 13:11
3132990,248202,2024-08-14 13:11
1623730,27008185,2024-08-14 13:11
322330,20677385,2024-08-14 13:11
1782210,39150955,2024-08-14 13:11
1366800,17859786,2024-08-14 13:11
1174180,22066615,2024-08-14 13:11
1091500,16550958,2024-08-14 13:11
221100,24836019,2024-08-14 13:11
108600,17457750,2024-08-14 13:11
304930,18645972,2024-08-14 13:11
2977660,19861318,2024-08-14 13:11
346110,18420899,2024-08-14 13:11
489830,13521836,2024-08-14 13:11
294100,16055672,2024-08-14 13:11
1449850,13266773,2024-08-14 13:11
377160,15290309,2024-08-14 13:11
2344520,6240835,2024-08-14 13:11
2016590,16158499,2024-08-14 13:11
1623660,12128309,2024-08-14 13:11
1599340,15221028,2024-08-14 13:11
252950,12467760,2024-08-14 13:11
2709570,1422734,2024-08-14 13:11
739630,12023857,2024-08-14 13:11
4000,17369539,2024-08-14 13:11
275850,18568465,2024-08-14 13:11
480,20711607,2024-08-14 13:11
261550,13678300,2024-08-14 13:11
1238810,11999617,2024-08-14 13:11
892970,14466226,2024-08-14 13:11
960090,11071989,2024-08-14 13:11
1142710,14715667,2024-08-14 13:11
813780,11125803,2024-08-14 13:11
250900,11138188,2024-08-14 13:11
1966720,9167732,2024-08-14 13:11
646570,9582542,2024-08-14 13:11
1364780,11210306,2024-08-14 13:11
1454400,8586735,2024-08-14 13:11
2448970,13902796,2024-08-14 13:11
1158310,11230784,2024-08-14 13:11
548430,9390010,2024-08-14 13:11
8930,10440618,2024-08-14 13:11
2073850,8743293,2024-08-14 13:11
582660,11179124,2024-08-14 13:11
513710,10299968,2024-08-14 13:11
2709440,2537828,2024-08-14 13:11
2399830,9573298,2024-08-14 13:11
1973530,5989604,2024-08-14 13:11
311210,4185531,2024-08-14 13:11
1313140,1577765,2024-08-14 13:11
322170,10107110,2024-08-14 13:11
629520,9745260,2024-08-14 13:11
281990,8335340,2024-08-14 13:11
227300,20378065,2024-08-14 13:11
2338770,9230496,2024-08-14 13:11
427520,8674947,2024-08-14 13:11
1151340,7070536,2024-08-14 13:11
236850,9934396,2024-08-14 13:11
292030,11596168,2024-08-14 13:11
386360,5269457,2024-08-14 13:11
1920960,5825343,2024-08-14 13:11
2349820,7420949,2024-08-14 13:11
1248130,16231620,2024-08-14 13:11
306130,8009630,2024-08-14 13:11
291550,7924328,2024-08-14 13:11
284160,9541294,2024-08-14 13:11
397540,2993034,2024-08-14 13:11
1905180,8509874,2024-08-14 13:11
1238840,6665295,2024-08-14 13:11
216150,5282662,2024-08-14 13:11
1517290,7055014,2024-08-14 13:11
457140,7452966,2024-08-14 13:11
240,7671810,2024-08-14 13:11
3076520,3973895,2024-08-14 13:11
427410,1325825,2024-08-14 13:11
632360,5195340,2024-08-14 13:11
1687950,4338814,2024-08-14 13:11
2142790,1151654,2024-08-14 13:11
2426960,6907184,2024-08-14 13:11
232090,8339368,2024-08-14 13:11
1446780,5083749,2024-08-14 13:11
393380,8295153,2024-08-14 13:11
1325860,6161388,2024-08-14 13:11
766570,7203510,2024-08-14 13:11
107410,7952853,2024-08-14 13:11
255710,6614224,2024-08-14 13:11
1476970,5104067,2024-08-14 13:11
2379780,4966870,2024-08-14 13:11
1818450,10516743,2024-08-14 13:11
218620,13187383,2024-08-14 13:11
814380,5390825,2024-08-14 13:11
1237970,2104590,2024-08-14 13:11
1172620,7367724,2024-08-14 13:11
2889840,201330,2024-08-14 13:11
270880,5406780,2024-08-14 13:11
761890,6966405,2024-08-14 13:11
2141910,4347020,2024-08-14 13:11
365670,5563723,2024-08-14 13:11
1551360,7829795,2024-08-14 13:11
3047030,17497853,2024-08-14 13:11
1293830,9037639,2024-08-14 13:11
2670630,6492224,2024-08-14 13:11
2526380,1711977,2024-08-14 13:11
