GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1309558,1818773,2024-08-08
570,2,659360,1295114,2024-08-08
578080,3,648220,3257248,2024-08-08
2923300,4,425963,917272,2024-08-08
1172470,5,314694,624473,2024-08-08
1203220,6,278824,385770,2024-08-08
271590,7,164656,364548,2024-08-08
2139460,8,152464,231668,2024-08-08
238960,9,126790,229337,2024-08-08
252490,10,121785,245243,2024-08-08
1245620,11,117866,953426,2024-08-08
431960,12,115734,150375,2024-08-08
413150,13,101858,236614,2024-08-08
1938090,14,86845,491670,2024-08-08
1086940,15,86796,875343,2024-08-08
251570,16,85563,125419,2024-08-08
2074920,17,82916,264860,2024-08-08
440,18,81538,253997,2024-08-08
236390,19,77215,121318,2024-08-08
359550,20,63652,201933,2024-08-08
2252570,21,62386,89478,2024-08-08
2195250,22,59537,107359,2024-08-08
1782210,23,59294,75967,2024-08-08
381210,24,57796,105093,2024-08-08
289070,25,56803,162657,2024-08-08
1085660,26,54928,316750,2024-08-08
230410,27,52903,189837,2024-08-08
221100,28,48684,73418,2024-08-08
322330,29,47275,115925,2024-08-08
582010,30,47083,334684,2024-08-08
394360,31,46936,78108,2024-08-08
553850,32,46874,458709,2024-08-08
2357570,33,43557,75608,2024-08-08
1281930,34,43137,47602,2024-08-08
480,35,42073,102705,2024-08-08
39210,36,42049,95150,2024-08-08
1222670,37,42029,96328,2024-08-08
1623730,38,40107,2101867,2024-08-08
227300,39,39467,69754,2024-08-08
1973530,40,37979,38950,2024-08-08
1174180,41,37721,77655,2024-08-08
105600,42,36761,489886,2024-08-08
1248130,43,36680,105636,2024-08-08
3047030,44,35880,36348,2024-08-08
1366800,45,35101,35101,2024-08-08
346110,46,35070,248405,2024-08-08
438100,47,34616,52956,2024-08-08
1238810,48,34286,116104,2024-08-08
436150,49,33699,47136,2024-08-08
4000,50,33397,73863,2024-08-08
304930,51,30147,112703,2024-08-08
550,52,30097,162399,2024-08-08
1599340,53,29772,1325305,2024-08-08
252950,54,27752,147632,2024-08-08
108600,55,27412,65505,2024-08-08
261550,56,26671,248216,2024-08-08
1091500,57,26647,1054388,2024-08-08
1818450,58,26504,38437,2024-08-08
892970,59,26499,502387,2024-08-08
2977660,60,26397,90669,2024-08-08
2344520,61,26274,39782,2024-08-08
1364780,62,26245,70573,2024-08-08
275850,63,26165,212613,2024-08-08
739630,64,25565,112717,2024-08-08
377160,65,25350,472962,2024-08-08
2016590,66,24773,57164,2024-08-08
294100,67,24520,62257,2024-08-08
2448970,68,23914,39325,2024-08-08
1142710,69,23691,166754,2024-08-08
1449850,70,23601,262689,2024-08-08
489830,71,22465,69906,2024-08-08
218620,72,21661,247709,2024-08-08
548430,73,21405,54160,2024-08-08
292030,74,20809,103329,2024-08-08
594650,75,20590,45091,2024-08-08
960090,76,20499,53943,2024-08-08
250900,77,20014,70701,2024-08-08
513710,78,19871,68322,2024-08-08
1158310,79,19835,98872,2024-08-08
1049590,80,19070,52853,2024-08-08
1905180,81,18667,20080,2024-08-08
322170,82,18109,88346,2024-08-08
1568590,83,18087,702845,2024-08-08
629520,84,18058,21920,2024-08-08
1238840,85,18001,53714,2024-08-08
813780,86,17934,38725,2024-08-08
2338770,87,17808,30363,2024-08-08
1623660,88,17706,97173,2024-08-08
284160,89,17651,26844,2024-08-08
236850,90,17206,48165,2024-08-08
582660,91,17084,60395,2024-08-08
8930,92,16992,91363,2024-08-08
1293830,93,16956,75689,2024-08-08
646570,94,16911,33086,2024-08-08
2709440,95,16279,18538,2024-08-08
766570,96,15975,24544,2024-08-08
427520,97,15870,34700,2024-08-08
1325860,98,15639,16688,2024-08-08
1966720,99,15556,240817,2024-08-08
393380,100,15555,35151,2024-08-08
107410,101,15357,56679,2024-08-08
240,102,15325,100056,2024-08-08
714010,103,15141,15141,2024-08-08
291550,104,15091,34816,2024-08-08
1172620,105,14811,66906,2024-08-08
306130,106,14657,49234,2024-08-08
2073850,107,14518,242619,2024-08-08
1329410,108,14485,39075,2024-08-08
1551360,109,14068,81096,2024-08-08
2567870,110,13979,94480,2024-08-08
1517290,111,13923,107376,2024-08-08
2399830,112,13855,98047,2024-08-08
444200,113,13751,56669,2024-08-08
2349820,114,13708,37249,2024-08-08
2426960,115,13604,22281,2024-08-08
244210,116,13344,19661,2024-08-08
1466860,117,13282,73928,2024-08-08
1426210,118,13133,32685,2024-08-08
281990,119,13045,68602,2024-08-08
10,120,12997,319586,2024-08-08
457140,121,12986,27486,2024-08-08
232090,122,12404,69987,2024-08-08
761890,123,12363,27227,2024-08-08
1920960,124,12317,85551,2024-08-08
1454400,125,12079,67867,2024-08-08
255710,126,12048,60386,2024-08-08
386360,127,11448,31169,2024-08-08
814380,128,11448,125315,2024-08-08
1446780,129,11333,231360,2024-08-08
1151340,130,11113,73368,2024-08-08
526870,131,10953,34238,2024-08-08
2445690,132,10412,20280,2024-08-08
529340,133,10228,70100,2024-08-08
365670,134,10121,10654,2024-08-08
2291060,135,10013,18641,2024-08-08
648800,136,10009,101096,2024-08-08
2670630,137,9982,51363,2024-08-08
1326470,138,9900,414257,2024-08-08
1665460,139,9708,21316,2024-08-08
552990,140,9692,411338,2024-08-08
1904540,141,9513,83715,2024-08-08
216150,142,9354,13850,2024-08-08
311210,143,9354,63681,2024-08-08
3016800,144,9348,10488,2024-08-08
700330,145,9208,13908,2024-08-08
1203620,146,9135,160405,2024-08-08
270880,147,9131,19153,2024-08-08
1997040,148,9058,18967,2024-08-08
1687950,149,8993,35474,2024-08-08
945360,150,8979,447476,2024-08-08
990080,151,8958,879308,2024-08-08
2855560,152,8923,9508,2024-08-08
2526380,153,8875,9914,2024-08-08
2707930,154,8607,12607,2024-08-08
949230,155,8554,104697,2024-08-08
1283970,156,8534,8588,2024-08-08
1778820,157,8413,49977,2024-08-08
2141910,158,8291,12058,2024-08-08
3076520,159,8062,8563,2024-08-08
632360,160,7944,71548,2024-08-08
1250410,161,7808,61829,2024-08-08
1144200,162,7738,55174,2024-08-08
2379780,163,7586,37977,2024-08-08
1476970,164,7473,13048,2024-08-08
2646460,165,7469,46833,2024-08-08
376210,166,7422,11973,2024-08-08
1118200,167,7222,17015,2024-08-08
286160,168,7032,37198,2024-08-08
374320,169,7027,129975,2024-08-08
2142790,170,7013,7013,2024-08-08
2638370,171,6995,6995,2024-08-08
779340,172,6955,192298,2024-08-08
367520,173,6934,20324,2024-08-08
1604030,174,6844,150645,2024-08-08
686810,175,6844,18280,2024-08-08
1812620,176,6801,8794,2024-08-08
440900,177,6694,53402,2024-08-08
1716740,178,6657,330723,2024-08-08
233860,179,6652,10971,2024-08-08
1677740,180,6628,43705,2024-08-08
1237970,181,6385,27631,2024-08-08
1158160,182,6338,15418,2024-08-08
1909840,183,6333,6340,2024-08-08
1468810,184,6330,184171,2024-08-08
1868140,185,6309,98480,2024-08-08
494840,186,6292,7201,2024-08-08
812140,187,6268,62069,2024-08-08
242760,188,6259,78097,2024-08-08
2215430,189,6098,77154,2024-08-08
728880,190,6041,12716,2024-08-08
1267910,191,5934,11867,2024-08-08
1919590,192,5879,59006,2024-08-08
262060,193,5818,20064,2024-08-08
835570,194,5813,19178,2024-08-08
214950,195,5787,118240,2024-08-08
899770,196,5748,264708,2024-08-08
48700,197,5659,33054,2024-08-08
244850,198,5623,23888,2024-08-08
380600,199,5516,9926,2024-08-08
