GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1266979,1818773,2024-08-10
578080,2,662696,3257248,2024-08-10
570,3,661760,1295114,2024-08-10
2923300,4,373223,917272,2024-08-10
1203220,5,277211,385770,2024-08-10
1172470,6,275804,624473,2024-08-10
271590,7,168995,364548,2024-08-10
2139460,8,150646,231668,2024-08-10
252490,9,134696,245243,2024-08-10
238960,10,122245,229337,2024-08-10
1245620,11,118291,953426,2024-08-10
431960,12,115705,150375,2024-08-10
413150,13,100909,236614,2024-08-10
236390,14,93118,121318,2024-08-10
1938090,15,89563,491670,2024-08-10
1086940,16,89126,875343,2024-08-10
251570,17,88146,125419,2024-08-10
440,18,87863,253997,2024-08-10
2074920,19,79037,264860,2024-08-10
2195250,20,64109,107359,2024-08-10
359550,21,63228,201933,2024-08-10
2252570,22,62086,89478,2024-08-10
289070,23,60186,162657,2024-08-10
1782210,24,59280,75967,2024-08-10
230410,25,57470,189837,2024-08-10
1085660,26,54349,316750,2024-08-10
381210,27,53898,105093,2024-08-10
553850,28,51240,458709,2024-08-10
394360,29,49932,78108,2024-08-10
582010,30,49537,334684,2024-08-10
221100,31,49334,73418,2024-08-10
322330,32,48643,115925,2024-08-10
2357570,33,46130,75608,2024-08-10
438100,34,44338,52956,2024-08-10
1281930,35,42653,47602,2024-08-10
480,36,42017,102705,2024-08-10
1222670,37,41851,96328,2024-08-10
39210,38,41353,95150,2024-08-10
436150,39,40616,47136,2024-08-10
1623730,40,40303,2101867,2024-08-10
3047030,41,38782,38782,2024-08-10
227300,42,38005,69754,2024-08-10
1174180,43,37092,77655,2024-08-10
1238810,44,36356,116104,2024-08-10
1248130,45,36180,105636,2024-08-10
105600,46,36084,489886,2024-08-10
346110,47,35430,248405,2024-08-10
550,48,34348,162399,2024-08-10
4000,49,32782,73863,2024-08-10
1366800,50,31687,35101,2024-08-10
1449850,51,31526,262689,2024-08-10
304930,52,31046,112703,2024-08-10
3016800,53,29954,29954,2024-08-10
2344520,54,29453,39782,2024-08-10
252950,55,28906,147632,2024-08-10
108600,56,28167,65505,2024-08-10
1599340,57,28010,1325305,2024-08-10
2977660,58,27543,90669,2024-08-10
1091500,59,27042,1054388,2024-08-10
261550,60,26507,248216,2024-08-10
892970,61,26469,502387,2024-08-10
377160,62,26108,472962,2024-08-10
739630,63,25733,112717,2024-08-10
294100,64,25723,62257,2024-08-10
1364780,65,25547,70573,2024-08-10
275850,66,25218,212613,2024-08-10
1142710,67,25166,166754,2024-08-10
489830,68,24698,69906,2024-08-10
2016590,69,24522,57164,2024-08-10
1818450,70,24183,38437,2024-08-10
548430,71,22959,54160,2024-08-10
2448970,72,22685,39325,2024-08-10
218620,73,21833,247709,2024-08-10
594650,74,21046,45091,2024-08-10
292030,75,20636,103329,2024-08-10
250900,76,20402,70701,2024-08-10
1158310,77,20346,98872,2024-08-10
1973530,78,19971,38950,2024-08-10
960090,79,19899,53943,2024-08-10
513710,80,19852,68322,2024-08-10
813780,81,19708,38725,2024-08-10
1568590,82,19642,702845,2024-08-10
1049590,83,19530,52853,2024-08-10
1238840,84,19144,53714,2024-08-10
322170,85,18444,88346,2024-08-10
629520,86,18326,21920,2024-08-10
236850,87,18324,48165,2024-08-10
1966720,88,18257,240817,2024-08-10
8930,89,17978,91363,2024-08-10
284160,90,17904,26844,2024-08-10
1293830,91,17851,75689,2024-08-10
1623660,92,17657,97173,2024-08-10
2338770,93,17580,30363,2024-08-10
2709440,94,17528,20524,2024-08-10
107410,95,17324,56679,2024-08-10
1905180,96,17171,20080,2024-08-10
646570,97,16800,33086,2024-08-10
582660,98,16631,60395,2024-08-10
393380,99,16368,35151,2024-08-10
1172620,100,16187,66906,2024-08-10
1551360,101,16098,81096,2024-08-10
427520,102,15999,34700,2024-08-10
444200,103,15866,56669,2024-08-10
240,104,15846,100056,2024-08-10
766570,105,15753,24544,2024-08-10
1325860,106,15710,16688,2024-08-10
2399830,107,15645,98047,2024-08-10
2073850,108,15384,242619,2024-08-10
291550,109,15056,34816,2024-08-10
1517290,110,14900,107376,2024-08-10
306130,111,14811,49234,2024-08-10
2567870,112,14469,94480,2024-08-10
1466860,113,14380,73928,2024-08-10
10,114,14071,319586,2024-08-10
281990,115,13586,68602,2024-08-10
244210,116,13340,19661,2024-08-10
1329410,117,13322,39075,2024-08-10
457140,118,13243,27486,2024-08-10
1426210,119,13237,32685,2024-08-10
1454400,120,13092,67867,2024-08-10
2426960,121,13074,22281,2024-08-10
2349820,122,12779,37249,2024-08-10
255710,123,12447,60386,2024-08-10
232090,124,12411,69987,2024-08-10
761890,125,12408,27227,2024-08-10
2709570,126,12047,12047,2024-08-10
1920960,127,12036,85551,2024-08-10
1446780,128,11911,231360,2024-08-10
814380,129,11910,125315,2024-08-10
311210,130,11906,63681,2024-08-10
1665460,131,11858,21316,2024-08-10
386360,132,11808,31169,2024-08-10
1151340,133,11152,73368,2024-08-10
552990,134,11042,411338,2024-08-10
526870,135,10943,34238,2024-08-10
714010,136,10850,15141,2024-08-10
529340,137,10796,70100,2024-08-10
949230,138,10256,104697,2024-08-10
2291060,139,10039,18641,2024-08-10
648800,140,10025,101096,2024-08-10
1904540,141,9974,83715,2024-08-10
216150,142,9697,13850,2024-08-10
700330,143,9664,13908,2024-08-10
632360,144,9635,71548,2024-08-10
270880,145,9620,19153,2024-08-10
1326470,146,9620,414257,2024-08-10
2670630,147,9618,51363,2024-08-10
1997040,148,9608,18967,2024-08-10
2445690,149,9487,20280,2024-08-10
1203620,150,9478,160405,2024-08-10
1237970,151,9472,27631,2024-08-10
365670,152,9470,10654,2024-08-10
945360,153,9223,447476,2024-08-10
2526380,154,9042,9914,2024-08-10
990080,155,8962,879308,2024-08-10
2707930,156,8792,12607,2024-08-10
1687950,157,8769,35474,2024-08-10
1778820,158,8681,49977,2024-08-10
2855560,159,8550,9508,2024-08-10
1283970,160,8491,8588,2024-08-10
2142790,161,8367,8367,2024-08-10
1250410,162,8239,61829,2024-08-10
2141910,163,8170,12058,2024-08-10
3076520,164,8059,8563,2024-08-10
286160,165,8037,37198,2024-08-10
2379780,166,7969,37977,2024-08-10
1144200,167,7677,55174,2024-08-10
1973710,168,7631,20201,2024-08-10
686810,169,7539,18280,2024-08-10
376210,170,7525,11973,2024-08-10
1716740,171,7480,330723,2024-08-10
1476970,172,7477,13048,2024-08-10
2646460,173,7452,46833,2024-08-10
1118200,174,7414,17015,2024-08-10
1604030,175,7127,150645,2024-08-10
779340,176,7110,192298,2024-08-10
374320,177,7094,129975,2024-08-10
367520,178,6954,20324,2024-08-10
1677740,179,6893,43705,2024-08-10
233860,180,6809,10971,2024-08-10
440900,181,6761,53402,2024-08-10
397540,182,6681,93820,2024-08-10
1812620,183,6556,8794,2024-08-10
1158160,184,6495,15418,2024-08-10
1868140,185,6346,98480,2024-08-10
2215430,186,6341,77154,2024-08-10
242760,187,6226,78097,2024-08-10
812140,188,6122,62069,2024-08-10
1919590,189,6036,59006,2024-08-10
1468810,190,6006,184171,2024-08-10
728880,191,5993,12716,2024-08-10
494840,192,5977,7201,2024-08-10
1267910,193,5950,11867,2024-08-10
380600,194,5736,9926,2024-08-10
976730,195,5697,161024,2024-08-10
214950,196,5678,118240,2024-08-10
899770,197,5664,264708,2024-08-10
48700,198,5641,33054,2024-08-10
304390,199,5631,225831,2024-08-10
244850,200,5593,23888,2024-08-10
1260320,201,5542,104174,2024-08-10
1909840,202,5541,6340,2024-08-10
2050650,203,5500,168191,2024-08-10
262060,204,5496,20064,2024-08-10
412220,205,5465,5494,2024-08-10
2321470,206,5420,56943,2024-08-10
835570,207,5393,19178,2024-08-10
933110,208,5382,20146,2024-08-10
1407200,209,5359,8024,2024-08-10
1286830,210,5339,34210,2024-08-10
435150,211,5311,93701,2024-08-10
49520,212,5284,124678,2024-08-10
1942280,213,5263,32216,2024-08-10
784150,214,5092,8264,2024-08-10
239140,215,5079,45876,2024-08-10
518790,216,5048,23612,2024-08-10
2638370,217,5048,6995,2024-08-10
22380,218,5020,51038,2024-08-10
231430,219,4987,164688,2024-08-10
1659040,220,4965,9043,2024-08-10
1258080,221,4964,7990,2024-08-10
2881650,222,4956,204439,2024-08-10
1943950,223,4944,16529,2024-08-10
359320,224,4913,28923,2024-08-10
444090,225,4912,60743,2024-08-10
431730,226,4854,5165,2024-08-10
2808930,227,4845,5211,2024-08-10
1145360,228,4825,54240,2024-08-10
1593500,229,4788,73529,2024-08-10
264710,230,4762,51156,2024-08-10
1447430,231,4662,11085,2024-08-10
1361210,232,4661,108395,2024-08-10
2051620,233,4653,5404,2024-08-10
1240440,234,4643,272586,2024-08-10
1794680,235,4604,77061,2024-08-10
2591280,236,4561,12066,2024-08-10
1009850,237,4518,5049,2024-08-10
1366540,238,4484,59815,2024-08-10
1282100,239,4482,110856,2024-08-10
1062090,240,4465,12354,2024-08-10
1328670,241,4424,59817,2024-08-10
3590,242,4415,16225,2024-08-10
2420110,243,4397,40462,2024-08-10
4700,244,4383,8453,2024-08-10
1811260,245,4356,110878,2024-08-10
1284210,246,4326,8324,2024-08-10
1363080,247,4322,173178,2024-08-10
977400,248,4309,7340,2024-08-10
703080,249,4307,38630,2024-08-10
268500,250,4306,133022,2024-08-10
1599600,251,4288,12460,2024-08-10
534380,252,4241,274983,2024-08-10
2951630,253,4213,7980,2024-08-10
962130,254,4205,32012,2024-08-10
2325290,255,4198,8806,2024-08-10
392160,256,4125,15198,2024-08-10
1465360,257,4088,11145,2024-08-10
1149460,258,4076,52501,2024-08-10
379430,259,4038,96069,2024-08-10
1818750,260,4011,153433,2024-08-10
2250040,261,4010,10040,2024-08-10
2849080,262,3983,21133,2024-08-10
8500,263,3953,10627,2024-08-10
1063730,264,3945,913634,2024-08-10
877280,265,3932,6966,2024-08-10
1222680,266,3920,86196,2024-08-10
805550,267,3899,12376,2024-08-10
1432860,268,3890,12706,2024-08-10
1147690,269,3890,8032,2024-08-10
985810,270,3880,79883,2024-08-10
386180,271,3854,12170,2024-08-10
282070,272,3848,9503,2024-08-10
1129580,273,3742,31057,2024-08-10
1201240,274,3715,8166,2024-08-10
627690,275,3710,18578,2024-08-10
1569040,276,3682,88767,2024-08-10
1677280,277,3668,36646,2024-08-10
1859910,278,3643,24278,2024-08-10
958260,279,3565,11284,2024-08-10
1284190,280,3561,28416,2024-08-10
644930,281,3559,22395,2024-08-10
602960,282,3528,19655,2024-08-10
2208920,283,3519,15679,2024-08-10
221380,284,3509,27927,2024-08-10
1184370,285,3506,46724,2024-08-10
1384160,286,3499,31156,2024-08-10
2471100,287,3478,4779,2024-08-10
1066780,288,3470,24308,2024-08-10
323190,289,3448,29361,2024-08-10
570940,290,3436,24501,2024-08-10
400750,291,3395,8831,2024-08-10
916440,292,3354,25302,2024-08-10
460930,293,3347,45704,2024-08-10
1477070,294,3313,3313,2024-08-10
1874880,295,3310,12342,2024-08-10
872410,296,3300,16482,2024-08-10
924970,297,3287,65987,2024-08-10
34330,298,3256,54115,2024-08-10
1189490,299,3240,26379,2024-08-10
1119730,300,3234,6133,2024-08-10
356190,301,3190,68183,2024-08-10
2066020,302,3188,18854,2024-08-10
2186680,303,3179,45405,2024-08-10
815370,304,3158,20003,2024-08-10
2668080,305,3152,9964,2024-08-10
1167630,306,3148,8339,2024-08-10
632810,307,3146,7956,2024-08-10
