GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
1859910,Legend of Mortal,"Jun 14, 2024",Mostly Positive,"| 23,663 User Reviews",NT$ 369.00,"['RPG', 'Choices Matter', 'Multiple Endings', 'Replay Value', 'Lore-Rich', 'Martial Arts', 'Drama', 'Dating Sim', 'Singleplayer', 'Strategy', 'Funny', 'Narrative', 'Indie', 'Adventure', '2D', 'Action', 'Tactical RPG', 'Atmospheric', 'Retro', 'Sexual Content']",sim_dating,2024-08-27 13:56
1222670,The Sims™ 4,"Jun 18, 2020",Very Positive,"| 147,654 User Reviews",Free To Play,"['Life Sim', 'Character Customization', 'Building', 'Multiplayer', 'Free to Play', 'Romance', 'Sandbox', 'Simulation', 'Singleplayer', 'Relaxing', 'Dating Sim', 'Casual', 'Realistic', 'Funny', 'Cute', 'Family Friendly', 'Immersive Sim', 'Fantasy', 'Adventure', 'Cartoony']",sim_dating,2024-08-27 13:56
2995920,It Takes Two Friend's Pass,"May 29, 2024",,,Free To Play,"['Co-op', 'Multiplayer', 'Split Screen', 'Local Co-Op', 'Puzzle', 'Online Co-Op', 'Adventure', 'Story Rich', 'Local Multiplayer', 'Co-op Campaign', 'Puzzle Platformer', '3D Platformer', 'Action-Adventure', 'Emotional', 'Platformer', 'Action', 'Exploration', 'Atmospheric', 'Minigames', 'Female Protagonist']",sim_dating,2024-08-27 13:56
2161700,Persona 3 Reload,"Feb 2, 2024",Overwhelmingly Positive,"| 18,102 User Reviews","NT$ 1,890.00","['JRPG', 'RPG', 'Anime', 'Party-Based RPG', 'Adventure', 'Turn-Based Strategy', 'Strategy', 'Dating Sim', 'Story Rich', 'Dark', 'Strategy RPG', 'Visual Novel', 'Emotional', 'Colorful', 'Turn-Based Combat', 'Mystery', 'Supernatural', 'Great Soundtrack', 'Detective', 'Multiple Endings']",sim_dating,2024-08-27 13:56
958260,DEAD OR ALIVE Xtreme Venus Vacation,"Mar 26, 2019",Very Positive,"| 27,210 User Reviews",Free To Play,"['Sexual Content', 'Mature', 'Hentai', 'Free to Play', 'NSFW', 'Female Protagonist', 'First-Person', '3D', 'Anime', 'Action', 'Cute', 'Dating Sim', 'Sports', 'Singleplayer', 'Casual', 'Open World', 'Character Customization', 'RPG', 'Multiplayer', 'Simulation']",sim_dating,2024-08-27 13:56
2707930,Palia,"Mar 25, 2024",Very Positive,"| 13,834 User Reviews",Free To Play,"['Life Sim', 'Free to Play', 'Multiplayer', 'Cozy', 'Farming Sim', 'Casual', 'Exploration', 'Mystery', 'Relaxing', 'Cute', 'Crafting', 'Dating Sim', 'Building', 'Online Co-Op', 'Nature', 'Atmospheric', 'Simulation', 'Co-op', 'RPG', 'Economy']",sim_dating,2024-08-27 13:56
2142790,Fields of Mistria,"Aug 5, 2024",Overwhelmingly Positive,"| 5,747 User Reviews",NT$ 248.00,"['RPG', 'Simulation', 'Farming Sim', 'Dating Sim', 'Life Sim', 'Romance', 'Farming', 'Agriculture', 'Cute', 'Relaxing', 'Anime', 'Sandbox', 'Open World', '2D', 'Crafting', 'Pixel Graphics', 'Building', 'Cooking', 'Mining', 'Singleplayer']",sim_dating,2024-08-27 13:56
2515070,AQUARIUM,"Oct 25, 2023",Very Positive,| 375 User Reviews,NT$ 662.00,"['Adventure', 'Dating Sim', 'Cute', 'Romance', 'Story Rich', 'Singleplayer', 'Visual Novel', 'Anime', 'Sexual Content', 'Hentai']",sim_dating,2024-08-27 13:56
2786680,"Knowledge, or know Lady","Mar 29, 2024",Overwhelmingly Positive,"| 6,153 User Reviews",NT$ 172.00,"['Dating Sim', 'Sexual Content', 'FMV', 'Visual Novel', 'Singleplayer', 'Romance', 'First-Person', 'Multiple Endings', 'Choices Matter', 'Interactive Fiction', 'Story Rich', 'RPG', 'Immersive Sim', 'Emotional', 'Female Protagonist', 'Choose Your Own Adventure', 'Multiplayer', 'Drama', 'Nudity', 'Simulation']",sim_dating,2024-08-27 13:56
1974520,Dusk Pub,"Apr 12, 2024",Very Positive,"| 1,721 User Reviews",NT$ 238.00,"['Nudity', 'Hentai', 'Sexual Content', 'Mature', 'NSFW', 'Simulation', 'Casual', 'RPG', 'Singleplayer', 'Anime', 'FPS', 'Dating Sim', 'Indie', 'Visual Novel', 'Adventure', 'Cute', 'Romance', '2D', 'Fantasy', 'Drama']",sim_dating,2024-08-27 13:56
1046480,THE IDOLM@STER STARLIT SEASON,"Oct 13, 2021",Very Positive,"| 3,822 User Reviews","NT$ 1,690.00","['Rhythm', 'Music', 'Visual Novel', 'Anime', 'Management', 'Cute', 'Conversation', 'Arcade', 'Character Customization', 'Story Rich', 'Singleplayer', 'Emotional', 'Simulation', 'Dating Sim', 'Cinematic', 'Female Protagonist', 'Romance', 'Drama', 'Quick-Time Events', 'Action']",sim_dating,2024-08-27 13:56
2593370,The Hungry Lamb: Traveling in the Late Ming Dynasty,"Apr 23, 2024",Overwhelmingly Positive,"| 29,846 User Reviews",NT$ 188.00,"['Visual Novel', 'Historical', 'Multiple Endings', 'Interactive Fiction', 'Story Rich', 'Dating Sim', 'Adventure', 'Dark', 'Anime', 'Cooking', 'Cute', 'Word Game', 'Drama', 'Romance', 'RPG', 'Psychological Horror', 'Singleplayer', 'Mystery', 'Casual', 'Medieval']",sim_dating,2024-08-27 13:56
