GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
289070,Sid Meier’s Civilization® VI,"Oct 21, 2016",Very Positive,"| 235,766 User Reviews",NT$ 179.00,"['Strategy', 'Turn-Based Strategy', 'Multiplayer', 'Historical', 'Singleplayer', 'Grand Strategy', 'Turn-Based', '4X', 'War', 'Simulation', 'City Builder', 'Tactical', 'Management', 'Building', 'Great Soundtrack', 'Moddable', 'Online Co-Op', 'Co-op', 'Hex Grid', 'Atmospheric']",strategy_turn_based,2024-08-27 13:56
1534980,Terminus: Zombie Survivors,"Aug 19, 2024",Overwhelmingly Positive,"| 1,960 User Reviews",NT$ 262.00,"['Survival', 'Zombies', 'Roguelike', 'Open World Survival Craft', 'Turn-Based Strategy', 'Open World', 'RPG', 'Sandbox', 'Pixel Graphics', 'Strategy', 'Exploration', 'Adventure', 'Crafting', 'Horror', 'Singleplayer', 'Post-apocalyptic', 'Gore', 'Turn-Based Combat', 'Turn-Based', 'Indie']",strategy_turn_based,2024-08-27 13:56
1676840,For The King II,"Nov 2, 2023",Mostly Positive,"| 9,235 User Reviews",NT$ 388.00,"['Adventure', 'RPG', 'Strategy', 'Party-Based RPG', 'Board Game', 'Roguelike', 'Turn-Based Strategy', 'Roguelite', 'Tabletop', 'Turn-Based Combat', 'Multiplayer', 'Fantasy', 'Co-op', 'Online Co-Op', 'Hex Grid', 'Local Co-Op', 'Local Multiplayer', 'Open World', 'Singleplayer', 'PvP']",strategy_turn_based,2024-08-27 13:56
2161700,Persona 3 Reload,"Feb 2, 2024",Overwhelmingly Positive,"| 18,102 User Reviews","NT$ 1,890.00","['JRPG', 'RPG', 'Anime', 'Party-Based RPG', 'Adventure', 'Turn-Based Strategy', 'Strategy', 'Dating Sim', 'Story Rich', 'Dark', 'Strategy RPG', 'Visual Novel', 'Emotional', 'Colorful', 'Turn-Based Combat', 'Mystery', 'Supernatural', 'Great Soundtrack', 'Detective', 'Multiple Endings']",strategy_turn_based,2024-08-27 13:56
2186680,"Warhammer 40,000: Rogue Trader","Dec 7, 2023",Mostly Positive,"| 13,091 User Reviews",NT$ 484.00,"['Multiple Endings', 'Mystery', 'Online Co-Op', 'Strategy RPG', 'Turn-Based Strategy', 'Cinematic', 'Dark', 'Collectathon', 'Dungeon Crawler', 'Atmospheric', 'Lore-Rich', 'Singleplayer', 'CRPG', 'Fantasy', 'RPG', 'Story Rich', 'Tactical RPG', 'Isometric', 'Romance', 'Space']",strategy_turn_based,2024-08-27 13:56
1948980,Hero's Adventure: Road to Passion,"Nov 16, 2023",Very Positive,"| 16,900 User Reviews",NT$ 305.00,"['RPG', 'Martial Arts', 'Open World', 'Multiple Endings', 'Strategy', 'Indie', 'Adventure', 'Pixel Graphics', 'Turn-Based Strategy', 'Singleplayer', 'Stealth', 'Turn-Based', 'Simulation', 'Choose Your Own Adventure', '2D', 'Drama', 'Sexual Content', 'Anime', 'RPGMaker', 'Mature']",strategy_turn_based,2024-08-27 13:56
2426960,Summoners War,"Jan 8, 2024",Mostly Positive,"| 6,169 User Reviews",Free To Play,"['Free to Play', 'RPG', 'Strategy', 'RTS', 'Strategy RPG', 'Turn-Based Strategy', 'Tactical RPG', 'Turn-Based Tactics', 'PvP', 'Real Time Tactics', 'PvE', 'Tutorial', 'Turn-Based Combat', 'Lore-Rich', 'Fantasy', 'Colorful', 'Anime', 'Cinematic', 'Multiplayer', 'Party-Based RPG']",strategy_turn_based,2024-08-27 13:56
1142710,Total War: WARHAMMER III,"Feb 17, 2022",Mixed,"| 74,789 User Reviews","NT$ 1,790.00","['Strategy', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'Fantasy', 'Real Time Tactics', 'Dark Fantasy', 'War', 'Action', 'Tactical', 'Atmospheric', 'Games Workshop', 'Dwarf', 'Multiplayer', 'Colorful', 'Co-op', 'PvP', 'Singleplayer', 'Story Rich', 'Warhammer 40K']",strategy_turn_based,2024-08-27 13:56
1973530,Limbus Company,"Feb 26, 2023",Very Positive,"| 35,860 User Reviews",Free To Play,"['Lore-Rich', 'Story Rich', 'RPG', 'Turn-Based Tactics', 'Turn-Based Combat', 'Strategy RPG', 'Visual Novel', 'Singleplayer', 'Strategy', 'Free to Play', 'Anime', 'PvE', 'Turn-Based Strategy', 'Action', '2D', 'Dark Fantasy', 'Sci-fi', 'Roguelite', 'Colorful', 'Great Soundtrack']",strategy_turn_based,2024-08-27 13:56
1295660,Sid Meier's Civilization® VII,"Feb 11, 2025",,,"NT$ 2,090.00","['Strategy', 'Turn-Based Strategy', '4X', 'Grand Strategy', 'Historical', 'Tactical', 'Hex Grid', 'Simulation', 'Singleplayer', 'Multiplayer', 'Replay Value', 'PvP']",strategy_turn_based,2024-08-27 13:56
