GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
2358720,Black Myth: Wukong,"Aug 20, 2024",Overwhelmingly Positive,"| 399,057 User Reviews","NT$ 1,280.00","['Mythology', 'Action RPG', 'Action', 'RPG', 'Souls-like', 'Combat', 'Story Rich', 'Singleplayer', 'Drama', 'Action-Adventure', 'Dark Fantasy', 'Atmospheric', 'Adventure', '3D', 'Fantasy', 'Hack and Slash', 'Third Person', 'Difficult', 'Music', 'Violent']",rpg_action,2024-08-27 13:56
2344520,Diablo® IV,"Oct 17, 2023",Mostly Positive,"| 21,755 User Reviews",NT$ 945.00,"['Action RPG', 'Hack and Slash', 'Loot', 'Isometric', 'RPG', 'Online Co-Op', 'Singleplayer', 'Co-op', 'Action', 'Third Person', 'Multiplayer', 'Dungeon Crawler', 'Fantasy', 'PvE', 'Story Rich', 'Dark Fantasy', 'Gore', 'Exploration', 'Violent', 'Point & Click']",rpg_action,2024-08-27 13:56
230410,Warframe,,Very Positive,"| 588,591 User Reviews",Free To Play,"['Free to Play', 'Action RPG', 'Looter Shooter', 'Third-Person Shooter', 'Action', 'RPG', 'Third Person', 'Character Customization', 'Massively Multiplayer', 'Online Co-Op', 'Co-op', 'Singleplayer', 'PvE', 'Sci-fi', 'Space', 'Shooter', 'Lore-Rich', 'Hack and Slash', 'Parkour', 'Ninja']",rpg_action,2024-08-27 13:56
1245620,ELDEN RING,"Feb 24, 2022",Very Positive,"| 697,741 User Reviews","NT$ 1,790.00","['Souls-like', 'Dark Fantasy', 'Open World', 'RPG', 'Difficult', 'Action RPG', 'Third Person', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Online Co-Op', 'Action', 'Co-op', 'PvP', 'Atmospheric', 'Great Soundtrack', 'Violent', '3D', 'Character Customization', 'Family Friendly']",rpg_action,2024-08-27 13:56
2074920,The First Descendant,"Jun 30, 2024",Mixed,"| 79,936 User Reviews",Free To Play,"['Free to Play', 'Looter Shooter', 'Multiplayer', 'Sexual Content', 'RPG', 'Third-Person Shooter', 'Action', 'Online Co-Op', 'Action RPG', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sci-fi', 'Character Customization', 'Co-op', 'PvE', 'Story Rich', 'Combat', 'Violent']",rpg_action,2024-08-27 13:56
2668080,Snowbreak: Containment Zone,"Dec 25, 2023",Very Positive,"| 5,091 User Reviews",Free To Play,"['Anime', 'Third-Person Shooter', 'RPG', 'Shooter', 'Action', '3D', 'JRPG', 'Singleplayer', 'Sci-fi', 'Free to Play', 'Co-op', 'Cute', '3D Platformer', 'Online Co-Op', 'Action RPG', 'Hentai', 'Story Rich', 'Multiplayer', 'Nudity', 'Adventure']",rpg_action,2024-08-27 13:56
2672610,Black Myth: Wukong Deluxe Edition Upgrade,"Aug 20, 2024",Very Positive,"| 1,675 User Reviews",NT$ 300.00,"['Mythology', 'Action', 'Action RPG', 'RPG', 'Souls-like', 'Combat', 'Story Rich', 'Dark Fantasy', 'Drama', 'Action-Adventure', 'Singleplayer', 'Adventure', 'Atmospheric', 'Hack and Slash', '3D', 'Fantasy', 'FPS', 'Hentai', 'Nudity', 'Violent']",rpg_action,2024-08-27 13:56
985810,GrandChase,"Jul 28, 2021",Mixed,"| 22,794 User Reviews",Free To Play,"['Action', 'PvE', 'Free to Play', 'PvP', 'Action RPG', 'Online Co-Op', 'Casual', 'Hack and Slash', 'Character Customization', '2D Fighter', 'Multiplayer', 'Story Rich', 'Controller', ""Beat 'em up"", 'Anime', '2.5D', 'Fantasy', 'Cute', 'Massively Multiplayer', '3D Fighter']",rpg_action,2024-08-27 13:56
2778580,ELDEN RING Shadow of the Erdtree,"Jun 20, 2024",Mostly Positive,"| 77,730 User Reviews","NT$ 1,190.00","['Action', 'RPG', 'Souls-like', 'Difficult', 'Fantasy', 'Dark', 'Lore-Rich', 'Exploration', 'Adventure', 'Story Rich', 'Third Person', 'Singleplayer', 'PvE', 'Action RPG', 'Character Customization', 'PvP', 'Multiplayer', 'Online Co-Op', 'Co-op', '3D']",rpg_action,2024-08-27 13:56
534380,Dying Light 2 Stay Human: Reloaded Edition,"Feb 4, 2022",Mostly Positive,"| 130,452 User Reviews",NT$ 716.00,"['Open World', 'Co-op', 'Zombies', 'Parkour', 'Multiplayer', 'Horror', 'Combat', 'Exploration', 'Gore', 'Post-apocalyptic', 'First-Person', 'Survival', 'Action RPG', 'Singleplayer', 'Adventure', 'Action', 'Action-Adventure', 'Violent', 'Multiple Endings', 'Choices Matter']",rpg_action,2024-08-27 13:56
2215430,Ghost of Tsushima DIRECTOR'S CUT,"May 16, 2024",Very Positive,"| 25,826 User Reviews","NT$ 1,490.00","['Action', 'Open World', 'Adventure', 'Story Rich', 'Singleplayer', 'Third Person', 'Combat', 'Stealth', 'Ninja', 'Souls-like', 'Action RPG', 'Action-Adventure', 'Atmospheric', 'Multiplayer', 'Historical', 'Gore', 'Violent', 'Exploration', 'Online Co-Op', 'Co-op']",rpg_action,2024-08-27 13:56
2855560,流亡黯道,"Mar 1, 2024",Mixed,| 609 User Reviews,Free To Play,"['Action', 'Adventure', 'RPG', 'Action RPG', 'MMORPG', 'Dungeon Crawler', 'Hack and Slash', 'Isometric', 'Dark Fantasy', 'Loot', 'Horror', 'Character Customization', 'Inventory Management', 'PvP', 'Massively Multiplayer', 'Co-op', 'Multiplayer', 'Free to Play', 'Online Co-Op', 'Singleplayer']",rpg_action,2024-08-27 13:56
2349820,Hero's Land,"May 18, 2023",Mixed,"| 40,762 User Reviews",Free To Play,"['Survival', 'Free to Play', 'Open World', 'PvP', 'MMORPG', 'MOBA', 'Exploration', '2D Platformer', 'Roguelite', 'Tactical RPG', 'CRPG', 'Action RPG', 'Action-Adventure', 'RPG', 'Fishing', 'Top-Down', 'Cute', 'Action', 'Stylized', 'Building']",rpg_action,2024-08-27 13:56
1672500,GUNDAM BREAKER 4,"Aug 28, 2024",,,"NT$ 1,790.00","['Action', 'Hack and Slash', 'Robots', 'RPG', 'Action RPG', '3D', 'Mechs', 'Co-op', 'Anime', 'Character Customization']",rpg_action,2024-08-27 13:56
